row	angle	predicted_obs	measured_obs	error	dchi
1108	49.460	0.63032E+00	0.56330E+00	0.12800E-01	0.201E+01
1109	56.630	0.66859E+00	0.62350E+00	0.13200E-01	0.939E-01
1110	63.260	0.70298E+00	0.65840E+00	0.13500E-01	-0.113E+00
1111	69.510	0.73366E+00	0.71170E+00	0.13500E-01	-0.194E+01
1112	75.520	0.76094E+00	0.74560E+00	0.13800E-01	-0.250E+01
1113	81.370	0.78502E+00	0.75530E+00	0.13800E-01	-0.158E+01
1114	87.130	0.80607E+00	0.80520E+00	0.14200E-01	-0.366E+01
1115	92.870	0.82425E+00	0.80580E+00	0.14000E-01	-0.254E+01
1116	98.630	0.83961E+00	0.84150E+00	0.14300E-01	-0.398E+01
1117	104.480	0.85223E+00	0.84900E+00	0.14200E-01	-0.371E+01
1118	110.490	0.86214E+00	0.84940E+00	0.14200E-01	-0.308E+01
1119	116.740	0.86930E+00	0.82090E+00	0.13900E-01	-0.620E+00
1120	123.370	0.87365E+00	0.81050E+00	0.13800E-01	0.424E+00
1121	130.540	0.87506E+00	0.80640E+00	0.13600E-01	0.829E+00
1122	138.590	0.87338E+00	0.78630E+00	0.13500E-01	0.221E+01
1123	148.210	0.86837E+00	0.76450E+00	0.13100E-01	0.358E+01
1124	161.810	0.85976E+00	0.74420E+00	0.12900E-01	0.459E+01
1125	10.000	0.48246E+00	0.28500E+00	0.46000E-01	0.284E+01
1126	30.000	0.54816E+00	0.42100E+00	0.26000E-01	0.198E+01
1127	50.000	0.65234E+00	0.63000E+00	0.37000E-01	-0.183E+01
1128	70.000	0.75862E+00	0.74000E+00	0.41000E-01	-0.210E+01
1129	90.000	0.84049E+00	0.72800E+00	0.38000E-01	-0.967E-01
1130	110.000	0.88721E+00	0.78200E+00	0.42000E-01	-0.415E+00
1131	130.000	0.90033E+00	0.68600E+00	0.43000E-01	0.209E+01
1132	150.000	0.89137E+00	0.74300E+00	0.39000E-01	0.645E+00
1133	170.000	0.87910E+00	0.82000E+00	0.76000E-01	-0.821E+00
1134	25.800	0.53986E+00	0.45000E+00	0.10000E+00	0.952E+00
1135	45.900	0.64196E+00	0.50000E+00	0.70000E-01	0.212E+01
1136	77.000	0.80677E+00	0.83000E+00	0.18000E+00	-0.851E-01
1137	106.700	0.89922E+00	0.10100E+01	0.90000E-01	-0.113E+01
1138	135.800	0.91594E+00	0.10200E+01	0.80000E-01	-0.119E+01
1139	161.000	0.89948E+00	0.91000E+00	0.80000E-01	-0.211E-01
1140	10.000	0.50041E+00	0.37500E+00	0.58000E-01	0.121E+01
1141	30.000	0.56946E+00	0.47100E+00	0.27000E-01	0.133E+01
1142	50.000	0.67879E+00	0.63600E+00	0.37000E-01	-0.859E+00
1143	70.000	0.78996E+00	0.66500E+00	0.40000E-01	0.954E+00
1144	90.000	0.87502E+00	0.74000E+00	0.38000E-01	0.102E+01
1145	110.000	0.92278E+00	0.86100E+00	0.43000E-01	-0.921E+00
1146	130.000	0.93513E+00	0.84100E+00	0.46000E-01	-0.187E+00
1147	150.000	0.92452E+00	0.88900E+00	0.41000E-01	-0.161E+01
1148	170.000	0.91096E+00	0.64200E+00	0.78000E-01	0.216E+01
1149	10.000	0.51243E+00	0.38700E+00	0.61000E-01	0.982E+00
1150	30.000	0.58376E+00	0.50100E+00	0.28000E-01	0.289E+00
1151	50.000	0.69659E+00	0.65200E+00	0.38000E-01	-0.117E+01
1152	70.000	0.81110E+00	0.65800E+00	0.41000E-01	0.120E+01
1153	90.000	0.89833E+00	0.75100E+00	0.40000E-01	0.811E+00
1154	110.000	0.94677E+00	0.85200E+00	0.44000E-01	-0.598E+00
1155	130.000	0.95858E+00	0.82900E+00	0.46000E-01	0.152E+00
1156	150.000	0.94683E+00	0.85900E+00	0.42000E-01	-0.792E+00
1157	170.000	0.93238E+00	0.65600E+00	0.72000E-01	0.218E+01
1158	18.190	0.54535E+00	0.43630E+00	0.10600E-01	0.695E+01
1159	31.790	0.60556E+00	0.51890E+00	0.12100E-01	0.392E+01
1160	41.410	0.65994E+00	0.58700E+00	0.13100E-01	0.230E+01
1161	49.460	0.70893E+00	0.64660E+00	0.14700E-01	0.111E+01
1162	56.630	0.75286E+00	0.70440E+00	0.14100E-01	-0.256E-01
1163	63.260	0.79218E+00	0.72760E+00	0.14200E-01	0.931E+00
1164	69.510	0.82708E+00	0.78750E+00	0.14500E-01	-0.969E+00
1165	75.520	0.85795E+00	0.81760E+00	0.14700E-01	-0.104E+01
1166	81.370	0.88499E+00	0.86990E+00	0.15100E-01	-0.280E+01
1167	87.130	0.90841E+00	0.90260E+00	0.15300E-01	-0.347E+01
1168	92.870	0.92841E+00	0.91270E+00	0.15300E-01	-0.291E+01
1169	98.630	0.94505E+00	0.93480E+00	0.15500E-01	-0.329E+01
1170	104.480	0.95843E+00	0.95300E+00	0.15600E-01	-0.364E+01
1171	110.490	0.96857E+00	0.96610E+00	0.15700E-01	-0.384E+01
1172	116.740	0.97545E+00	0.93710E+00	0.15300E-01	-0.163E+01
1173	123.370	0.97899E+00	0.91190E+00	0.15000E-01	0.241E+00
1174	130.540	0.97906E+00	0.91050E+00	0.14900E-01	0.341E+00
1175	138.590	0.97547E+00	0.87820E+00	0.14600E-01	0.233E+01
1176	148.210	0.96798E+00	0.86090E+00	0.14400E-01	0.308E+01
1177	161.810	0.95627E+00	0.83410E+00	0.14000E-01	0.430E+01
1178	10.000	0.53082E+00	0.32900E+00	0.43000E-01	0.297E+01
1179	30.000	0.60568E+00	0.54400E+00	0.30000E-01	-0.765E+00
1180	50.000	0.72395E+00	0.68000E+00	0.40000E-01	-0.143E+01
1181	70.000	0.84361E+00	0.79900E+00	0.44000E-01	-0.167E+01
1182	90.000	0.93417E+00	0.82100E+00	0.41000E-01	-0.423E+00
1183	110.000	0.98365E+00	0.85100E+00	0.44000E-01	-0.109E+00
1184	130.000	0.99456E+00	0.79900E+00	0.46000E-01	0.123E+01
1185	150.000	0.98099E+00	0.79000E+00	0.41000E-01	0.132E+01
1186	170.000	0.96513E+00	0.68500E+00	0.69000E-01	0.211E+01
1187	10.000	0.54927E+00	0.37400E+00	0.51000E-01	0.199E+01
1188	30.000	0.62774E+00	0.52200E+00	0.29000E-01	0.730E+00
1189	50.000	0.75154E+00	0.70200E+00	0.40000E-01	-0.129E+01
1190	70.000	0.87643E+00	0.79400E+00	0.44000E-01	-0.810E+00
1191	90.000	0.97034E+00	0.76100E+00	0.41000E-01	0.192E+01
1192	110.000	0.10208E+01	0.93700E+00	0.46000E-01	-0.117E+01
1193	130.000	0.10307E+01	0.92900E+00	0.49000E-01	-0.758E+00
1194	150.000	0.10153E+01	0.84900E+00	0.43000E-01	0.685E+00
1195	170.000	0.99793E+00	0.74200E+00	0.76000E-01	0.160E+01
1196	10.000	0.56779E+00	0.69300E+00	0.18400E+00	-0.100E+01
1197	30.000	0.64992E+00	0.57000E+00	0.30000E-01	0.392E+00
1198	50.000	0.77935E+00	0.71900E+00	0.40000E-01	-0.534E+00
1199	70.000	0.90955E+00	0.84600E+00	0.45000E-01	-0.707E+00
1200	90.000	0.10068E+01	0.91200E+00	0.44000E-01	-0.244E+00
1201	110.000	0.10582E+01	0.91100E+00	0.47000E-01	0.772E+00
1202	130.000	0.10671E+01	0.94300E+00	0.50000E-01	0.244E+00
1203	150.000	0.10496E+01	0.89000E+00	0.45000E-01	0.110E+01
1204	170.000	0.10308E+01	0.86700E+00	0.10000E+00	0.557E+00
1205	18.190	0.60512E+00	0.48690E+00	0.11600E-01	0.701E+01
1206	31.790	0.67442E+00	0.57380E+00	0.13300E-01	0.447E+01
1207	41.410	0.73686E+00	0.64280E+00	0.14300E-01	0.343E+01
1208	49.460	0.79296E+00	0.71470E+00	0.15000E-01	0.199E+01
1209	56.630	0.84311E+00	0.80370E+00	0.15400E-01	-0.784E+00
1210	63.260	0.88783E+00	0.81610E+00	0.15600E-01	0.112E+01
1211	69.510	0.92733E+00	0.87940E+00	0.15800E-01	-0.550E+00
1212	75.520	0.96207E+00	0.91890E+00	0.16000E-01	-0.973E+00
1213	81.370	0.99230E+00	0.98230E+00	0.16500E-01	-0.307E+01
1214	87.130	0.10182E+01	0.99720E+00	0.16600E-01	-0.248E+01
1215	92.870	0.10401E+01	0.10527E+01	0.17000E-01	-0.448E+01
1216	98.630	0.10580E+01	0.10477E+01	0.17000E-01	-0.319E+01
1217	104.480	0.10721E+01	0.10608E+01	0.17100E-01	-0.317E+01
1218	110.490	0.10823E+01	0.10599E+01	0.17000E-01	-0.257E+01
1219	116.740	0.10887E+01	0.10640E+01	0.17000E-01	-0.246E+01
1220	123.370	0.10912E+01	0.10398E+01	0.16700E-01	-0.914E+00
1221	130.540	0.10895E+01	0.10206E+01	0.16400E-01	0.147E+00
1222	138.590	0.10836E+01	0.98680E+00	0.15900E-01	0.193E+01
1223	148.210	0.10732E+01	0.95370E+00	0.15600E-01	0.346E+01
1224	161.810	0.10578E+01	0.93880E+00	0.15400E-01	0.353E+01
1225	10.000	0.58734E+00	0.43500E+00	0.60000E-01	0.133E+01
1226	30.000	0.67340E+00	0.57500E+00	0.30000E-01	0.501E+00
1227	50.000	0.80885E+00	0.75200E+00	0.41000E-01	-0.106E+01
1228	70.000	0.94471E+00	0.86800E+00	0.46000E-01	-0.875E+00
1229	90.000	0.10456E+01	0.87300E+00	0.43000E-01	0.100E+01
1230	110.000	0.10979E+01	0.93200E+00	0.46000E-01	0.651E+00
1231	130.000	0.11055E+01	0.99200E+00	0.51000E-01	-0.458E+00
1232	150.000	0.10859E+01	0.89800E+00	0.45000E-01	0.119E+01
1233	170.000	0.10653E+01	0.10430E+01	0.11000E+00	-0.996E+00
1234	10.000	0.60647E+00	0.50200E+00	0.98000E-01	0.370E+00
1235	30.000	0.69643E+00	0.58700E+00	0.31000E-01	0.100E+01
1236	50.000	0.83785E+00	0.82200E+00	0.43000E-01	-0.182E+01
1237	70.000	0.97931E+00	0.92600E+00	0.49000E-01	-0.116E+01
1238	90.000	0.10837E+01	0.93400E+00	0.45000E-01	0.618E+00
1239	110.000	0.11369E+01	0.10590E+01	0.50000E-01	-0.999E+00
1240	130.000	0.11432E+01	0.97000E+00	0.53000E-01	0.843E+00
1241	150.000	0.11213E+01	0.90500E+00	0.46000E-01	0.196E+01
1242	170.000	0.10991E+01	0.91900E+00	0.95000E-01	0.595E+00
1243	10.000	0.62642E+00	0.50100E+00	0.10600E+00	0.454E+00
1244	30.000	0.72051E+00	0.57400E+00	0.32000E-01	0.180E+01
1245	50.000	0.86823E+00	0.76600E+00	0.44000E-01	-0.111E+00
1246	70.000	0.10156E+01	0.98300E+00	0.52000E-01	-0.178E+01
1247	90.000	0.11236E+01	0.10080E+01	0.47000E-01	-0.491E+00
1248	110.000	0.11777E+01	0.10530E+01	0.52000E-01	-0.397E+00
1249	130.000	0.11826E+01	0.10050E+01	0.55000E-01	0.576E+00
1250	150.000	0.11582E+01	0.93900E+00	0.48000E-01	0.159E+01
1251	170.000	0.11342E+01	0.10140E+01	0.10800E+00	-0.183E+00
1252	18.190	0.66753E+00	0.53320E+00	0.13500E-01	0.744E+01
1253	31.790	0.74670E+00	0.65300E+00	0.15300E-01	0.365E+01
1254	41.410	0.81788E+00	0.74890E+00	0.16600E-01	0.166E+01
1255	49.460	0.88167E+00	0.82210E+00	0.17100E-01	0.868E+00
1256	56.630	0.93853E+00	0.83790E+00	0.17300E-01	0.306E+01
1257	63.260	0.98905E+00	0.95520E+00	0.18000E-01	-0.907E+00
1258	69.510	0.10335E+01	0.10052E+01	0.18200E-01	-0.133E+01
1259	75.520	0.10723E+01	0.10613E+01	0.18500E-01	-0.234E+01
1260	81.370	0.11059E+01	0.11246E+01	0.19200E-01	-0.390E+01
1261	87.130	0.11345E+01	0.11532E+01	0.19200E-01	-0.397E+01
1262	92.870	0.11583E+01	0.11861E+01	0.19500E-01	-0.444E+01
1263	98.630	0.11774E+01	0.11852E+01	0.19400E-01	-0.348E+01
1264	104.480	0.11920E+01	0.11798E+01	0.19300E-01	-0.250E+01
1265	110.490	0.12022E+01	0.11788E+01	0.19100E-01	-0.197E+01
1266	116.740	0.12078E+01	0.11677E+01	0.19000E-01	-0.111E+01
1267	123.370	0.12088E+01	0.11444E+01	0.18800E-01	0.165E+00
1268	130.540	0.12051E+01	0.11209E+01	0.18300E-01	0.126E+01
1269	138.590	0.11964E+01	0.10949E+01	0.18000E-01	0.227E+01
1270	148.210	0.11825E+01	0.10720E+01	0.17700E-01	0.285E+01
1271	161.810	0.11628E+01	0.10269E+01	0.17200E-01	0.447E+01
1272	10.000	0.64618E+00	0.44200E+00	0.49000E-01	0.215E+01
1273	30.000	0.74442E+00	0.64600E+00	0.33000E-01	-0.474E+00
1274	50.000	0.89847E+00	0.82900E+00	0.44000E-01	-0.155E+01
1275	70.000	0.10517E+01	0.94900E+00	0.49000E-01	-0.119E+01
1276	90.000	0.11634E+01	0.95000E+00	0.46000E-01	0.763E+00
1277	110.000	0.12182E+01	0.10590E+01	0.50000E-01	-0.549E+00
1278	130.000	0.12217E+01	0.97800E+00	0.52000E-01	0.109E+01
1279	150.000	0.11948E+01	0.92000E+00	0.47000E-01	0.195E+01
1280	170.000	0.11689E+01	0.97800E+00	0.10800E+00	0.109E+00
1281	10.000	0.66647E+00	0.65500E+00	0.20700E+00	-0.434E+00
1282	30.000	0.76896E+00	0.66500E+00	0.32000E-01	-0.404E+00
1283	50.000	0.92949E+00	0.88900E+00	0.43000E-01	-0.234E+01
1284	70.000	0.10887E+01	0.99200E+00	0.48000E-01	-0.143E+01
1285	90.000	0.12040E+01	0.98700E+00	0.44000E-01	0.772E+00
1286	110.000	0.12595E+01	0.10390E+01	0.49000E-01	0.593E+00
1287	130.000	0.12612E+01	0.96900E+00	0.51000E-01	0.197E+01
1288	150.000	0.12316E+01	0.99200E+00	0.47000E-01	0.111E+01
1289	170.000	0.12038E+01	0.88100E+00	0.87000E-01	0.161E+01
1290	10.000	0.68711E+00	0.47600E+00	0.73000E-01	0.196E+01
1291	30.000	0.79398E+00	0.74500E+00	0.34000E-01	-0.868E+00
1292	50.000	0.96118E+00	0.88500E+00	0.44000E-01	-0.428E+00
1293	70.000	0.11266E+01	0.10300E+01	0.50000E-01	-0.296E+00
1294	90.000	0.12455E+01	0.11020E+01	0.47000E-01	0.433E+00
1295	110.000	0.13016E+01	0.12020E+01	0.52000E-01	-0.559E+00
1296	130.000	0.13015E+01	0.11380E+01	0.55000E-01	0.633E+00
1297	150.000	0.12690E+01	0.10850E+01	0.51000E-01	0.115E+01
1298	170.000	0.12390E+01	0.10830E+01	0.99000E-01	0.339E+00
1299	18.190	0.73497E+00	0.59910E+00	0.15600E-01	0.703E+01
1300	31.790	0.82509E+00	0.73070E+00	0.17600E-01	0.369E+01
1301	41.410	0.90594E+00	0.79590E+00	0.19300E-01	0.403E+01
1302	49.460	0.97822E+00	0.91600E+00	0.20200E-01	0.135E+01
1303	56.630	0.10424E+01	0.10102E+01	0.20400E-01	-0.243E+00
1304	63.260	0.10993E+01	0.10887E+01	0.20900E-01	-0.137E+01
1305	69.510	0.11490E+01	0.11537E+01	0.21300E-01	-0.214E+01
1306	75.520	0.11923E+01	0.11580E+01	0.21000E-01	-0.392E+00
1307	81.370	0.12294E+01	0.12401E+01	0.21600E-01	-0.253E+01
1308	87.130	0.12606E+01	0.12858E+01	0.21900E-01	-0.320E+01
1309	92.870	0.12863E+01	0.13128E+01	0.22100E-01	-0.328E+01
1310	98.630	0.13065E+01	0.13218E+01	0.22100E-01	-0.280E+01
1311	104.480	0.13215E+01	0.13456E+01	0.22100E-01	-0.322E+01
1312	110.490	0.13312E+01	0.13605E+01	0.22200E-01	-0.346E+01
1313	116.740	0.13357E+01	0.13328E+01	0.22000E-01	-0.203E+01
1314	123.370	0.13349E+01	0.13210E+01	0.21700E-01	-0.156E+01
1315	130.540	0.13285E+01	0.12733E+01	0.21100E-01	0.371E+00
1316	138.590	0.13164E+01	0.12084E+01	0.20300E-01	0.301E+01
1317	148.210	0.12982E+01	0.11777E+01	0.19800E-01	0.375E+01
1318	161.810	0.12735E+01	0.11318E+01	0.19400E-01	0.496E+01
1319	10.000	0.70814E+00	0.66000E+00	0.11300E+00	-0.258E+00
1320	30.000	0.81952E+00	0.67500E+00	0.33000E-01	0.167E+01
1321	50.000	0.99355E+00	0.93800E+00	0.47000E-01	-0.113E+01
1322	70.000	0.11652E+01	0.11330E+01	0.53000E-01	-0.179E+01
1323	90.000	0.12878E+01	0.11590E+01	0.50000E-01	-0.236E+00
1324	110.000	0.13445E+01	0.11380E+01	0.54000E-01	0.110E+01
1325	130.000	0.13423E+01	0.11540E+01	0.56000E-01	0.746E+00
1326	150.000	0.13068E+01	0.11470E+01	0.52000E-01	0.330E+00
1327	170.000	0.12747E+01	0.10870E+01	0.10000E+00	0.485E+00
1328	10.000	0.72984E+00	0.52900E+00	0.61000E-01	0.167E+01
1329	30.000	0.84591E+00	0.72200E+00	0.34000E-01	0.276E+00
1330	50.000	0.10271E+01	0.92900E+00	0.46000E-01	-0.891E+00
1331	70.000	0.12053E+01	0.10740E+01	0.51000E-01	-0.626E+00
1332	90.000	0.13316E+01	0.10980E+01	0.49000E-01	0.109E+01
1333	110.000	0.13887E+01	0.11300E+01	0.52000E-01	0.136E+01
1334	130.000	0.13844E+01	0.12440E+01	0.58000E-01	-0.811E+00
1335	150.000	0.13457E+01	0.11590E+01	0.52000E-01	0.868E-01
1336	170.000	0.13113E+01	0.11660E+01	0.11200E+00	-0.288E+00
1337	10.000	0.75164E+00	0.60600E+00	0.72000E-01	0.642E+00
1338	30.000	0.87249E+00	0.74900E+00	0.36000E-01	0.225E+00
1339	50.000	0.10609E+01	0.96800E+00	0.48000E-01	-0.988E+00
1340	70.000	0.12456E+01	0.10660E+01	0.54000E-01	0.276E+00
1341	90.000	0.13758E+01	0.11820E+01	0.52000E-01	0.228E+00
1342	110.000	0.14333E+01	0.11690E+01	0.54000E-01	0.138E+01
1343	130.000	0.14266E+01	0.13190E+01	0.61000E-01	-0.133E+01
1344	150.000	0.13846E+01	0.11300E+01	0.53000E-01	0.135E+01
1345	170.000	0.13478E+01	0.12630E+01	0.13500E+00	-0.692E+00
1346	18.190	0.80530E+00	0.66800E+00	0.15300E-01	0.706E+01
1347	31.790	0.90715E+00	0.79550E+00	0.17600E-01	0.447E+01
1348	41.410	0.99834E+00	0.88380E+00	0.19000E-01	0.412E+01
1349	49.460	0.10797E+01	0.10038E+01	0.20300E-01	0.180E+01
1350	56.630	0.11517E+01	0.10873E+01	0.20500E-01	0.110E+01
1351	63.260	0.12152E+01	0.11986E+01	0.21300E-01	-0.130E+01
1352	69.510	0.12705E+01	0.12840E+01	0.22000E-01	-0.271E+01
1353	75.520	0.13183E+01	0.13264E+01	0.22000E-01	-0.255E+01
1354	81.370	0.13590E+01	0.13936E+01	0.22800E-01	-0.368E+01
1355	87.130	0.13929E+01	0.14191E+01	0.22900E-01	-0.335E+01
1356	92.870	0.14204E+01	0.14308E+01	0.22900E-01	-0.271E+01
1357	98.630	0.14416E+01	0.14654E+01	0.23100E-01	-0.330E+01
1358	104.480	0.14567E+01	0.14888E+01	0.23500E-01	-0.362E+01
1359	110.490	0.14657E+01	0.14711E+01	0.23100E-01	-0.254E+01
1360	116.740	0.14686E+01	0.14911E+01	0.23300E-01	-0.326E+01
1361	123.370	0.14654E+01	0.14244E+01	0.22500E-01	-0.545E+00
1362	130.540	0.14559E+01	0.13783E+01	0.21900E-01	0.113E+01
1363	138.590	0.14398E+01	0.13373E+01	0.21400E-01	0.234E+01
1364	148.210	0.14167E+01	0.12956E+01	0.20900E-01	0.333E+01
1365	161.810	0.13862E+01	0.12214E+01	0.20000E-01	0.572E+01
1366	10.000	0.77356E+00	0.65400E+00	0.73000E-01	0.554E+00
1367	30.000	0.89925E+00	0.81800E+00	0.36000E-01	-0.297E+00
1368	50.000	0.10949E+01	0.10530E+01	0.48000E-01	-0.146E+01
1369	70.000	0.12864E+01	0.11220E+01	0.53000E-01	0.619E+00
1370	90.000	0.14203E+01	0.12380E+01	0.52000E-01	0.712E+00
1371	110.000	0.14781E+01	0.13370E+01	0.56000E-01	-0.180E+00
1372	130.000	0.14690E+01	0.13450E+01	0.61000E-01	-0.430E+00
1373	150.000	0.14235E+01	0.12080E+01	0.55000E-01	0.127E+01
1374	170.000	0.13842E+01	0.11680E+01	0.97000E-01	0.769E+00
1375	10.000	0.78889E+00	0.67500E+00	0.72000E-01	0.438E+00
1376	30.000	0.91798E+00	0.84000E+00	0.37000E-01	-0.482E+00
1377	50.000	0.11188E+01	0.10560E+01	0.48000E-01	-0.112E+01
1378	70.000	0.13149E+01	0.11700E+01	0.54000E-01	0.142E+00
1379	90.000	0.14515E+01	0.13350E+01	0.54000E-01	-0.649E+00
1380	110.000	0.15094E+01	0.13480E+01	0.57000E-01	0.672E-01
1381	130.000	0.14985E+01	0.12490E+01	0.60000E-01	0.155E+01
1382	150.000	0.14505E+01	0.12140E+01	0.55000E-01	0.155E+01
1383	170.000	0.14095E+01	0.13160E+01	0.12300E+00	-0.436E+00
1384	10.000	0.81118E+00	0.71200E+00	0.64000E-01	0.230E+00
1385	30.000	0.94528E+00	0.88800E+00	0.39000E-01	-0.106E+01
1386	50.000	0.11537E+01	0.10540E+01	0.50000E-01	-0.409E+00
1387	70.000	0.13566E+01	0.12630E+01	0.57000E-01	-0.837E+00
1388	90.000	0.14969E+01	0.13400E+01	0.56000E-01	0.187E-01
1389	110.000	0.15550E+01	0.12960E+01	0.58000E-01	0.167E+01
1390	130.000	0.15415E+01	0.12330E+01	0.62000E-01	0.239E+01
1391	150.000	0.14897E+01	0.13720E+01	0.59000E-01	-0.634E+00
1392	170.000	0.14461E+01	0.13430E+01	0.94000E-01	-0.505E+00
1393	10.000	0.83443E+00	0.64600E+00	0.57000E-01	0.177E+01
1394	30.000	0.97379E+00	0.92300E+00	0.38000E-01	-0.135E+01
1395	50.000	0.11901E+01	0.11140E+01	0.49000E-01	-0.996E+00
1396	70.000	0.14002E+01	0.11440E+01	0.55000E-01	0.199E+01
1397	90.000	0.15445E+01	0.14380E+01	0.55000E-01	-0.101E+01
1398	110.000	0.16027E+01	0.14380E+01	0.59000E-01	-0.592E-01
1399	130.000	0.15863E+01	0.13810E+01	0.63000E-01	0.616E+00
1400	150.000	0.15306E+01	0.13310E+01	0.58000E-01	0.672E+00
1401	170.000	0.14842E+01	0.12580E+01	0.11200E+00	0.628E+00
1402	18.190	0.88097E+00	0.72590E+00	0.21700E-01	0.583E+01
1403	31.790	0.99579E+00	0.85860E+00	0.25100E-01	0.418E+01
1404	41.410	0.10984E+01	0.10510E+01	0.26900E-01	0.441E+00
1405	49.460	0.11896E+01	0.10859E+01	0.27700E-01	0.236E+01
1406	56.630	0.12702E+01	0.11957E+01	0.27600E-01	0.121E+01
1407	63.260	0.13410E+01	0.13227E+01	0.27900E-01	-0.897E+00
1408	69.510	0.14024E+01	0.13924E+01	0.28300E-01	-0.125E+01
1409	75.520	0.14552E+01	0.14959E+01	0.28100E-01	-0.312E+01
1410	81.370	0.14997E+01	0.15776E+01	0.29000E-01	-0.436E+01
1411	87.130	0.15364E+01	0.15443E+01	0.28800E-01	-0.200E+01
1412	92.870	0.15656E+01	0.16182E+01	0.28800E-01	-0.358E+01
1413	98.630	0.15876E+01	0.16271E+01	0.29000E-01	-0.313E+01
1414	104.480	0.16026E+01	0.16160E+01	0.28600E-01	-0.228E+01
1415	110.490	0.16105E+01	0.16328E+01	0.28700E-01	-0.259E+01
1416	116.740	0.16115E+01	0.15860E+01	0.28100E-01	-0.945E+00
1417	123.370	0.16054E+01	0.15420E+01	0.27400E-01	0.421E+00
1418	130.540	0.15921E+01	0.15216E+01	0.27300E-01	0.697E+00
1419	138.590	0.15712E+01	0.14587E+01	0.26600E-01	0.232E+01
1420	148.210	0.15424E+01	0.14018E+01	0.25900E-01	0.350E+01
1421	161.810	0.15051E+01	0.13230E+01	0.24900E-01	0.536E+01
1422	51.700	0.12467E+01	0.10600E+01	0.13000E+00	0.212E+01
1423	66.400	0.14088E+01	0.16900E+01	0.16000E+00	-0.113E+01
1424	78.500	0.15177E+01	0.18100E+01	0.18000E+00	-0.103E+01
1425	90.000	0.15925E+01	0.17400E+01	0.18000E+00	-0.193E+00
1426	101.500	0.16368E+01	0.19300E+01	0.22000E+00	-0.806E+00
1427	113.600	0.16522E+01	0.21300E+01	0.24000E+00	-0.150E+01
1428	126.900	0.16382E+01	0.20300E+01	0.24000E+00	-0.115E+01
1429	146.100	0.15840E+01	0.17500E+01	0.21000E+00	-0.256E+00
1430	10.000	0.85779E+00	0.72800E+00	0.65000E-01	0.123E+01
1431	30.000	0.10025E+01	0.95000E+00	0.39000E-01	-0.149E+00
1432	50.000	0.12268E+01	0.12280E+01	0.51000E-01	-0.142E+01
1433	70.000	0.14441E+01	0.14890E+01	0.59000E-01	-0.218E+01
1434	90.000	0.15925E+01	0.15420E+01	0.57000E-01	-0.739E+00
1435	110.000	0.16507E+01	0.14630E+01	0.60000E-01	0.153E+01
1436	130.000	0.16314E+01	0.14230E+01	0.65000E-01	0.175E+01
1437	150.000	0.15715E+01	0.14680E+01	0.61000E-01	0.199E+00
1438	170.000	0.15222E+01	0.12870E+01	0.10300E+00	0.142E+01
1439	10.000	0.88156E+00	0.78400E+00	0.11800E+00	-0.153E-01
1440	30.000	0.10317E+01	0.95300E+00	0.42000E-01	-0.895E+00
1441	50.000	0.12643E+01	0.12210E+01	0.54000E-01	-0.184E+01
1442	70.000	0.14890E+01	0.12980E+01	0.61000E-01	0.380E+00
1443	90.000	0.16414E+01	0.14090E+01	0.60000E-01	0.790E+00
1444	110.000	0.16997E+01	0.14220E+01	0.63000E-01	0.137E+01
1445	130.000	0.16771E+01	0.14560E+01	0.69000E-01	0.465E+00
1446	150.000	0.16130E+01	0.13900E+01	0.63000E-01	0.654E+00
1447	170.000	0.15607E+01	0.13790E+01	0.11700E+00	0.492E-01
1448	10.000	0.90606E+00	0.72800E+00	0.63000E-01	0.167E+01
1449	30.000	0.10619E+01	0.10000E+01	0.42000E-01	-0.557E+00
1450	50.000	0.13030E+01	0.13040E+01	0.54000E-01	-0.196E+01
1451	70.000	0.15354E+01	0.14250E+01	0.61000E-01	-0.212E+00
1452	90.000	0.16920E+01	0.15580E+01	0.61000E-01	-0.318E-01
1453	110.000	0.17502E+01	0.16290E+01	0.65000E-01	-0.298E+00
1454	130.000	0.17243E+01	0.14100E+01	0.68000E-01	0.258E+01
1455	150.000	0.16556E+01	0.14920E+01	0.64000E-01	0.478E+00
1456	170.000	0.16001E+01	0.15250E+01	0.14500E+00	-0.369E+00
1457	18.190	0.96062E+00	0.80140E+00	0.20100E-01	0.621E+01
1458	31.790	0.10894E+01	0.95240E+00	0.23300E-01	0.420E+01
1459	41.410	0.12043E+01	0.10615E+01	0.24700E-01	0.403E+01
1460	49.460	0.13062E+01	0.12397E+01	0.25800E-01	0.761E+00
1461	56.630	0.13960E+01	0.13185E+01	0.26200E-01	0.105E+01
1462	63.260	0.14746E+01	0.14428E+01	0.27000E-01	-0.783E+00
1463	69.510	0.15424E+01	0.15600E+01	0.27200E-01	-0.268E+01
1464	75.520	0.16004E+01	0.16057E+01	0.27600E-01	-0.227E+01
1465	81.370	0.16489E+01	0.16985E+01	0.28300E-01	-0.384E+01
1466	87.130	0.16885E+01	0.17259E+01	0.28800E-01	-0.340E+01
1467	92.870	0.17196E+01	0.17643E+01	0.28700E-01	-0.371E+01
1468	98.630	0.17423E+01	0.17822E+01	0.28600E-01	-0.358E+01
1469	104.480	0.17569E+01	0.18034E+01	0.28900E-01	-0.379E+01
