call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	w_cm	reconstructed_energy	born_reconstructed	opec_reconstructed	raw_real	raw_imag
64	1	1	5	2	3	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	-1.5995128452777863E-001	-1.6005530953407288E-001	-1.7492775619029999E-001	-1.1131501196359750E-005
64	1	1	5	2	4	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	-2.3416094481945038E-002	-2.3417068645358086E-002	-2.3261547088623047E-002	2.8823787801002254E-009
64	1	1	6	1	2	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	-1.7545807361602783E+000	-3.2893524169921875E+000	-1.5491362810134888E+000	5.1108109764754772E-003
64	1	1	6	1	3	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	-1.3254523277282715E-001	-1.2902578711509705E-001	-1.4130352437496185E-001	-3.9662700146436691E-006
64	1	1	6	1	4	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	-1.1562172323465347E-002	-1.1533414013683796E-002	-2.1174952387809753E-002	-1.1680270084468702E-008
64	1	1	6	2	2	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	1.9019182920455933E+000	2.3028030395507812E+000	1.7745327949523926E+000	-2.6085027493536472E-003
64	1	1	6	2	3	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	7.3522895574569702E-002	7.5832158327102661E-002	8.1547841429710388E-002	5.1892757255700417E-006
64	1	1	6	2	4	134	1.6469999694824219E+002	1.0905895996093750E+003	1.6469989013671875E+002	8.8437506929039955E-003	8.8628595694899559E-003	8.7853819131851196E-003	-1.0886118673170131E-009
65	1	1	1	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.7029355764389038E+000	-1.7446932792663574E+000	-1.8502197265625000E+000	-3.9119877328630537E-005
65	1	1	1	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.1590638011693954E-001	-1.1614838987588882E-001	-1.1067288368940353E-001	-7.3386594579005759E-009
65	1	1	1	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-2.4829661846160889E-001	-2.4796803295612335E-001	-2.6888591051101685E-001	8.4019238784094341E-006
65	1	1	1	2	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-3.6953408271074295E-002	-3.6950256675481796E-002	-3.7516824901103973E-002	-4.5493411704455866E-008
65	1	1	2	1	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-4.4578289985656738E+000	-6.0741930007934570E+000	-4.4448432922363281E+000	1.1797768063843250E-002
65	1	1	2	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.8202793598175049E-001	-1.9311758875846863E-001	-1.5652070939540863E-001	-3.3094133868871722E-006
65	1	1	2	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.8275160342454910E-002	-1.8368013203144073E-002	-1.4833920635282993E-002	-9.8364860701138923E-010
65	1	1	2	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	9.5234744250774384E-002	8.7963640689849854E-002	1.2202981114387512E-001	-3.8130838220240548E-006
65	1	1	2	2	4	124	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	0.0000000000000000E+000	0.0000000000000000E+000	3.7119924090802670E-003	4.5015968730410805E-009
65	1	1	3	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	8.6931878328323364E-001	8.5539966821670532E-001	6.3625735044479370E-001	2.0768167814821936E-005
65	1	1	3	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	8.2056060433387756E-002	8.1975392997264862E-002	8.8525250554084778E-002	5.9446069400337365E-008
65	1	1	3	2	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	1.3333433866500854E+000	1.3470985889434814E+000	1.2847768068313599E+000	-2.0399163477122784E-003
65	1	1	3	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	1.6478581726551056E-001	1.6489534080028534E-001	1.7911960184574127E-001	1.2979282473679632E-005
65	1	1	3	2	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	2.4641929194331169E-002	2.4642979726195335E-002	2.4479292333126068E-002	-3.6630276589733057E-009
65	1	1	4	1	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	7.0605081319808960E-001	3.0812306404113770E+000	6.6992533206939697E-001	-2.3722173646092415E-003
65	1	1	4	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	1.3932326436042786E-001	1.3562674820423126E-001	1.2646073102951050E-001	4.1362181946169585E-006
65	1	1	4	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	1.2183115817606449E-002	1.2152165174484253E-002	1.2785040773451328E-002	8.5940916605409257E-009
65	1	1	4	2	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.3188730478286743E+000	-1.7294956445693970E+000	-1.3248658180236816E+000	2.1035706158727407E-003
65	1	1	4	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-8.5010223090648651E-002	-8.7433896958827972E-002	-1.0121087729930878E-001	-7.3339033406227827E-006
65	1	1	4	2	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-9.1572152450680733E-003	-9.1777658089995384E-003	-5.8370777405798435E-003	8.7344803612054989E-010
65	1	1	5	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.2019484043121338E+000	-1.1880292892456055E+000	-1.2831485271453857E+000	-4.2001789552159607E-005
65	1	1	5	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-7.7276892960071564E-002	-7.7196225523948669E-002	-7.9625494778156281E-002	-5.3497505092536812E-008
65	1	1	5	2	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.3108068704605103E+000	-1.3245620727539062E+000	-1.2635190486907959E+000	2.0061631221324205E-003
65	1	1	5	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.6520728170871735E-001	-1.6531680524349213E-001	-1.8068033456802368E-001	-1.3092376320855692E-005
65	1	1	5	2	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-2.4632366374135017E-002	-2.4633416905999184E-002	-2.4469792842864990E-002	3.6616061294125757E-009
65	1	1	6	1	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.7846062183380127E+000	-3.3484749794006348E+000	-1.5803557634353638E+000	5.5960584431886673E-003
65	1	1	6	1	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.3742388784885406E-001	-1.3372737169265747E-001	-1.4690263569355011E-001	-4.7740454647282604E-006
65	1	1	6	1	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	-1.2208831496536732E-002	-1.2177880853414536E-002	-2.2227210924029350E-002	-1.4940043868705288E-008
65	1	1	6	2	2	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	1.9352095127105713E+000	2.3458321094512939E+000	1.8063623905181885E+000	-2.8680681716650724E-003
65	1	1	6	2	3	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	7.6118044555187225E-002	7.8541718423366547E-002	8.4436655044555664E-002	6.1183895923022646E-006
65	1	1	6	2	4	134	1.6550999450683594E+002	1.0912862548828125E+003	1.6550996398925781E+002	9.3391509726643562E-003	9.3597015365958214E-003	9.2775123193860054E-003	-1.3882667238007684E-009
66	1	1	1	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.7090890407562256E+000	-1.7510488033294678E+000	-1.8569577932357788E+000	-3.9819500671001151E-005
66	1	1	1	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.1654717475175858E-001	-1.1679100245237350E-001	-1.1129315942525864E-001	-7.5186692427564594E-009
66	1	1	1	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-2.4916963279247284E-001	-2.4883918464183807E-001	-2.6984840631484985E-001	8.5517885963781737E-006
66	1	1	1	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-3.7157077342271805E-002	-3.7153899669647217E-002	-3.7725828588008881E-002	-4.6685638466215096E-008
66	1	1	2	1	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-4.4655060768127441E+000	-6.0862588882446289E+000	-4.4540286064147949E+000	1.1921701021492481E-002
66	1	1	2	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.8271657824516296E-001	-1.9386589527130127E-001	-1.5711958706378937E-001	-3.3692199394863565E-006
66	1	1	2	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.8383381888270378E-002	-1.8476981669664383E-002	-1.4929403550922871E-002	-1.0086109725193637E-009
66	1	1	2	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	9.5590099692344666E-002	8.8280476629734039E-002	1.2249217927455902E-001	-3.8819071050966159E-006
66	1	1	2	2	4	124	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	0.0000000000000000E+000	0.0000000000000000E+000	3.7447977811098099E-003	4.6345873805364590E-009
66	1	1	3	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	8.7241089344024658E-001	8.5842442512512207E-001	6.3874197006225586E-001	2.1178035240154713E-005
66	1	1	3	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	8.2513332366943359E-002	8.2432053983211517E-002	8.8999830186367035E-002	6.1029240328025480E-008
66	1	1	3	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.3353796005249023E+000	1.3491756916046143E+000	1.2868988513946533E+000	-2.0603840239346027E-003
66	1	1	3	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.6536431014537811E-001	1.6547445952892303E-001	1.7974889278411865E-001	1.3208385098550934E-005
66	1	1	3	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	2.4777738377451897E-002	2.4778798222541809E-002	2.4614205583930016E-002	-3.7578593570231078E-009
66	1	1	4	1	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.0704460144042969E-001	3.0871522426605225E+000	6.7128282785415649E-001	-2.3952333722263575E-003
66	1	1	4	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.3987262547016144E-001	1.3615621626377106E-001	1.2695942819118500E-001	4.2176466195087414E-006
66	1	1	4	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.2255383655428886E-002	1.2224183417856693E-002	1.2862344272434711E-002	8.8292404498702126E-009
66	1	1	4	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3211730718612671E+000	-1.7328739166259766E+000	-1.3274596929550171E+000	2.1253267768770456E-003
66	1	1	4	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-8.5337035357952118E-002	-8.7773554027080536E-002	-1.0160575807094574E-001	-7.4662452789198142E-006
66	1	1	4	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-9.2114936560392380E-003	-9.2322081327438354E-003	-5.8780573308467865E-003	8.9740559428008737E-010
66	1	1	5	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2063643932342529E+000	-1.1923779249191284E+000	-1.2881253957748413E+000	-4.2826872231671587E-005
66	1	1	5	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-7.7704325318336487E-002	-7.7623046934604645E-002	-8.0067470669746399E-002	-5.4933426696379684E-008
66	1	1	5	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3128005266189575E+000	-1.3265966176986694E+000	-1.2656069993972778E+000	2.0262938924133778E-003
66	1	1	5	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.6578750312328339E-001	-1.6589765250682831E-001	-1.8131539225578308E-001	-1.3323496204975527E-005
66	1	1	5	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-2.4768119677901268E-002	-2.4769179522991180E-002	-2.4604650214314461E-002	3.7564005239687503E-009
66	1	1	6	1	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.7878966331481934E+000	-3.3549633026123047E+000	-1.5837906599044800E+000	5.6511829607188702E-003
66	1	1	6	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3796494901180267E-001	-1.3424853980541229E-001	-1.4752566814422607E-001	-4.8702654567023274E-006
66	1	1	6	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2281270697712898E-002	-1.2250070460140705E-002	-2.2344866767525673E-002	-1.5337313641339279E-008
66	1	1	6	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.9388595819473267E+000	2.3505604267120361E+000	1.8098540306091309E+000	-2.8976590838283300E-003
66	1	1	6	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.6405279338359833E-002	7.8841798007488251E-002	8.4756433963775635E-002	6.2280869315145537E-006
66	1	1	6	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	9.3946512788534164E-003	9.4153657555580139E-003	9.3326466158032417E-003	-1.4248184854182000E-009
67	1	1	1	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7213376760482788E+000	-1.7637009620666504E+000	-1.8703700304031372E+000	-4.1239745769416913E-005
67	1	1	1	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.1782635748386383E-001	-1.1807382106781006E-001	-1.1253146082162857E-001	-7.8868733766057630E-009
67	1	1	1	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5090640783309937E-001	-2.5057223439216614E-001	-2.7176380157470703E-001	8.8559818323119543E-006
67	1	1	1	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-3.7563607096672058E-002	-3.7560373544692993E-002	-3.8143038749694824E-002	-4.9127972800988573E-008
67	1	1	2	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-4.4807276725769043E+000	-6.1102266311645508E+000	-4.4722709655761719E+000	1.2170819565653801E-002
67	1	1	2	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8408766388893127E-001	-1.9535630941390991E-001	-1.5831194818019867E-001	-3.4906609016616130E-006
67	1	1	2	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8599618226289749E-002	-1.8694721162319183E-002	-1.5120272524654865E-002	-1.0597407396062408E-009
67	1	1	2	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	9.6297532320022583E-002	8.8910877704620361E-002	1.2341292202472687E-001	-4.0216609704657458E-006
67	1	1	2	2	4	124	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	0.0000000000000000E+000	0.0000000000000000E+000	3.8105619605630636E-003	4.9084296627199819E-009
67	1	1	3	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.7856400012969971E-001	8.6444306373596191E-001	6.4369297027587891E-001	2.2011779947206378E-005
67	1	1	3	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.3426229655742645E-002	8.3343744277954102E-002	8.9946910738945007E-002	6.4273308453266509E-008
67	1	1	3	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.3394134044647217E+000	1.3532910346984863E+000	1.2911056280136108E+000	-2.1014863159507513E-003
67	1	1	3	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.6651511192321777E-001	1.6662649810314178E-001	1.8100076913833618E-001	1.3673264220415149E-005
67	1	1	3	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	2.5048824027180672E-002	2.5049900636076927E-002	2.4883501231670380E-002	-3.9520688943639470E-009
67	1	1	4	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	7.0900928974151611E-001	3.0989103317260742E+000	6.7397814989089966E-001	-2.4414148647338152E-003
67	1	1	4	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.4096702635288239E-001	1.3721084594726562E-001	1.2795278429985046E-001	4.3833078962052241E-006
67	1	1	4	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.2399794533848763E-002	1.2368093244731426E-002	1.3016860932111740E-002	9.3116421240324598E-009
67	1	1	4	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3257344961166382E+000	-1.7395827770233154E+000	-1.3326089382171631E+000	2.1690430585294962E-003
67	1	1	4	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-8.5987880825996399E-002	-8.8450074195861816E-002	-1.0239234566688538E-001	-7.7349895946099423E-006
67	1	1	4	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-9.3199536204338074E-003	-9.3409968540072441E-003	-5.9600090608000755E-003	9.4658636484723502E-010
67	1	1	5	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2151554822921753E+000	-1.2010345458984375E+000	-1.2980411052703857E+000	-4.4505199184641242E-005
67	1	1	5	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-7.8557565808296204E-002	-7.8475080430507660E-002	-8.0949783325195312E-002	-5.7876562209457916E-008
67	1	1	5	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3167504072189331E+000	-1.3306280374526978E+000	-1.2697472572326660E+000	2.0667212083935738E-003
67	1	1	5	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.6694171726703644E-001	-1.6705310344696045E-001	-1.8257872760295868E-001	-1.3792467143503018E-005
67	1	1	5	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5039087980985641E-002	-2.5040164589881897E-002	-2.4873828515410423E-002	3.9505327897870757E-009
67	1	1	6	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7944270372390747E+000	-3.3678493499755859E+000	-1.5906169414520264E+000	5.7618319988250732E-003
67	1	1	6	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3904276490211487E-001	-1.3528658449649811E-001	-1.4876809716224670E-001	-5.0661119530559517E-006
67	1	1	6	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2426024302840233E-002	-1.2394323945045471E-002	-2.2579900920391083E-002	-1.6151361137417553E-008
67	1	1	6	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.9461060762405396E+000	2.3599543571472168E+000	1.8167877197265625E+000	-2.9571198392659426E-003
67	1	1	6	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	7.6977141201496124E-002	7.9439334571361542E-002	8.5393145680427551E-002	6.4507935348956380E-006
67	1	1	6	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	9.5055578276515007E-003	9.5266010612249374E-003	9.4428211450576782E-003	-1.4997358910306957E-009
68	1	1	1	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.7362549304962158E+000	-1.7791123390197754E+000	-1.8867051601409912E+000	-4.3020339944632724E-005
68	1	1	1	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.1939117312431335E-001	-1.1964312195777893E-001	-1.1404635757207870E-001	-8.3536173534071168E-009
68	1	1	1	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-2.5302121043205261E-001	-2.5268247723579407E-001	-2.7409696578979492E-001	9.2373347797547467E-006
68	1	1	1	2	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-3.8060963153839111E-002	-3.8057666271924973E-002	-3.8653504103422165E-002	-5.2230721081514275E-008
68	1	1	2	1	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-4.4991807937622070E+000	-6.1393480300903320E+000	-4.4944343566894531E+000	1.2478747405111790E-002
68	1	1	2	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.8575912714004517E-001	-1.9717419147491455E-001	-1.5976558625698090E-001	-3.6429983083507977E-006
68	1	1	2	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.8864575773477554E-002	-1.8961533904075623E-002	-1.5354312025010586E-002	-1.1246904518813494E-009
68	1	1	2	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	9.7159810364246368E-002	8.9678667485713959E-002	1.2453561276197433E-001	-4.1969683479692321E-006
68	1	1	2	2	4	124	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	0.0000000000000000E+000	0.0000000000000000E+000	3.8915183395147324E-003	5.2589359533783409E-009
68	1	1	3	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	8.8605606555938721E-001	8.7177044153213501E-001	6.4973318576812744E-001	2.3060194507706910E-005
68	1	1	3	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	8.4543220698833466E-002	8.4459237754344940E-002	9.1105103492736816E-002	6.8395998198411689E-008
68	1	1	3	2	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	1.3442968130111694E+000	1.3582739830017090E+000	1.2962037324905396E+000	-2.1522191818803549E-003
68	1	1	3	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	1.6791629791259766E-001	1.6802920401096344E-001	1.8252500891685486E-001	1.4255795576900709E-005
68	1	1	3	2	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	2.5380475446581841E-002	2.5381574407219887E-002	2.5212964043021202E-002	-4.1986889520728710E-009
68	1	1	4	1	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	7.1138489246368408E-001	3.1131899356842041E+000	6.7725515365600586E-001	-2.4983603507280350E-003
68	1	1	4	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	1.4230236411094666E-001	1.3849738240242004E-001	1.2916472554206848E-001	4.5916822273284197E-006
68	1	1	4	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	1.2576752342283726E-002	1.2544433586299419E-002	1.3206289149820805E-002	9.9257517760520386E-009
68	1	1	4	2	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.3312655687332153E+000	-1.7477324008941650E+000	-1.3388618230819702E+000	2.2230523172765970E-003
68	1	1	4	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-8.6781576275825500E-002	-8.9275263249874115E-002	-1.0335188359022141E-001	-8.0721265476313420E-006
68	1	1	4	2	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-9.4528552144765854E-003	-9.4743045046925545E-003	-6.0605509206652641E-003	1.0092580104981153E-009
68	1	1	5	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.2258663177490234E+000	-1.2115806341171265E+000	-1.3101363182067871E+000	-4.6615605242550373E-005
68	1	1	5	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-7.9601369798183441E-002	-7.9517386853694916E-002	-8.2029245793819427E-002	-6.1618223412551743E-008
68	1	1	5	2	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.3215315341949463E+000	-1.3355087041854858E+000	-1.2747645378112793E+000	2.1166205406188965E-003
68	1	1	5	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.6834710538387299E-001	-1.6846001148223877E-001	-1.8411694467067719E-001	-1.4380130778590683E-005
68	1	1	5	2	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-2.5370586663484573E-002	-2.5371685624122620E-002	-2.5203140452504158E-002	4.1970529274237833E-009
68	1	1	6	1	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.8023552894592285E+000	-3.3834998607635498E+000	-1.5989198684692383E+000	5.8983247727155685E-003
68	1	1	6	1	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.4035783708095551E-001	-1.3655285537242889E-001	-1.5028634667396545E-001	-5.3126282182347495E-006
68	1	1	6	1	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	-1.2603400275111198E-002	-1.2571081519126892E-002	-2.2867750376462936E-002	-1.7185898926186383E-008
68	1	1	6	2	2	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	1.9549034833908081E+000	2.3713703155517578E+000	1.8252075910568237E+000	-3.0305776745080948E-003
68	1	1	6	2	3	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	7.7674284577369690E-002	8.0167971551418304E-002	8.6169369518756866E-002	6.7300807131687179E-006
68	1	1	6	2	4	134	1.6600000000000000E+002	1.0917075195312500E+003	1.6599996948242188E+002	9.6414629369974136E-003	9.6629122272133827E-003	9.5778293907642365E-003	-1.5949860321384790E-009
69	1	1	1	1	3	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-1.7578777074813843E+000	-1.8014562129974365E+000	-1.9103816747665405E+000	-4.5699056499870494E-005
69	1	1	1	1	4	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-1.2167251855134964E-001	-1.2193106859922409E-001	-1.1625526100397110E-001	-9.0660421392385615E-009
69	1	1	1	2	3	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-2.5608405470848083E-001	-2.5573864579200745E-001	-2.7747732400894165E-001	9.8109221653430723E-006
69	1	1	1	2	4	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-3.8785908371210098E-002	-3.8782514631748199E-002	-3.9397656917572021E-002	-5.6979530427270220E-008
69	1	1	2	1	2	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-4.5257487297058105E+000	-6.1814064979553223E+000	-4.5264267921447754E+000	1.2933313846588135E-002
69	1	1	2	1	3	134	1.6632000732421875E+002	1.0919825439453125E+003	1.6632005310058594E+002	-1.8818379938602448E-001	-1.9981309771537781E-001	-1.6187496483325958E-001	-3.8723355828551576E-006
