call_id	energy_index	row_id	family	branch	orbital_l	legacy_l	state_index	form_selector	dispatch	dispatch_branch	formula_title	dispatch_title	previous_title	pre_reset_energy	post_reset_energy	input_energy	effective_energy	dither_before	z	qb	qk	zr	zb	born	ter	tei	der	dei	hadronic_real	hadronic_imag
103	1	26	6	2	5	6	2	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	6.7014613887295127E-004	5.2372901571118291E-009	2.7429208196223666E-017	6.7014613887295127E-004	3.5097497824709833E-012	5.2372901571118291E-009	2.7429208196223666E-017
104	1	1	1	1	4	5	3	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	-4.4812627136707306E-002	2.3981414187801420E-007	5.7510819836872201E-014	-4.4812627136707306E-002	-1.0746701306629802E-008	2.3981414187801420E-007	5.7510819836872201E-014
104	1	2	1	1	5	6	3	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	-8.9567657560110092E-003	1.0309341824665808E-008	1.0628253108280720E-016	-8.9567657560110092E-003	-9.2338359181098895E-011	1.0309341824665808E-008	1.0628253108280720E-016
104	1	3	1	2	1	2	4	21	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	2.5731030106544495E-001	8.8479217529296875E+001	5.6529974937438965E-001	-1.0583501815795898E+001	5.2165859937667847E-001	-2.4967298507690430E+000	5.4930064827203751E-002	3.0264714732766151E-003	-2.5504460334777832E+000	-1.4052145183086395E-001	5.4930064827203751E-002	3.0264714732766151E-003
104	1	4	1	2	4	5	4	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	-1.7902042716741562E-002	-1.0877274547738125E-007	1.1831510367244467E-014	-1.7902042716741562E-002	1.9472543577592205E-009	-1.0877274547738125E-007	1.1831510367244467E-014
104	1	5	1	2	5	6	4	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	6.0700244830513839E-007	-4.2452956549823284E-003	2.4363320250131437E-008	5.9357136092001500E-016	-4.2446884326636791E-003	-1.0341470041419498E-010	2.4363320250131437E-008	5.9357136092001500E-016
104	1	6	2	1	4	5	3	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	1.6755398246459663E-004	-6.7473435774445534E-003	2.3981414187801420E-007	5.7510819836872201E-014	-6.5797897987067699E-003	-1.5779266782089962E-009	2.3981414187801420E-007	5.7510819836872201E-014
104	1	7	2	1	5	6	3	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	2.8458755493164062E+001	0.0000000000000000E+000	-1.2362727429717779E-003	1.0309341824665808E-008	1.0628253108280720E-016	-1.2359793763607740E-003	-1.2742133737031480E-011	1.0309341824665808E-008	1.0628253108280720E-016
104	1	8	2	2	1	2	4	21	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	2.5731030106544495E-001	8.8479217529296875E+001	5.6529974937438965E-001	1.5747894287109375E+002	-2.9891076087951660E+000	9.5461826324462891E+000	5.4930064827203751E-002	3.0264714732766151E-003	1.5187559127807617E+001	8.3678609132766724E-001	5.4930064827203751E-002	3.0264714732766151E-003
104	1	9	2	2	4	5	4	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	5.3219418041408062E-003	-1.0877274547738125E-007	1.1831510367244467E-014	5.3219418041408062E-003	-5.7888221993707134E-010	-1.0877274547738125E-007	1.1831510367244467E-014
104	1	10	2	2	5	6	4	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	-1.3257695198059082E+001	0.0000000000000000E+000	1.0334503604099154E-003	2.4363320250131437E-008	5.9357136092001500E-016	1.0331273078918457E-003	2.5170412629171857E-011	2.4363320250131437E-008	5.9357136092001500E-016
104	1	11	3	1	4	5	1	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	2.9550572857260704E-002	3.3165323998218810E-007	1.0999386893927737E-013	2.9550572857260704E-002	9.8005434878700726E-009	3.3165323998218810E-007	1.0999386893927737E-013
104	1	12	3	1	5	6	1	25	T	7	SP00	SP00	SP00	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	3.4747180938720703E+001	1.0000000474974513E-003	4.1625991463661194E-002	8.8479217529296875E+001	5.6529974937438965E-001	0.0000000000000000E+000	0.0000000000000000E+000	5.9826527722179890E-003	1.5714395118493485E-008	2.4694221196728541E-016	5.9826527722179890E-003	9.4013768991985103E-011	1.5714395118493485E-008	2.4694221196728541E-016
