row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	epx	epxx	pnmod_input_ll	pnmod_derived_l	pnmod_nfx	pnmod_branch	pnmod_pg1	pnmod_pg2	pnmod_pg3	pnmod_tr_before	pnmod_ti_before	pnmod_tr_after	pnmod_ti_after	pnpwi_ein	pnpwi_postmod_tr	pnpwi_postmod_ti	pnmod_early_return	dispatch_n	dispatch_title	previous_title	effective_e	dither_before	pnpwi_result_tr	pnpwi_result_ti	addresk_nf	addresk_pg1	addresk_pg2	addresk_pg3	addresk_pre_tr	addresk_pre_ti	addresk_post_tr	addresk_post_ti
42	4	1	6	2	5	1	25	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	1.1643913239822723E-005	1.3558071332298027E-010	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1643913239822723E-005	1.3558071332298027E-010	1.1643913239822723E-005	1.3558071332298027E-010
43	4	2	5	2	5	2	25	1.4995721435546875E+002	1.4995721435546875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	8.6277592345140874E-005	7.4438228914175397E-009	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.6277592345140874E-005	7.4438228914175397E-009	8.6277592345140874E-005	7.4438228914175397E-009
44	4	2	6	2	5	2	25	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	-4.5626284190802835E-006	2.0817578563758765E-011	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.5626284190802835E-006	2.0817578563758765E-011	-4.5626284190802835E-006	2.0817578563758765E-011
45	5	1	5	0	3	1	3	1.4995721435546875E+002	1.4995721435546875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	1.4616626140195876E-004	2.1364575886195780E-008	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4616626140195876E-004	2.1364575886195780E-008	1.4616626140195876E-004	2.1364575886195780E-008
46	5	1	6	0	3	1	3	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	1.1643913239822723E-005	1.3558071332298027E-010	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1643913239822723E-005	1.3558071332298027E-010	1.1643913239822723E-005	1.3558071332298027E-010
47	5	2	5	0	3	2	3	1.4995721435546875E+002	1.4995721435546875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	8.6277592345140874E-005	7.4438228914175397E-009	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.6277592345140874E-005	7.4438228914175397E-009	8.6277592345140874E-005	7.4438228914175397E-009
48	5	2	6	0	3	2	3	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	-4.5626284190802835E-006	2.0817578563758765E-011	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.5626284190802835E-006	2.0817578563758765E-011	-4.5626284190802835E-006	2.0817578563758765E-011
49	6	1	5	2	5	1	25	1.4995721435546875E+002	1.4995721435546875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	1.4616626140195876E-004	2.1364575886195780E-008	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4616626140195876E-004	2.1364575886195780E-008	1.4616626140195876E-004	2.1364575886195780E-008
50	6	1	6	0	3	1	3	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	1.1643913239822723E-005	1.3558071332298027E-010	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.1643913239822723E-005	1.3558071332298027E-010	1.1643913239822723E-005	1.3558071332298027E-010
51	6	2	5	2	5	2	25	1.4995721435546875E+002	1.4995721435546875E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	8.6277592345140874E-005	7.4438228914175397E-009	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.6277592345140874E-005	7.4438228914175397E-009	8.6277592345140874E-005	7.4438228914175397E-009
52	6	2	6	0	3	2	3	1.4995721435546875E+002	1.4995721435546875E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.4995721435546875E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	1.4995721435546875E+002	1.0000000474974513E-003	-4.5626284190802835E-006	2.0817578563758765E-011	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.5626284190802835E-006	2.0817578563758765E-011	-4.5626284190802835E-006	2.0817578563758765E-011
