row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	epx	epxx	pnmod_input_ll	pnmod_derived_l	pnmod_nfx	pnmod_branch	pnmod_pg1	pnmod_pg2	pnmod_pg3	pnmod_tr_before	pnmod_ti_before	pnmod_tr_after	pnmod_ti_after	pnpwi_ein	pnpwi_postmod_tr	pnpwi_postmod_ti	pnmod_early_return	dispatch_n	dispatch_title	previous_title	effective_e	dither_before	pnpwi_result_tr	pnpwi_result_ti	addresk_nf	addresk_pg1	addresk_pg2	addresk_pg3	addresk_pre_tr	addresk_pre_ti	addresk_post_tr	addresk_post_ti
11	3	1	5	2	5	1	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	8.7781749869009218E-008	7.7056357510583463E-015	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.7781749869009218E-008	7.7056357510583463E-015	8.7781749869009218E-008	7.7056357510583463E-015
12	3	1	6	2	5	1	25	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	3.3512095320986646E-009	1.1230605534033468E-017	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	3.3512095320986646E-009	1.1230605534033468E-017	3.3512095320986646E-009	1.1230605534033468E-017
13	3	2	5	2	5	2	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.0915233872310637E-007	1.1914233298939217E-014	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.0915233872310637E-007	1.1914233298939217E-014	1.0915233872310637E-007	1.1914233298939217E-014
14	3	2	6	2	5	2	25	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.3562179157489140E-009	1.8393270818790379E-018	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3562179157489140E-009	1.8393270818790379E-018	1.3562179157489140E-009	1.8393270818790379E-018
15	4	1	5	2	5	1	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	8.7781749869009218E-008	7.7056357510583463E-015	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.7781749869009218E-008	7.7056357510583463E-015	8.7781749869009218E-008	7.7056357510583463E-015
16	4	1	6	2	5	1	25	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	3.3512095320986646E-009	1.1230605534033468E-017	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	3.3512095320986646E-009	1.1230605534033468E-017	3.3512095320986646E-009	1.1230605534033468E-017
17	4	2	5	2	5	2	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.0915233872310637E-007	1.1914233298939217E-014	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.0915233872310637E-007	1.1914233298939217E-014	1.0915233872310637E-007	1.1914233298939217E-014
18	4	2	6	2	5	2	25	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.3562179157489140E-009	1.8393270818790379E-018	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3562179157489140E-009	1.8393270818790379E-018	1.3562179157489140E-009	1.8393270818790379E-018
19	5	1	5	0	3	1	3	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	8.7781749869009218E-008	7.7056357510583463E-015	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.7781749869009218E-008	7.7056357510583463E-015	8.7781749869009218E-008	7.7056357510583463E-015
20	5	1	6	0	3	1	3	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	3.3512095320986646E-009	1.1230605534033468E-017	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	3.3512095320986646E-009	1.1230605534033468E-017	3.3512095320986646E-009	1.1230605534033468E-017
