sequence	row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	pre_reset_energy	post_reset_energy	epxx	dispatch	dispatch_branch	dispatch_title	previous_title	effective_energy	dither_before	hadronic_real	hadronic_imag
78	18	4	2	6	2	5	2	25	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	4.5313619523312809E-010	2.0533241347192760E-019
78	19	5	1	5	0	3	1	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	3.2657496262800123E-008	1.0665121011403352E-015
78	20	5	1	6	0	3	1	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	1.0479088707882056E-009	1.0981129722443853E-018
78	21	5	2	5	0	3	2	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	4.2117598297863879E-008	1.7738920794028589E-015
78	22	5	2	6	0	3	2	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	4.5313619523312809E-010	2.0533241347192760E-019
78	23	6	1	5	2	5	1	25	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	3.2657496262800123E-008	1.0665121011403352E-015
78	24	6	1	6	0	3	1	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	1.0479088707882056E-009	1.0981129722443853E-018
78	25	6	2	5	2	5	2	25	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	4.2117598297863879E-008	1.7738920794028589E-015
78	26	6	2	6	0	3	2	3	2.0487146377563477E+001	2.0487146377563477E+001	2.0487146377563477E+001	T	7	SP00	SP00	2.0487146377563477E+001	1.0000000474974513E-003	4.5313619523312809E-010	2.0533241347192760E-019
79	1	1	1	5	2	5	3	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	2.8763343706827982E-008	8.2732995504954045E-016
79	2	1	1	6	2	5	3	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	7.5472972316248388E-010	5.6961693912659898E-019
79	3	1	2	2	2	1	4	21	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	2.4322951212525368E-002	5.9195637004449964E-004
79	4	1	2	5	2	5	4	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	-1.2565933182884237E-008	1.5790267765217479E-016
79	5	1	2	6	2	5	4	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.6448065132124157E-009	2.7053884919445081E-018
79	6	2	1	5	2	5	3	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	2.8763343706827982E-008	8.2732995504954045E-016
79	7	2	1	6	2	5	3	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	7.5472972316248388E-010	5.6961693912659898E-019
79	8	2	2	2	2	1	4	21	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	2.4322951212525368E-002	5.9195637004449964E-004
79	9	2	2	5	2	5	4	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	-1.2565933182884237E-008	1.5790267765217479E-016
79	10	2	2	6	2	5	4	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.6448065132124157E-009	2.7053884919445081E-018
79	11	3	1	5	2	5	1	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	3.5794855079984700E-008	1.2812716933233875E-015
79	12	3	1	6	2	5	1	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.1677095956841299E-009	1.3635457182356075E-018
79	13	3	2	5	2	5	2	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	4.6022229582831642E-008	2.1180456951578989E-015
79	14	3	2	6	2	5	2	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	5.0225690273464352E-010	2.5226198853724078E-019
79	15	4	1	5	2	5	1	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	3.5794855079984700E-008	1.2812716933233875E-015
79	16	4	1	6	2	5	1	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.1677095956841299E-009	1.3635457182356075E-018
79	17	4	2	5	2	5	2	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	4.6022229582831642E-008	2.1180456951578989E-015
79	18	4	2	6	2	5	2	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	5.0225690273464352E-010	2.5226198853724078E-019
79	19	5	1	5	0	3	1	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	3.5794855079984700E-008	1.2812716933233875E-015
79	20	5	1	6	0	3	1	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.1677095956841299E-009	1.3635457182356075E-018
79	21	5	2	5	0	3	2	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	4.6022229582831642E-008	2.1180456951578989E-015
79	22	5	2	6	0	3	2	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	5.0225690273464352E-010	2.5226198853724078E-019
79	23	6	1	5	2	5	1	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	3.5794855079984700E-008	1.2812716933233875E-015
79	24	6	1	6	0	3	1	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	1.1677095956841299E-009	1.3635457182356075E-018
79	25	6	2	5	2	5	2	25	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	4.6022229582831642E-008	2.1180456951578989E-015
79	26	6	2	6	0	3	2	3	2.0917266845703125E+001	2.0917266845703125E+001	2.0917266845703125E+001	T	7	SP00	SP00	2.0917266845703125E+001	1.0000000474974513E-003	5.0225690273464352E-010	2.5226198853724078E-019
80	1	1	1	5	2	5	3	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	3.3799928189637285E-008	1.1424351582136455E-015
80	2	1	1	6	2	5	3	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	9.2046065214290707E-010	8.4724780741841099E-019
80	3	1	2	2	2	1	4	21	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	2.5827184319496155E-002	6.6748895915225148E-004
80	4	1	2	5	2	5	4	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	-1.4798327896414776E-008	2.1899050851969772E-016
80	5	1	2	6	2	5	4	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	2.0157828739542083E-009	4.0633804161498579E-018
80	6	2	1	5	2	5	3	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	3.3799928189637285E-008	1.1424351582136455E-015
80	7	2	1	6	2	5	3	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	9.2046065214290707E-010	8.4724780741841099E-019
80	8	2	2	2	2	1	4	21	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	2.5827184319496155E-002	6.6748895915225148E-004
80	9	2	2	5	2	5	4	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	-1.4798327896414776E-008	2.1899050851969772E-016
80	10	2	2	6	2	5	4	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	2.0157828739542083E-009	4.0633804161498579E-018
80	11	3	1	5	2	5	1	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	4.2327776839101716E-008	1.7916407019005071E-015
80	12	3	1	6	2	5	1	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	1.4228616063149957E-009	2.0245350957763453E-018
80	13	3	2	5	2	5	2	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	5.4108625135995680E-008	2.9277433359213611E-015
80	14	3	2	6	2	5	2	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	6.0583510430589627E-010	3.6703619366111731E-019
80	15	4	1	5	2	5	1	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	4.2327776839101716E-008	1.7916407019005071E-015
80	16	4	1	6	2	5	1	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	1.4228616063149957E-009	2.0245350957763453E-018
80	17	4	2	5	2	5	2	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	5.4108625135995680E-008	2.9277433359213611E-015
80	18	4	2	6	2	5	2	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	6.0583510430589627E-010	3.6703619366111731E-019
80	19	5	1	5	0	3	1	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	4.2327776839101716E-008	1.7916407019005071E-015
80	20	5	1	6	0	3	1	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	1.4228616063149957E-009	2.0245350957763453E-018
80	21	5	2	5	0	3	2	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	5.4108625135995680E-008	2.9277433359213611E-015
80	22	5	2	6	0	3	2	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	6.0583510430589627E-010	3.6703619366111731E-019
80	23	6	1	5	2	5	1	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	4.2327776839101716E-008	1.7916407019005071E-015
80	24	6	1	6	0	3	1	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	1.4228616063149957E-009	2.0245350957763453E-018
80	25	6	2	5	2	5	2	25	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	5.4108625135995680E-008	2.9277433359213611E-015
80	26	6	2	6	0	3	2	3	2.1727212905883789E+001	2.1727212905883789E+001	2.1727212905883789E+001	T	7	SP00	SP00	2.1727212905883789E+001	1.0000000474974513E-003	6.0583510430589627E-010	3.6703619366111731E-019
81	1	1	1	5	2	5	3	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	3.9396486073428605E-008	1.5520831613954011E-015
81	2	1	1	6	2	5	3	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.1114560383163052E-009	1.2353344810486899E-018
81	3	1	2	2	2	1	4	21	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	2.7348335832357407E-002	7.4849178781732917E-004
81	4	1	2	5	2	5	4	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	-1.7285641362718707E-008	2.9879338677301661E-016
81	5	1	2	6	2	5	4	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	2.4457540437339276E-009	5.9817127591047543E-018
81	6	2	1	5	2	5	3	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	3.9396486073428605E-008	1.5520831613954011E-015
81	7	2	1	6	2	5	3	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.1114560383163052E-009	1.2353344810486899E-018
81	8	2	2	2	2	1	4	21	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	2.7348335832357407E-002	7.4849178781732917E-004
81	9	2	2	5	2	5	4	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	-1.7285641362718707E-008	2.9879338677301661E-016
81	10	2	2	6	2	5	4	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	2.4457540437339276E-009	5.9817127591047543E-018
81	11	3	1	5	2	5	1	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	4.9642757460333087E-008	2.4644033965208131E-015
81	12	3	1	6	2	5	1	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.7166013055458507E-009	2.9467200900180790E-018
81	13	3	2	5	2	5	2	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	6.3099960811996425E-008	3.9816049999944533E-015
81	14	3	2	6	2	5	2	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	7.2353989466478197E-010	5.2350999518046978E-019
81	15	4	1	5	2	5	1	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	4.9642757460333087E-008	2.4644033965208131E-015
81	16	4	1	6	2	5	1	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.7166013055458507E-009	2.9467200900180790E-018
81	17	4	2	5	2	5	2	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	6.3099960811996425E-008	3.9816049999944533E-015
81	18	4	2	6	2	5	2	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	7.2353989466478197E-010	5.2350999518046978E-019
81	19	5	1	5	0	3	1	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	4.9642757460333087E-008	2.4644033965208131E-015
81	20	5	1	6	0	3	1	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.7166013055458507E-009	2.9467200900180790E-018
81	21	5	2	5	0	3	2	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	6.3099960811996425E-008	3.9816049999944533E-015
81	22	5	2	6	0	3	2	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	7.2353989466478197E-010	5.2350999518046978E-019
81	23	6	1	5	2	5	1	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	4.9642757460333087E-008	2.4644033965208131E-015
81	24	6	1	6	0	3	1	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	1.7166013055458507E-009	2.9467200900180790E-018
81	25	6	2	5	2	5	2	25	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	6.3099960811996425E-008	3.9816049999944533E-015
81	26	6	2	6	0	3	2	3	2.2527235031127930E+001	2.2527235031127930E+001	2.2527235031127930E+001	T	7	SP00	SP00	2.2527235031127930E+001	1.0000000474974513E-003	7.2353989466478197E-010	5.2350999518046978E-019
82	1	1	1	5	2	5	3	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	4.1974075770667696E-008	1.7618230245747876E-015
82	2	1	1	6	2	5	3	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.2016273531756383E-009	1.4439082792990889E-018
82	3	1	2	2	2	1	4	21	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	2.8005482628941536E-002	7.8492320608347654E-004
82	4	1	2	5	2	5	4	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	-1.8433400583717230E-008	3.3979025787615757E-016
82	5	1	2	6	2	5	4	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	2.6495547977845035E-009	7.0201404108527993E-018
82	6	2	1	5	2	5	3	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	4.1974075770667696E-008	1.7618230245747876E-015
82	7	2	1	6	2	5	3	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.2016273531756383E-009	1.4439082792990889E-018
82	8	2	2	2	2	1	4	21	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	2.8005482628941536E-002	7.8492320608347654E-004
82	9	2	2	5	2	5	4	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	-1.8433400583717230E-008	3.3979025787615757E-016
82	10	2	2	6	2	5	4	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	2.6495547977845035E-009	7.0201404108527993E-018
82	11	3	1	5	2	5	1	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	5.3029864943709981E-008	2.8121665373014590E-015
82	12	3	1	6	2	5	1	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.8551776781450258E-009	3.4416842890544969E-018
82	13	3	2	5	2	5	2	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	6.7242986290239060E-008	4.5216189970551709E-015
82	14	3	2	6	2	5	2	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	7.7856099345297025E-010	6.0615722909582270E-019
82	15	4	1	5	2	5	1	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	5.3029864943709981E-008	2.8121665373014590E-015
82	16	4	1	6	2	5	1	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.8551776781450258E-009	3.4416842890544969E-018
82	17	4	2	5	2	5	2	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	6.7242986290239060E-008	4.5216189970551709E-015
82	18	4	2	6	2	5	2	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	7.7856099345297025E-010	6.0615722909582270E-019
82	19	5	1	5	0	3	1	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	5.3029864943709981E-008	2.8121665373014590E-015
82	20	5	1	6	0	3	1	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.8551776781450258E-009	3.4416842890544969E-018
82	21	5	2	5	0	3	2	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	6.7242986290239060E-008	4.5216189970551709E-015
82	22	5	2	6	0	3	2	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	7.7856099345297025E-010	6.0615722909582270E-019
82	23	6	1	5	2	5	1	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	5.3029864943709981E-008	2.8121665373014590E-015
82	24	6	1	6	0	3	1	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	1.8551776781450258E-009	3.4416842890544969E-018
82	25	6	2	5	2	5	2	25	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	6.7242986290239060E-008	4.5216189970551709E-015
82	26	6	2	6	0	3	2	3	2.2867160797119141E+001	2.2867160797119141E+001	2.2867160797119141E+001	T	7	SP00	SP00	2.2867160797119141E+001	1.0000000474974513E-003	7.7856099345297025E-010	6.0615722909582270E-019
83	1	1	1	5	2	5	3	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	4.5660616621034933E-008	2.0848919785694184E-015
83	2	1	1	6	2	5	3	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	1.3328356196495861E-009	1.7764508087721977E-018
83	3	1	2	2	2	1	4	21	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	2.8904847800731659E-002	8.3618937060236931E-004
83	4	1	2	5	2	5	4	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	-2.0077182583122521E-008	4.0309326518920771E-016
83	5	1	2	6	2	5	4	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	2.9469460205433506E-009	8.6844906690360450E-018
83	6	2	1	5	2	5	3	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	4.5660616621034933E-008	2.0848919785694184E-015
83	7	2	1	6	2	5	3	25	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	1.3328356196495861E-009	1.7764508087721977E-018
83	8	2	2	2	2	1	4	21	2.3327188491821289E+001	2.3327188491821289E+001	2.3327188491821289E+001	T	7	SP00	SP00	2.3327188491821289E+001	1.0000000474974513E-003	2.8904847800731659E-002	8.3618937060236931E-004
