candidate	canonical_file	routine	status	canonical_line	candidate_line	canonical_sha256	candidate_sha256	behavioral_relevance
code-archive/prsd.f-2011.03.11-orig	prsd.f	MD07MI	changed	2764	2744	adc94515ba91ac4df1e34f9eb6cc84f4a3d538d55c75eeeeb4bf3a7919716a42	6aa97220a61998293ef541fbb6a09ca646189a26795a4e26ed8cc568feeaf32d	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	ZDWI	identical	2818	2798	7a3a626eebea4ed2cebc9f9eef0825c9b674b914a641299bf4c931d950e4074e	7a3a626eebea4ed2cebc9f9eef0825c9b674b914a641299bf4c931d950e4074e	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	ROT4	identical	2832	2812	8bb26aff87186a8ad89ad64a2807dbc9537b8e4b2e46496ad02a10974d00610a	8bb26aff87186a8ad89ad64a2807dbc9537b8e4b2e46496ad02a10974d00610a	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	DMTEPR	changed	2922	2902	698e09a5c7a4ae582cb6e2a49b32e061d8112ae8184027fd8fdb4c50ea84f5fa	4d95c58dfbcb48ed245749502c6e0c0b93ff475ee0b4e7f30ffcdfe7e7ed2d91	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	DMTI	identical	2964	2944	44a9a88b7b38aeb6ca6df9ecfbb743d220db8f273ae8cda791c5132a4afb804f	44a9a88b7b38aeb6ca6df9ecfbb743d220db8f273ae8cda791c5132a4afb804f	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	HLEEEPR	changed	2977	2957	211b352f85019c794cb4ff22a8dc199ea0eea7dd8f2f187bb700743eac4e5395	a40cd13fa2e9c1f15af06a51514911f3b4c998c35f34cc2322a79cfecf1f34da	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	HLI	identical	3018	2998	cf77df262427d9546b40a519479aaedb0de5fb43d20c39f6f40965130c492ba6	cf77df262427d9546b40a519479aaedb0de5fb43d20c39f6f40965130c492ba6	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	EKDLT	changed	3031	3011	187d5acf65f68b95458e9b26ccf34d7459d8dbb63e09772b8038739078fd4c44	bd0fd318c9f0c1d6299c3bdee66107bb6158b48e285f58b068021bc115ca5b28	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	NAKY4	identical	3245	3204	42388d905ed893ca3d531caf81a4aad4b1c103e995a9ab5c09f5adc9f8c26474	42388d905ed893ca3d531caf81a4aad4b1c103e995a9ab5c09f5adc9f8c26474	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	ETAPMAID	changed	3311	3270	6a0dd219df107ca40c593d50e781181ee33a4295b221569896ac7fc06297efd5	e8cf4019295cb177b8eaf204e87bfdc40a325c133b5e378339ced4b484aa7efe	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	GIESSENET	identical	3393	3352	b8ef0b86824f8695626bb68c3ffa986fb7716e3fee9ffc347d97121fba306cf5	b8ef0b86824f8695626bb68c3ffa986fb7716e3fee9ffc347d97121fba306cf5	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	DLTMAID	changed	3450	3409	a5b805cb3ab2445b6b6237218ce2030dbb7e801e88158c94171af070c1f8a275	36fe741841cc9328cd83766f4e0d6f01cb0912db600973f352360d382f62b677	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	EPSCL	identical	3596	3555	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GETP33	identical	3618	3577	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GPETAP	identical	3651	3610	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	ADELOBS	identical	3712	3671	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GPKL	identical	3740	3699	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	EKDLTX	changed	3877	3836	0132023d54dc2e08abe747f9e73ad5b31492cc2dbfb8f698a98335f61eab0bf6	0b0b362ebcabe6544308c6cf5b424af381390be22b870b0f1c818f376adf9ba1	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	EKDXX	identical	3973	3931	f1e4b195f1666592e29e8b7261625589a98a26afa601b5d0e3126d463d9c8898	f1e4b195f1666592e29e8b7261625589a98a26afa601b5d0e3126d463d9c8898	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	REGGEMD	identical	4030	3988	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRKINX	identical	4091	4049	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PNETANX	identical	4148	4106	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	S11V	identical	4328	4286	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PPRCHP	identical	4450	4408	78bec879f7a2f405d23c7eea2161a8cd37810745512e60a392187fecd2eba21a	78bec879f7a2f405d23c7eea2161a8cd37810745512e60a392187fecd2eba21a	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PNCHPR	identical	4527	4485	8caabf281969523a059680af1b9b4cd86f5fde13d2f39146dbf41ae16a48fed8	8caabf281969523a059680af1b9b4cd86f5fde13d2f39146dbf41ae16a48fed8	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRMOBS	identical	4574	4532	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PROPEN	changed	4724	4682	311d859117e151a97dd43f300cf49ce6400fc5579f81de5fee357c9413311a40	6d3200a99f60536451bdde55ca5914a8087cdf3da6985f3960a714ff59ce1390	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	FTOA	identical	4768	4726	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	SAIDEQ	identical	4833	4791	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRSETC	changed	4852	4810	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	aa456b0119fb0a0967b2c2b3c8cbc618a14fb058d37e489aa7826a75e752c956	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	SETTH	identical	4933	4895	6115650648837edb7de1e93313462dd7207ae28df39382fd1dfdd23e1d602d42	6115650648837edb7de1e93313462dd7207ae28df39382fd1dfdd23e1d602d42	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRDA	identical	4970	4932	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRODO	identical	5006	4968	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRCHI	changed	5070	5032	011254f73f711739537bf29d3ee06b8d113396bb247d888652afbd9edf53ff87	8b743faa594d56501135ba94ff36f228fec1deac86a95d27eda41475594d4cd6	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRSHIFT	identical	5405	5368	c9bf8ca42b6d510422a63e0f1dcbdf94a366191d20026a433d4320bcef97b5cd	c9bf8ca42b6d510422a63e0f1dcbdf94a366191d20026a433d4320bcef97b5cd	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	CHBPLT	identical	5635	5598	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRSUMRL	identical	5733	5696	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	6882c42fdf7a370a131f844cd1f620563b481523d6c7d2cef5d5be041ca079df	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	EMTOAB	identical	5817	5780	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	f22f34e05ed36618d2abfeb966cea32ef376474429ff420a590e1b914e7f5b62	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRCONP	identical	5848	5811	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	26cfccd5818d35571a5434cdc5a142965545fb0e3002677b635ef0d320c955f9	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	CONFUN	identical	6264	6227	45efad24bc6bd2236e09fe3699d36942c05e2f5ef450325acf0bab4dde1871da	45efad24bc6bd2236e09fe3699d36942c05e2f5ef450325acf0bab4dde1871da	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRPTX	identical	6553	6516	c91b26819603e70e7083d8d238ade0babfce5d5d57f43c8f98d99f8a76134f27	c91b26819603e70e7083d8d238ade0babfce5d5d57f43c8f98d99f8a76134f27	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRSWAP	identical	6846	6809	bdf26badc683db1d0f6ee0f572923dbc3e12a4eb828cbe2c864beb8adb3069bb	bdf26badc683db1d0f6ee0f572923dbc3e12a4eb828cbe2c864beb8adb3069bb	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	A3DPLT	identical	6942	6905	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	1e383b03c37955289eaff81f72ebb273335add3c651f091c1e92afe8a4fd7494	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GETXYP	identical	7184	7147	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	CONCRV	identical	7206	7169	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	SIDE	identical	7256	7219	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	a0666916fdff234d2f4b5b2c7f317fea6795bc85ef68d5e7674560321ff5b7da	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	SECPR	identical	7297	7260	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	5deb5f7b70329ddb05b9a08515e8dde95a521fd037318aa9106281e507054e5e	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	COMPAREMP	identical	7571	7534	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	520e4002aa28fcb07e3604558ca9a953af76d3075ec8d717e788bdb3fa751af1	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRMPCPR	identical	7688	7651	2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf	2a4d433346c62cdf163da38a3f0ca2e500176b57c8baa288c5abac0e6ff179cf	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PNMOD	identical	7947	7910	38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a	38dcbd518786617ed5bdc87636506c913ff0870cd9dda16f593b3e5253ad702a	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GIESSENPR	changed	7964	7927	af210d55ff307b28fcf11c1c9611abb13e501a4548777742eee8b99be4615f63	c59961af1026e1da42146186e3607dda55c367ccc5198ded4a60977aa456b377	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	MD07I	changed	8035	7998	82f391b41244837839c07fee615d9421ed3ac8dc32bb4eca2eb33bfa1fb56b6f	590ba34267f7fd473aeb651c832e15247ee8ca1a33cbd397c42b1b627f2e5112	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	MD05I	identical	8111	8074	cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8	cc2d08708757d7403d63ec3fc8fa65dddbe95c5d74559c1c81d07f641c66ebf8	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	MD03I	identical	8185	8148	9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00	9b9fee3f6c4c62b942039e021b248754bb78bf3b73f31310361566ccb17fea00	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	PRAPLT	identical	8258	8221	2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83	2376c6afd36c6100f1734c0014bb2f2a9968d37689f2c9f4ee8312ca97357a83	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	EGTMN	identical	8661	8624	a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431	a8d9504f4c6aa11926d34ef6bcfe81c9c11c1c02811642a32eee307ce4e34431	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	TFIXD	identical	8696	8659	7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15	7ce2cadf75e0761e7a5fba8abce4cbd01d5cd327400e0ebc20ac9fa3b8f30e15	none
code-archive/prsd.f-2011.03.11-orig	prsd.f	GETAS	changed	8778	8741	5ec8f0b27465c8fd8df86e6e7eca18e4361502274e3bd69c304f1b1356bc43b8	2b0ee20d4a8e0a37a9accba1faae378760603ee7e6c35f247df8f5365c35949c	historical-delta-not-canonical-without-workflow-evidence
code-archive/prsd.f-2011.03.11-orig	prsd.f	SANDSCL	archive-only		8958		1af7b3dd6edbd311571bb6aceae74d13452a5f0c2f5af02bebdd48c9bfad1ff1	historical-delta-not-canonical-without-workflow-evidence
cmmwp.f-110401	cmmwp.f	__MAIN__	identical	1	1	eba49f7d4c1bc761f2cda6b775ffb358049a16925b8dae96c8b3a61a0ae0e7d1	eba49f7d4c1bc761f2cda6b775ffb358049a16925b8dae96c8b3a61a0ae0e7d1	none
cmmwp.f-110401	cmmwp.f	CMMWP	changed	2	2	9a705b8159c123f7dfcb8d783975238f7189cb26e906cf1d7a96c27db6bd6de0	d5c2dfbc38d3100cb1cb5fdb93f51da26a42dc722190297b34c346e155d35146	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	__MAIN__	changed	1	1	bbc033669bffc473f8ac5be907a00d59116f778af99d1523caaacb821e3fd260	959c0a92c7f6948c314d209225df6283a5082b309a7c5eea58afcadd9593869c	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	GTM1M2	canonical-only	1046		5df91168a0d553f08741b92f1ab1416ac2990842e924e6c2b3e18dccd8b9b35b		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRCHICMP	changed	1058	994	ed63dd6ccca143e76055cc80ded476bb5658ffe7b761b3c28658c1479852e604	4b27cbeb4bdce08bd3db61f1dca08ba709a1324ddd16621d458590088105d8d1	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	SETEK	changed	1281	1212	31f4161e284cfb909a267841f3e1d829790d62d4cdfe006c4839adc35b255601	f5dbd46d5e05c4221ad3c4b3a2fd8baf1cdd12e94b8c7de5deeeede0cc5cd18d	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	TYPEQV	identical	1339	1270	c8a5917157c12692c03275a304667c23fc99e73fd46324f61f16d3d1ac61303c	c8a5917157c12692c03275a304667c23fc99e73fd46324f61f16d3d1ac61303c	none
prsd03.f	prsd.f	PRBAS	changed	1349	1280	058d84b3f96c38f97a7ea92bfc4499ace37c0dcfdbae06d671970aa1fb65bf19	f52d2c96d30e878f66ff36f9a0d41d8b5bb5a7caa4239cb8eb6fd3717424aeb2	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PROBS	changed	1492	1421	8f6a8e3d60c9ff0aa95567214ecf7c200b17a76e862fb98f0cb238439ca52065	ebe60b8e4b9b38c7235d9fa7b5f8e86f5fac10180f2ffb977e73278fa892f59c	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PROBSL	identical	1646	1561	496d740d87b826e090b13136fdf67730a40fab0282c67a82a38f3f1a6dbc05d4	496d740d87b826e090b13136fdf67730a40fab0282c67a82a38f3f1a6dbc05d4	none
prsd03.f	prsd.f	XFORM	identical	1730	1645	2e2ae876b827726fab5bba097874ceba5c8d2f4b76b200c37c8e5e83f8c86f19	2e2ae876b827726fab5bba097874ceba5c8d2f4b76b200c37c8e5e83f8c86f19	none
prsd03.f	prsd.f	PRSOL	changed	1795	1710	400188a9a89a27c6f8c387dd3293f2364282d6fc5a34a23e36dc18ddee4dfc7b	7f8198829d60248004cb3e5933dcf86276db86d20d2b41be0ebad67be0eeaec0	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRDLT	changed	2314	2195	44fb259c6b69e7df13ff083169db83613941985d33804c4b82cc4de3221fbc23	19b1fc87b1dc31f6992e8a5bf2db426a9a5caed2707c348e9a3dd2aeebf91267	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	LEGSMP	canonical-only	2588		6227b1396f89213153b02226e8e3d8ec2d298c68afa6a71fc4d529d82454ccf5		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	HLPRI	canonical-only	2653		982288363a0faa73302daea1cdf2e339db1bef3d0f3011b30c5e8865b4098125		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	MD07M	canonical-only	2713		f4740d6d4352b025c9a23435d4d542b4d3365f026c501360d9d20e248399cb8d		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	MD07MI	canonical-only	2764		adc94515ba91ac4df1e34f9eb6cc84f4a3d538d55c75eeeeb4bf3a7919716a42		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	ZDWI	canonical-only	2818		7a3a626eebea4ed2cebc9f9eef0825c9b674b914a641299bf4c931d950e4074e		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	ROT4	canonical-only	2832		8bb26aff87186a8ad89ad64a2807dbc9537b8e4b2e46496ad02a10974d00610a		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	DMTEPR	canonical-only	2922		698e09a5c7a4ae582cb6e2a49b32e061d8112ae8184027fd8fdb4c50ea84f5fa		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	DMTI	canonical-only	2964		44a9a88b7b38aeb6ca6df9ecfbb743d220db8f273ae8cda791c5132a4afb804f		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	HLEEEPR	canonical-only	2977		211b352f85019c794cb4ff22a8dc199ea0eea7dd8f2f187bb700743eac4e5395		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	HLI	canonical-only	3018		cf77df262427d9546b40a519479aaedb0de5fb43d20c39f6f40965130c492ba6		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	EKDLT	changed	3031	2430	187d5acf65f68b95458e9b26ccf34d7459d8dbb63e09772b8038739078fd4c44	2945abf2a4a0bd03557bb500e49b386e00856a0fc38c19481bd1fc2f6a357750	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	NAKY4	canonical-only	3245		42388d905ed893ca3d531caf81a4aad4b1c103e995a9ab5c09f5adc9f8c26474		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	ETAPMAID	canonical-only	3311		6a0dd219df107ca40c593d50e781181ee33a4295b221569896ac7fc06297efd5		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	GIESSENET	canonical-only	3393		b8ef0b86824f8695626bb68c3ffa986fb7716e3fee9ffc347d97121fba306cf5		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	DLTMAID	changed	3450	2603	a5b805cb3ab2445b6b6237218ce2030dbb7e801e88158c94171af070c1f8a275	3b9cfdaf6d5c7e013c731ec7deddfd3d9b2c651e9404328994827683f5f12abb	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	EPSCL	identical	3596	2746	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	544fa4f23bd28d32896eb325844fb64a5d1690361c24a5125ee4b926864661d5	none
prsd03.f	prsd.f	GETP33	identical	3618	2768	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	4c9700beec4f4db92dba1946d7e1805d630fa31b3255f425253e2aff3b077b92	none
prsd03.f	prsd.f	GPETAP	identical	3651	2801	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	0d928bd29f4bbc397a667da3610f78494abd1ab8f048883e620624d4b1cf9b9d	none
prsd03.f	prsd.f	ADELOBS	identical	3712	2862	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	01b0fa5ef392c7af1c9e8d9ff1c854137c7922a03cdf23a37df82be21910a379	none
prsd03.f	prsd.f	GPKL	identical	3740	2890	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	987eb313cd1a8140ea586dbf31cb24bc31007e2f2ff35dcbc9c06f879f63a307	none
prsd03.f	prsd.f	EKDLTX	changed	3877	3027	0132023d54dc2e08abe747f9e73ad5b31492cc2dbfb8f698a98335f61eab0bf6	85386af29c23bd9fb04ebb462e837e90e1eec2a481cec34c5f896a4a690fd753	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	EKDXX	changed	3973	3122	f1e4b195f1666592e29e8b7261625589a98a26afa601b5d0e3126d463d9c8898	79067a5f9a69e419b8f42c99f606ef8b569b62b9d9e6e8d466329abc8fc0e8ca	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	REGGEMD	identical	4030	3179	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	729318542780308fbb846d5727984cef022ef11878bc606c21b6d4ee5de7c5e2	none
prsd03.f	prsd.f	PRKINX	identical	4091	3240	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	c8554980e624321d8375acfb2b6454b18e0ae741229a7272e680a6cec105915c	none
prsd03.f	prsd.f	PNETANX	identical	4148	3297	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	f1cdf92d6c2408564d584c9328736f368b8335bde0f09327930331b9a0e29beb	none
prsd03.f	prsd.f	S11V	identical	4328	3477	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	a550f71b0235d9b0a02503f7571a06e6738800999720090357a20a620aaf0040	none
prsd03.f	prsd.f	PPRCHP	changed	4450	3599	78bec879f7a2f405d23c7eea2161a8cd37810745512e60a392187fecd2eba21a	0bf047a3182e6c95d602905f6937e9e84da0ad1ce13bcbe664b011df432f72ec	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PNCHPR	changed	4527	3640	8caabf281969523a059680af1b9b4cd86f5fde13d2f39146dbf41ae16a48fed8	c6a56797df0868dad0cdf570cad390b5188eef880dff6da4bc1611c4423daaec	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRMOBS	identical	4574	3683	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	56bd467ece67cb00d62e4aa5f3fac417cb742977bb4584dc984a9a768ff6e99b	none
prsd03.f	prsd.f	PROPEN	changed	4724	3833	311d859117e151a97dd43f300cf49ce6400fc5579f81de5fee357c9413311a40	a957ecb399fa7e76bd10ff855fa564737b9af5927320edc3a09e3883f1ab962c	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	FTOA	identical	4768	3877	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	61cc2124d028f7432252ca5392373f108f7c97cbda80b4c8527f9ab022f02eb8	none
prsd03.f	prsd.f	SAIDEQ	identical	4833	3942	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	1b3014fe5d3b5737ab5ee468447f86973f5d3eb10a52c52f72ef3f0a8b7b7fc2	none
prsd03.f	prsd.f	PRSETC	identical	4852	3961	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	5eedec75a5df9f3aedc46c8eb798f9b7823b186af5b4f9ec35f781ec8e415644	none
prsd03.f	prsd.f	SETTH	changed	4933	4042	6115650648837edb7de1e93313462dd7207ae28df39382fd1dfdd23e1d602d42	12a8289bb3a2764a26d391e6702c44a6dc54601de5b018472daab180bc5f803e	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRDA	identical	4970	4075	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	cdc535dfcd71a6a403caed36e04f63dbdd4aed5260dd3d525b2f41750c2165ef	none
prsd03.f	prsd.f	PRODO	identical	5006	4111	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	176ade0660e052798732f99499b474acda330f3df1957b3673b61a5e9499b530	none
prsd03.f	prsd.f	PRCHI	changed	5070	4175	011254f73f711739537bf29d3ee06b8d113396bb247d888652afbd9edf53ff87	744ad4aaeba32f72c80870bb6872dd4df9c076bebc523070c426d417aa1d2ec0	historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	PRSHIFT	canonical-only	5405		c9bf8ca42b6d510422a63e0f1dcbdf94a366191d20026a433d4320bcef97b5cd		historical-delta-not-canonical-without-workflow-evidence
prsd03.f	prsd.f	CHBPLT	identical	5635	4506	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	f040ecd60d74e59dab549bd72401fc1e77395688416224efa419edba126b75d9	none
