call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	spw	sopw	opec_original	raw_real	raw_imag
3	1	1	2	1	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4065407216548920E-002	-1.1527679860591888E-002	-5.2096385871891471E-008
3	1	1	2	1	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.5226624459028244E-004	-9.2305032012518495E-005	-2.5469680618034340E-012
3	1	1	2	2	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	6.7713558673858643E-003	9.0477243065834045E-003	-5.9926286155587150E-008
3	1	1	2	2	4	124	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.7818657690659165E-004	0.0000000000000000E+000	0.0000000000000000E+000
3	1	1	3	1	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	6.7417077720165253E-002	4.7081995755434036E-002	4.3073583810837590E-007
3	1	1	3	1	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7101839184761047E-003	2.2198241204023361E-003	6.3228461355535615E-010
3	1	1	3	2	1	135	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0621115684509277E+001	1.8232406616210938E+001	-1.0715980082750320E-001
3	1	1	3	2	2	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.9855661988258362E-001	3.6564639210700989E-001	8.0259182141162455E-005
3	1	1	3	2	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.3075205497443676E-002	1.4199721626937389E-002	2.1608553879559622E-007
3	1	1	3	2	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.2075803978368640E-004	5.1734695443883538E-004	-3.2773003061370432E-011
3	1	1	4	1	2	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.3436328172683716E-001	1.7154277861118317E-001	1.0772586392704397E-004
3	1	1	4	1	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.8184272646903992E-003	9.0685253962874413E-003	7.9139887532164721E-008
3	1	1	4	1	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.3333945136982948E-004	2.3425387917086482E-004	7.1421528413662116E-011
3	1	1	4	2	2	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.6512743830680847E-001	-3.4621921181678772E-001	-7.5975083746016026E-005
3	1	1	4	2	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.3549703918397427E-003	-7.3268301784992218E-003	-1.1149938927701442E-007
3	1	1	4	2	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.7602799925953150E-004	5.6889788538683206E-005	-3.6037078269407496E-012
3	1	1	5	1	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.1161668300628662E-002	-9.4375118613243103E-002	-8.5610884070774773E-007
3	1	1	5	1	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.6244025900959969E-003	-1.6607636353000998E-003	-4.8926346307709423E-010
3	1	1	5	2	1	135	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.7989299774169922E+001	-2.3980726242065430E+001	1.4171372354030609E-001
3	1	1	5	2	2	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.9236366748809814E-001	-3.5984423756599426E-001	-7.8992823546286672E-005
3	1	1	5	2	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3104728423058987E-002	-1.4317085966467857E-002	-2.1787555226637778E-007
3	1	1	5	2	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-5.2058830624446273E-004	-5.1717832684516907E-004	3.2762320634205366E-011
