call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	w_cm	reconstructed_energy	born_argument	opec_original	raw_real	raw_imag	return_real	return_imag
75	1	1	5	2	3	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	-1.8452109396457672E-001	-1.8465258181095123E-001	-2.0182137191295624E-001	-2.2568337953998707E-005	-1.7168790102005005E-002	-2.2568337953998707E-005
75	1	1	5	2	4	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	-2.9310919344425201E-002	-2.9312293976545334E-002	-2.9117466881871223E-002	7.9439415046067552E-009	1.9482709467411041E-004	7.9439415046067552E-009
75	1	1	6	1	2	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	-1.8917434215545654E+000	-3.5607786178588867E+000	-1.6936931610107422E+000	7.6108742505311966E-003	1.8670854568481445E+000	7.6108742505311966E-003
75	1	1	6	1	3	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	-1.5571169555187225E-001	-1.5131406486034393E-001	-1.6820167005062103E-001	-8.8507431428297423E-006	-1.6887605190277100E-002	-8.8507431428297423E-006
75	1	1	6	1	4	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	-1.4735960401594639E-002	-1.4695825986564159E-002	-2.6312844827771187E-002	-3.2985202125246360E-008	-1.1617018841207027E-002	-3.2985202125246360E-008
75	1	1	6	2	2	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	2.0542411804199219E+000	2.5011942386627197E+000	1.9204533100128174E+000	-3.9621558971703053E-003	-5.8074092864990234E-001	-3.9621558971703053E-003
75	1	1	6	2	3	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	8.5762649774551392E-002	8.8638037443161011E-002	9.5179535448551178E-002	1.0643261703080498E-005	6.5414980053901672E-003	1.0643261703080498E-005
75	1	1	6	2	4	134	1.6860000610351562E+002	1.0939398193359375E+003	1.6860008239746094E+002	1.1275813914835453E-002	1.1302388273179531E-002	1.1201392859220505E-002	-3.0560081132335881E-009	-1.0099541395902634E-004	-3.0560081132335881E-009
76	1	1	1	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.9537030458450317E+000	-2.0040974617004395E+000	-2.1247582435607910E+000	-7.5913594628218561E-005	-1.2066078186035156E-001	-7.5913594628218561E-005
76	1	1	1	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.4303497970104218E-001	-1.4335893094539642E-001	-1.3695259392261505E-001	-1.7783067463028601E-008	6.4063370227813721E-003	-1.7783067463028601E-008
76	1	1	1	2	1	135	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-2.6511959075927734E+001	-1.4231381225585938E+002	-2.4620525360107422E+001	1.0958815813064575E+000	1.1769328308105469E+002	1.0958815813064575E+000
76	1	1	1	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-2.8371384739875793E-001	-2.8330376744270325E-001	-3.0805930495262146E-001	1.6274207155220211E-005	-2.4755537509918213E-002	1.6274207155220211E-005
76	1	1	1	2	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-4.5571293681859970E-002	-4.5566923916339874E-002	-4.6367730945348740E-002	-1.1591365733920611E-007	-8.0080702900886536E-004	-1.1591365733920611E-007
76	1	1	2	1	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-4.7572441101074219E+000	-6.5550909042358398E+000	-4.8099718093872070E+000	1.7540525645017624E-002	1.7451190948486328E+000	1.7540525645017624E-002
76	1	1	2	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-2.1026277542114258E-001	-2.2394929826259613E-001	-1.8109907209873199E-001	-6.4703581301728263E-006	4.2850226163864136E-002	-6.4703581301728263E-006
76	1	1	2	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-2.2920833900570869E-002	-2.3048035800457001E-002	-1.8959833309054375E-002	-2.4619177807494452E-009	4.0882024914026260E-003	-2.4619177807494452E-009
76	1	1	2	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.0977954417467117E-001	1.0083619505167007E-001	1.4100460708141327E-001	-7.4490121733106207E-006	4.0168412029743195E-002	-7.4490121733106207E-006
76	1	1	2	2	4	124	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.8497932702302933E-002	1.8413757905364037E-002	5.1755448803305626E-003	1.2938584426080979E-008	-1.3238213025033474E-002	1.2938584426080979E-008
76	1	1	3	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	9.9499982595443726E-001	9.7820186614990234E-001	7.3931360244750977E-001	4.2891799239441752E-005	-2.3888826370239258E-001	4.2891799239441752E-005
76	1	1	3	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.0144934803247452E-001	1.0134136676788330E-001	1.0854771733283997E-001	1.5320490831527422E-007	7.2063505649566650E-003	1.5320490831527422E-007
76	1	1	3	2	1	135	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.5149647712707520E+001	9.1581382751464844E+000	1.5907617568969727E+001	1.2078597545623779E+000	6.7494792938232422E+000	1.2078597545623779E+000
76	1	1	3	2	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.4117755889892578E+000	1.4272371530532837E+000	1.3672392368316650E+000	-2.9758140444755554E-003	-5.9997916221618652E-002	-2.9758140444755554E-003
76	1	1	3	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.8824641406536102E-001	1.8838310241699219E-001	2.0464384555816650E-001	2.4963455871329643E-005	1.6260743141174316E-002	2.4963455871329643E-005
76	1	1	3	2	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	3.0388543382287025E-002	3.0389999970793724E-002	3.0187977477908134E-002	-9.2440357590817257E-009	-2.0202249288558960E-004	-9.2440357590817257E-009
76	1	1	4	1	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	7.4367141723632812E-001	3.3161993026733398E+000	7.2403639554977417E-001	-3.4144897945225239E-003	-2.5921628475189209E+000	-3.4144897945225239E-003
76	1	1	4	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.6203333437442780E-001	1.5747120976448059E-001	1.4706431329250336E-001	8.5426963778445497E-006	-1.0406896471977234E-002	8.5426963778445497E-006
76	1	1	4	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.5287045389413834E-002	1.5244645066559315E-002	1.6118448227643967E-002	2.2756792006362048E-008	8.7380316108465195E-004	2.2756792006362048E-008
76	1	1	4	2	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.4088090658187866E+000	-1.8638339042663574E+000	-1.4275290966033936E+000	3.1070380937308073E-003	4.3630480766296387E-001	3.1070380937308073E-003
76	1	1	4	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-9.8453707993030548E-002	-1.0143479704856873E-001	-1.1749937385320663E-001	-1.4333152648760006E-005	-1.6064576804637909E-002	-1.4333152648760006E-005
76	1	1	4	2	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.1487941257655621E-002	-1.1515999212861061E-002	-7.6173013076186180E-003	2.3325383846639625E-009	3.8986979052424431E-003	2.3325383846639625E-009
76	1	1	5	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.3824622631072998E+000	-1.3656642436981201E+000	-1.4887816905975342E+000	-8.6510073742829263E-005	-1.2311744689941406E-001	-8.6510073742829263E-005
76	1	1	5	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-9.5374502241611481E-002	-9.5266520977020264E-002	-9.8352275788784027E-002	-1.3883719418572582E-007	-3.0857548117637634E-003	-1.3883719418572582E-007
76	1	1	5	2	1	135	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.9171054840087891E+001	-3.5889831542968750E+001	-2.0556758880615234E+001	-1.5608764886856079E+000	1.5333072662353516E+001	-1.5608764886856079E+000
76	1	1	5	2	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.3875609636306763E+000	-1.4030225276947021E+000	-1.3447153568267822E+000	2.9267896898090839E-003	5.8307170867919922E-002	2.9267896898090839E-003
76	1	1	5	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.8873926997184753E-001	-1.8887595832347870E-001	-2.0643913745880127E-001	-2.5182454919558950E-005	-1.7563179135322571E-002	-2.5182454919558950E-005
76	1	1	5	2	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-3.0376367270946503E-002	-3.0377823859453201E-002	-3.0175883322954178E-002	9.2403320550715762E-009	2.0194053649902344E-004	9.2403320550715762E-009
76	1	1	6	1	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.9145382642745972E+000	-3.6062304973602295E+000	-1.7182173728942871E+000	8.1029497087001801E-003	1.8880131244659424E+000	8.1029497087001801E-003
76	1	1	6	1	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.5978451073169708E-001	-1.5522238612174988E-001	-1.7301441729068756E-001	-1.0012814527726732E-005	-1.7792031168937683E-002	-1.0012814527726732E-005
76	1	1	6	1	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	-1.5320263803005219E-002	-1.5277863480150700E-002	-2.7252636849880219E-002	-3.8475853614272637E-008	-1.1974773369729519E-002	-3.8475853614272637E-008
76	1	1	6	2	2	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	2.0796122550964355E+000	2.5346372127532959E+000	1.9448324441909790E+000	-4.2329528369009495E-003	-5.8980476856231689E-001	-4.2329528369009495E-003
76	1	1	6	2	3	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	8.7892062962055206E-002	9.0873152017593384E-002	9.7552940249443054E-002	1.1899966011696961E-005	6.6797882318496704E-003	1.1899966011696961E-005
76	1	1	6	2	4	134	1.6930000305175781E+002	1.0945399169921875E+003	1.6929991149902344E+002	1.1723735369741917E-002	1.1751793324947357E-002	1.1646358296275139E-002	-3.5662990338636291E-009	-1.0543502867221832E-004	-3.5662990338636291E-009
77	1	1	1	1	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-2.0065443515777588E+000	-2.0588700771331787E+000	-2.1826844215393066E+000	-8.6194544564932585E-005	-1.2381434440612793E-001	-8.6194544564932585E-005
77	1	1	1	1	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-1.4901292324066162E-001	-1.4935638010501862E-001	-1.4274822175502777E-001	-2.1010647444086317E-008	6.6081583499908447E-003	-2.1010647444086317E-008
77	1	1	1	2	1	135	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-2.6402526855468750E+001	-1.4218678283691406E+002	-2.4523109436035156E+001	1.1226679086685181E+000	1.1766367340087891E+002	1.1226679086685181E+000
77	1	1	1	2	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-2.9113510251045227E-001	-2.9070624709129333E-001	-3.1630122661590576E-001	1.8471358998795040E-005	-2.5594979524612427E-002	1.8471358998795040E-005
77	1	1	1	2	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-4.7469012439250946E-002	-4.7464348375797272E-002	-4.8317357897758484E-002	-1.3846307922449341E-007	-8.5300952196121216E-004	-1.3846307922449341E-007
77	1	1	2	1	2	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-4.8170309066772461E+000	-6.6539144515991211E+000	-4.8847250938415527E+000	1.8938159570097923E-002	1.7691893577575684E+000	1.8938159570097923E-002
77	1	1	2	1	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-2.1625705063343048E-001	-2.3053695261478424E-001	-1.8633246421813965E-001	-7.3583091761975084E-006	4.4204488396644592E-002	-7.3583091761975084E-006
77	1	1	2	1	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-2.3962141945958138E-002	-2.4097681045532227E-002	-1.9891586154699326E-002	-2.9277837931829254E-009	4.2060948908329010E-003	-2.9277837931829254E-009
77	1	1	2	2	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.1286100745201111E-001	1.0353678464889526E-001	1.4503762125968933E-001	-8.4699058788828552E-006	4.1500836610794067E-002	-8.4699058788828552E-006
77	1	1	2	2	4	124	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.9350375980138779E-002	1.9260749220848083E-002	5.5182636715471745E-003	1.5813871101499899E-008	-1.3742486014962196E-002	1.5813871101499899E-008
77	1	1	3	1	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.0213977098464966E+000	1.0039559602737427E+000	7.6152676343917847E-001	4.9308484449284151E-005	-2.4242919683456421E-001	4.9308484449284151E-005
77	1	1	3	1	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.0573255270719528E-001	1.0561806708574295E-001	1.1294436454772949E-001	1.8347090247061715E-007	7.3262974619865417E-003	1.8347090247061715E-007
77	1	1	3	2	1	135	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.5092528343200684E+001	9.1145191192626953E+000	1.5835453987121582E+001	1.2258675098419189E+000	6.7209348678588867E+000	1.2258675098419189E+000
77	1	1	3	2	2	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.4271882772445679E+000	1.4430208206176758E+000	1.3836311101913452E+000	-3.2000681385397911E-003	-5.9389710426330566E-002	-3.2000681385397911E-003
77	1	1	3	2	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.9316020607948303E-001	1.9330315291881561E-001	2.0999084413051605E-001	2.8290598493185826E-005	1.6687691211700439E-002	2.8290598493185826E-005
77	1	1	3	2	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	3.1653977930545807E-002	3.1655531376600266E-002	3.1445059925317764E-002	-1.1020277135287415E-008	-2.1047145128250122E-004	-1.1020277135287415E-008
77	1	1	4	1	2	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	7.5088417530059814E-001	3.3642113208770752E+000	7.3516345024108887E-001	-3.6608979571610689E-003	-2.6290478706359863E+000	-3.6608979571610689E-003
77	1	1	4	1	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.6690663993358612E-001	1.6214671730995178E-001	1.5147824585437775E-001	9.8209420684725046E-006	-1.0668471455574036E-002	9.8209420684725046E-006
77	1	1	4	1	4	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	1.5983210876584053E-002	1.5938032418489456E-002	1.6870193183422089E-002	2.7408768588088606E-008	9.3216076493263245E-004	2.7408768588088606E-008
77	1	1	4	2	2	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-1.4268314838409424E+000	-1.8913613557815552E+000	-1.4484249353408813E+000	3.3499239943921566E-003	4.4293642044067383E-001	3.3499239943921566E-003
77	1	1	4	2	3	134	1.7013000488281250E+002	1.0952512207031250E+003	1.7012997436523438E+002	-1.0132000595331192E-001	-1.0442805290222168E-001	-1.2098453938961029E-001	-1.6299403796438128E-005	-1.6556486487388611E-002	-1.6299403796438128E-005
