call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	spw	sopw	opec_original	storage_real	storage_imag	return_real	return_imag
70	1	1	4	1	3	134	1.6669999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4257459342479706E-001	1.3300724327564240E-001	5.2983987188781612E-006	-9.5673501491546631E-003	5.2983987188781612E-006
70	1	1	4	1	4	134	1.6669999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.3109025545418262E-002	1.3813395984470844E-002	1.2064650611876004E-008	7.0437043905258179E-004	1.2064650611876004E-008
70	1	1	4	2	2	134	1.6669999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.7733153104782104E+000	-1.3584655523300171E+000	2.3990019690245390E-003	4.1484975814819336E-001	2.3990019690245390E-003
70	1	1	4	2	3	134	1.6669999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.1889828443527222E-002	-1.0639248788356781E-001	-9.2088312158011831E-006	-1.4502659440040588E-002	-9.2088312158011831E-006
70	1	1	4	2	4	134	1.6669999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.9011417478322983E-003	-6.3834926113486290E-003	1.2281067274244606E-009	3.5176491364836693E-003	1.2281067274244606E-009
71	1	1	1	1	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8581668138504028E+000	-1.9704393148422241E+000	-5.3046245739096776E-005	-1.1227250099182129E-001	-5.3046245739096776E-005
71	1	1	1	1	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.2780536711215973E-001	-1.2192709743976593E-001	-1.1077879946697067E-008	5.8782696723937988E-003	-1.1077879946697067E-008
71	1	1	1	2	1	135	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4264888000488281E+002	-2.4879440307617188E+001	1.0239913463592529E+000	1.1776943969726562E+002	1.0239913463592529E+000
71	1	1	1	2	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.6348078250885010E-001	-2.8604927659034729E-001	1.1383637684048153E-005	-2.2568494081497192E-002	1.1383637684048153E-005
71	1	1	1	2	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.0643237531185150E-002	-4.1308265179395676E-002	-7.0461823042933247E-008	-6.6502764821052551E-004	-7.0461823042933247E-008
71	1	1	2	1	2	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.2873563766479492E+000	-4.6069536209106445E+000	1.4133233577013016E-002	1.6804027557373047E+000	1.4133233577013016E-002
71	1	1	2	1	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.0653070509433746E-001	-1.6723744571208954E-001	-4.5022693484497722E-006	3.9293259382247925E-002	-4.5022693484497722E-006
71	1	1	2	1	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.0356414839625359E-002	-1.6580721363425255E-002	-1.5065000358305269E-009	3.7756934762001038E-003	-1.5065000358305269E-009
71	1	1	2	2	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.3610025942325592E-002	1.3030417263507843E-001	-5.1855904530384578E-006	3.6694146692752838E-002	-5.1855904530384578E-006
71	1	1	2	2	4	124	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.6245000064373016E-002	4.3204687535762787E-003	7.3703683156622901E-009	-1.1924531310796738E-002	7.3703683156622901E-009
71	1	1	3	1	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.0928328037261963E-001	6.8090420961380005E-001	2.9021161026321352E-005	-2.2837907075881958E-001	2.9021161026321352E-005
71	1	1	3	1	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.0264320373535156E-002	9.7120523452758789E-002	9.2645535687552183E-008	6.8562030792236328E-003	9.2645535687552183E-008
71	1	1	3	2	1	135	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.2741203308105469E+000	1.6098932266235352E+001	1.1567058563232422E+000	6.8248119354248047E+000	1.1567058563232422E+000
71	1	1	3	2	2	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.3832936286926270E+000	1.3218665122985840E+000	-2.4234862066805363E-003	-6.1427116394042969E-002	-2.4234862066805363E-003
71	1	1	3	2	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7520712316036224E-001	1.9032460451126099E-001	1.7529520846437663E-005	1.5117481350898743E-002	1.7529520846437663E-005
71	1	1	3	2	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.7106050401926041E-002	2.6925839483737946E-002	-5.6458109298773707E-009	-1.8021091818809509E-004	-5.6458109298773707E-009
71	1	1	4	1	2	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.1856474876403809E+000	6.9390422105789185E-001	-2.8017496224492788E-003	-2.4917433261871338E+000	-2.8017496224492788E-003
71	1	1	4	1	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4512249827384949E-001	1.3540914654731750E-001	5.7773559092311189E-006	-9.7133517265319824E-003	5.7773559092311189E-006
71	1	1	4	1	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.3466242700815201E-002	1.4197946526110172E-002	1.3559036560195636E-008	7.3170382529497147E-004	1.3559036560195636E-008
71	1	1	4	2	2	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.7891186475753784E+000	-1.3705561161041260E+000	2.5127576664090157E-003	4.1856253147125244E-001	2.5127576664090157E-003
71	1	1	4	2	3	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.3523256480693817E-002	-1.0829217731952667E-001	-9.9740782388835214E-006	-1.4768920838832855E-002	-9.9740782388835214E-006
71	1	1	4	2	4	134	1.6713999938964844E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0171218775212765E-002	-6.5885186195373535E-003	1.3814817068080743E-009	3.5827001556754112E-003	1.3814817068080743E-009
72	1	1	1	1	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9141510725021362E+000	-2.0296936035156250E+000	-6.1115315475035459E-005	-1.1554253101348877E-001	-6.1115315475035459E-005
72	1	1	1	1	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3369847834110260E-001	-1.2761995196342468E-001	-1.3373973928310079E-008	6.0785263776779175E-003	-1.3373973928310079E-008
72	1	1	1	2	1	135	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4252087402343750E+002	-2.4780145645141602E+001	1.0518026351928711E+000	1.1774073028564453E+002	1.0518026351928711E+000
72	1	1	1	2	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7110269665718079E-001	-2.9450291395187378E-001	1.3110049621900544E-005	-2.3400217294692993E-002	1.3110049621900544E-005
72	1	1	1	2	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.2509272694587708E-002	-4.3225482106208801E-002	-8.5951199935152545E-008	-7.1620941162109375E-004	-8.5951199935152545E-008
72	1	1	2	1	2	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.3908696174621582E+000	-4.6855483055114746E+000	1.5384786762297153E-002	1.7053213119506836E+000	1.5384786762297153E-002
72	1	1	2	1	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1319045126438141E-001	-1.7254586517810822E-001	-5.1955275921500288E-006	4.0644586086273193E-002	-5.1955275921500288E-006
72	1	1	2	1	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1371060982346535E-002	-1.7475850880146027E-002	-1.8314193495072573E-009	3.8952101022005081E-003	-1.8314193495072573E-009
72	1	1	2	2	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.6387267112731934E-002	1.3440206646919250E-001	-5.9830190366483293E-006	3.8014799356460571E-002	-5.9830190366483293E-006
72	1	1	2	2	4	124	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7062006518244743E-002	4.6387095935642719E-003	9.2245056038109396E-009	-1.2423297390341759E-002	9.2245056038109396E-009
72	1	1	3	1	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.3577373027801514E-001	7.0317733287811279E-001	3.3877902751555666E-005	-2.3259639739990234E-001	3.3877902751555666E-005
72	1	1	3	1	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.4458959996700287E-002	1.0145634412765503E-001	1.1327154680884632E-007	6.9973841309547424E-003	1.1327154680884632E-007
72	1	1	3	2	1	135	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.2296676635742188E+000	1.6025712966918945E+001	1.1771053075790405E+000	6.7960453033447266E+000	1.1771053075790405E+000
72	1	1	3	2	2	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4004857540130615E+000	1.3395740985870361E+000	-2.6273038238286972E-003	-6.0911655426025391E-002	-2.6273038238286972E-003
72	1	1	3	2	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8027341365814209E-001	1.9583113491535187E-001	2.0157453036517836E-005	1.5557721257209778E-002	2.0157453036517836E-005
72	1	1	3	2	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8350630775094032E-002	2.8162330389022827E-002	-6.8732854963116097E-009	-1.8830038607120514E-004	-6.8732854963116097E-009
72	1	1	4	1	2	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2362027168273926E+000	7.0555257797241211E-001	-3.0285853426903486E-003	-2.5306501388549805E+000	-3.0285853426903486E-003
72	1	1	4	1	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4984151721000671E-001	1.3986143469810486E-001	6.7446358116285410E-006	-9.9800825119018555E-003	6.7446358116285410E-006
72	1	1	4	1	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4136693440377712E-002	1.4920957386493683E-002	1.6673913805220764E-008	7.8426394611597061E-004	1.6673913805220764E-008
72	1	1	4	2	2	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8180286884307861E+000	-1.3926444053649902E+000	2.7313958853483200E-003	4.2538428306579590E-001	2.7313958853483200E-003
72	1	1	4	2	3	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.6547611057758331E-002	-1.1181149631738663E-001	-1.1509086107253097E-005	-1.5263885259628296E-002	-1.1509086107253097E-005
72	1	1	4	2	4	134	1.6796000671386719E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0678155347704887E-002	-6.9749285466969013E-003	1.7022987464088146E-009	3.7032268010079861E-003	1.7022987464088146E-009
73	1	1	1	1	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9276938438415527E+000	-2.0440082550048828E+000	-6.3193852838594466E-005	-1.1631441116333008E-001	-6.3193852838594466E-005
73	1	1	1	1	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3513801991939545E-001	-1.2900957465171814E-001	-1.3978616486554074E-008	6.1284452676773071E-003	-1.3978616486554074E-008
73	1	1	1	2	1	135	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4248980712890625E+002	-2.4756130218505859E+001	1.0584849119186401E+000	1.1773367309570312E+002	1.0584849119186401E+000
73	1	1	1	2	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7294355630874634E-001	-2.9654487967491150E-001	1.3554643373936415E-005	-2.3601323366165161E-002	1.3554643373936415E-005
73	1	1	1	2	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.2965017259120941E-002	-4.3693412095308304E-002	-9.0044807166123064E-008	-7.2839483618736267E-004	-9.0044807166123064E-008
73	1	1	2	1	2	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.4157586097717285E+000	-4.7044153213500977E+000	1.5697615221142769E-002	1.7113432884216309E+000	1.5697615221142769E-002
73	1	1	2	1	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1480590105056763E-001	-1.7383094131946564E-001	-5.3743310672871303E-006	4.0974959731101990E-002	-5.3743310672871303E-006
73	1	1	2	1	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1619880571961403E-002	-1.7695510759949684E-002	-1.9173982401810008E-009	3.9243698120117188E-003	-1.9173982401810008E-009
73	1	1	2	2	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.7058318555355072E-002	1.3539415597915649E-001	-6.1886703406344168E-006	3.8335837423801422E-002	-6.1886703406344168E-006
73	1	1	2	2	4	124	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7262456938624382E-002	4.7174738720059395E-003	9.7226262596450397E-009	-1.2544983066618443E-002	9.7226262596450397E-009
73	1	1	3	1	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.4217252731323242E-001	7.0858579874038696E-001	3.5136206861352548E-005	-2.3358672857284546E-001	3.5136206861352548E-005
73	1	1	3	1	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.5484040677547455E-002	1.0251353681087494E-001	1.1872518967948054E-007	7.0294961333274841E-003	1.1872518967948054E-007
73	1	1	3	2	1	135	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.2189035415649414E+000	1.6007972717285156E+001	1.1818943023681641E+000	6.7890691757202148E+000	1.1818943023681641E+000
73	1	1	3	2	2	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4045817852020264E+000	1.3437976837158203E+000	-2.6780723128467798E-003	-6.0784101486206055E-002	-2.6780723128467798E-003
73	1	1	3	2	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8149699270725250E-001	1.9715990126132965E-001	2.0833509552176110E-005	1.5662908554077148E-002	2.0833509552176110E-005
73	1	1	3	2	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8654599562287331E-002	2.8464050963521004E-002	-7.1974453064171939E-009	-1.9054859876632690E-004	-7.1974453064171939E-009
73	1	1	4	1	2	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2483439445495605E+000	7.0835256576538086E-001	-3.0849543400108814E-003	-2.5399913787841797E+000	-3.0849543400108814E-003
73	1	1	4	1	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.5098662674427032E-001	1.4094129204750061E-001	6.9954253376636188E-006	-1.0045334696769714E-002	6.9954253376636188E-006
73	1	1	4	1	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4301095157861710E-002	1.5098298899829388E-002	1.7500800808534223E-008	7.9720374196767807E-004	1.7500800808534223E-008
73	1	1	4	2	2	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8249758481979370E+000	-1.3979401588439941E+000	2.7859786059707403E-003	4.2703568935394287E-001	2.7859786059707403E-003
73	1	1	4	2	3	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.7281329333782196E-002	-1.1266468465328217E-001	-1.1905075552931521E-005	-1.5383355319499969E-002	-1.1905075552931521E-005
73	1	1	4	2	4	134	1.6816000366210938E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0802469216287136E-002	-7.0698712952435017E-003	1.7876946589723275E-009	3.7325979210436344E-003	1.7876946589723275E-009
74	1	1	1	1	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9499514102935791E+000	-2.0675427913665771E+000	-6.6723390773404390E-005	-1.1759138107299805E-001	-6.6723390773404390E-005
74	1	1	1	1	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3751533627510071E-001	-1.3130623102188110E-001	-1.5016823340374685E-008	6.2091052532196045E-003	-1.5016823340374685E-008
74	1	1	1	2	1	135	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4243867492675781E+002	-2.4716655731201172E+001	1.0694348812103271E+000	1.1772201538085938E+002	1.0694348812103271E+000
74	1	1	1	2	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7596569061279297E-001	-2.9990097880363464E-001	1.4309453035821207E-005	-2.3935288190841675E-002	1.4309453035821207E-005
74	1	1	1	2	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.3717548251152039E-002	-4.4466726481914520E-002	-9.7086129358103790E-008	-7.4917823076248169E-004	-9.7086129358103790E-008
74	1	1	2	1	2	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.4565315246582031E+000	-4.7353258132934570E+000	1.6220778226852417E-002	1.7212057113647461E+000	1.6220778226852417E-002
74	1	1	2	1	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1746401488780975E-001	-1.7594571411609650E-001	-5.6781491366564296E-006	4.1518300771713257E-002	-5.6781491366564296E-006
74	1	1	2	1	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.2031605243682861E-002	-1.8059553578495979E-002	-2.0654067345304838E-009	3.9720516651868820E-003	-2.0654067345304838E-009
74	1	1	2	2	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.8160095512866974E-002	1.3702659308910370E-001	-6.5380727392039262E-006	3.8866497576236725E-002	-6.5380727392039262E-006
74	1	1	2	2	4	124	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7594235017895699E-002	4.8485235311090946E-003	1.0586635568188285E-008	-1.2745711952447891E-002	1.0586635568188285E-008
74	1	1	3	1	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.5268106460571289E-001	7.1750301122665405E-001	3.7279089156072587E-005	-2.3517805337905884E-001	3.7279089156072587E-005
74	1	1	3	1	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.7177326679229736E-002	1.0425979644060135E-001	1.2810777150207286E-007	7.0824697613716125E-003	1.2810777150207286E-007
74	1	1	3	2	1	135	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.2012147903442383E+000	1.5978781700134277E+001	1.1896454095840454E+000	6.7775669097900391E+000	1.1896454095840454E+000
74	1	1	3	2	2	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4112594127655029E+000	1.3506958484649658E+000	-2.7628252282738686E-003	-6.0563564300537109E-002	-2.7628252282738686E-003
74	1	1	3	2	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8350572884082794E-001	1.9934286177158356E-001	2.1980697056278586E-005	1.5837132930755615E-002	2.1980697056278586E-005
74	1	1	3	2	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.9156513512134552E-002	2.8962627053260803E-002	-7.7548172328079090E-009	-1.9388645887374878E-004	-7.7548172328079090E-009
74	1	1	4	1	2	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2682197093963623E+000	7.1294057369232178E-001	-3.1789299100637436E-003	-2.5552792549133301E+000	-3.1789299100637436E-003
74	1	1	4	1	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.5287117660045624E-001	1.4272013306617737E-001	7.4226677497790661E-006	-1.0151043534278870E-002	7.4226677497790661E-006
74	1	1	4	1	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4573124237358570E-002	1.5392129309475422E-002	1.8926376910144427E-008	8.1900507211685181E-004	1.8926376910144427E-008
74	1	1	4	2	2	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8363524675369263E+000	-1.4066126346588135E+000	2.8772063087671995E-003	4.2973983287811279E-001	2.8772063087671995E-003
74	1	1	4	2	3	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.8488651216030121E-002	-1.1406977474689484E-001	-1.2578004316310398E-005	-1.5581123530864716E-002	-1.2578004316310398E-005
74	1	1	4	2	4	134	1.6849000549316406E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.1008173227310181E-002	-7.2273397818207741E-003	1.9351393820699059E-009	3.7808334454894066E-003	1.9351393820699059E-009
75	1	1	1	1	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9573473930358887E+000	-2.0753695964813232E+000	-6.7928995122201741E-005	-1.1802220344543457E-001	-6.7928995122201741E-005
75	1	1	1	1	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3830859959125519E-001	-1.3207347691059113E-001	-1.5374654438460311E-008	6.2351226806640625E-003	-1.5374654438460311E-008
75	1	1	1	2	1	135	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4242163085937500E+002	-2.4703502655029297E+001	1.0730667114257812E+000	1.1771812438964844E+002	1.0730667114257812E+000
75	1	1	1	2	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7696931362152100E-001	-3.0101731419563293E-001	1.4567254766006954E-005	-2.4048000574111938E-002	1.4567254766006954E-005
75	1	1	1	2	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.3968621641397476E-002	-4.4725064188241959E-002	-9.9516405782651418E-008	-7.5644254684448242E-004	-9.9516405782651418E-008
75	1	1	2	1	2	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.4700484275817871E+000	-4.7455811500549316E+000	1.6397288069128990E-002	1.7244672775268555E+000	1.6397288069128990E-002
75	1	1	2	1	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1834838390350342E-001	-1.7664983868598938E-001	-5.7819870562525466E-006	4.1698545217514038E-002	-5.7819870562525466E-006
75	1	1	2	1	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.2169211879372597E-002	-1.8181450664997101E-002	-2.1165267316547443E-009	3.9877612143754959E-003	-2.1165267316547443E-009
75	1	1	2	2	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.8526038229465485E-002	1.3757009804248810E-001	-6.6574834818311501E-006	3.9044059813022614E-002	-6.6574834818311501E-006
75	1	1	2	2	4	124	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7705146223306656E-002	4.8925527371466160E-003	1.0886890500216850E-008	-1.2812593951821327E-002	1.0886890500216850E-008
75	1	1	3	1	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.5617032051086426E-001	7.2047585248947144E-001	3.8012756704119965E-005	-2.3569446802139282E-001	3.8012756704119965E-005
75	1	1	3	1	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.7742378711700439E-002	1.0484289377927780E-001	1.3134659582192398E-007	7.1005150675773621E-003	1.3134659582192398E-007
75	1	1	3	2	1	135	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	9.1953315734863281E+000	1.5969044685363770E+001	1.1921890974044800E+000	6.7737131118774414E+000	1.1921890974044800E+000
75	1	1	3	2	2	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4134641885757446E+000	1.3529785871505737E+000	-2.7913791127502918E-003	-6.0485601425170898E-002	-2.7913791127502918E-003
75	1	1	3	2	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8417280912399292E-001	2.0006871223449707E-001	2.2372350940713659E-005	1.5895903110504150E-002	2.2372350940713659E-005
75	1	1	3	2	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.9323972761631012E-002	2.9129168018698692E-002	-7.9471336178471574E-009	-1.9480474293231964E-004	-7.9471336178471574E-009
75	1	1	4	1	2	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2748045921325684E+000	7.1446424722671509E-001	-3.2105615828186274E-003	-2.5603404045104980E+000	-3.2105615828186274E-003
75	1	1	4	1	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.5349830687046051E-001	1.4331290125846863E-001	7.5689968070946634E-006	-1.0185405611991882E-002	7.5689968070946634E-006
75	1	1	4	1	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.4664042741060257E-002	1.5490493737161160E-002	1.9419324814862193E-008	8.2645099610090256E-004	1.9419324814862193E-008
75	1	1	4	2	2	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8401225805282593E+000	-1.4094886779785156E+000	2.9079709202051163E-003	4.3063390254974365E-001	2.9079709202051163E-003
75	1	1	4	2	3	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.8890371620655060E-002	-1.1453787982463837E-001	-1.2808019164367579E-005	-1.5647508203983307E-002	-1.2808019164367579E-005
75	1	1	4	2	4	134	1.6860000610351562E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.1076925322413445E-002	-7.2800936177372932E-003	1.9861843281177016E-009	3.7968317046761513E-003	1.9861843281177016E-009
76	1	1	1	1	3	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.0040974617004395E+000	-2.1247537136077881E+000	-7.5913434557151049E-005	-1.2065625190734863E-001	-7.5913434557151049E-005
76	1	1	1	1	4	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4335893094539642E-001	-1.3695214688777924E-001	-1.7783008843252901E-008	6.4067840576171875E-003	-1.7783008843252901E-008
76	1	1	1	2	1	135	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4231381225585938E+002	-2.4620536804199219E+001	1.0958821773529053E+000	1.1769327545166016E+002	1.0958821773529053E+000
76	1	1	1	2	3	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.8330376744270325E-001	-3.0805870890617371E-001	1.6274176232400350E-005	-2.4754941463470459E-002	1.6274176232400350E-005
76	1	1	1	2	4	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.5566923916339874E-002	-4.6367581933736801E-002	-1.1591328075155616E-007	-8.0065801739692688E-004	-1.1591328075155616E-007
76	1	1	2	1	2	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.5550909042358398E+000	-4.8099675178527832E+000	1.7540510743856430E-002	1.7451233863830566E+000	1.7540510743856430E-002
76	1	1	2	1	3	134	1.6930000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.2394929826259613E-001	-1.8109858036041260E-001	-6.4703408497734927E-006	4.2850717902183533E-002	-6.4703408497734927E-006
