call_id	energy_index	reaction	family	branch	legacy_l	selector	typed_request_energy	typed_w_cm	typed_reconstructed_energy	typed_born_argument	typed_opec_original	typed_raw_real	typed_raw_imag	typed_return_real	typed_return_imag	forced_request_energy	forced_w_cm	forced_reconstructed_energy	forced_born_reconstructed	forced_opec_reconstructed	forced_opec_original	forced_raw_real	forced_raw_imag	forced_return_real	forced_return_imag	return_evaluated	request_exact	w_exact	reconstructed_energy_exact	typed_roundtrip_exact	forced_roundtrip_exact	born_exact	original_opec_exact	raw_real_exact	raw_imag_exact	return_real_exact	return_imag_exact
66	1	1	4	1	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.0704424381256104E-001	3.0871481895446777E+000	6.7128252983093262E-001	-2.3952324409037828E-003	-2.4158656597137451E+000	-2.3952324409037828E-003	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.0704460144042969E-001	3.0871522426605225E+000	3.0871481895446777E+000	6.7128282785415649E-001	-2.3952333722263575E-003	-2.4158654212951660E+000	-2.3952333722263575E-003	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	4	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.3987217843532562E-001	1.3615579903125763E-001	1.2695895135402679E-001	4.2176311580988113E-006	-9.1968476772308350E-003	4.2176311580988113E-006	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.3987262547016144E-001	1.3615621626377106E-001	1.3615579903125763E-001	1.2695942819118500E-001	4.2176466195087414E-006	-9.1963708400726318E-003	4.2176466195087414E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	4	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.2255330570042133E-002	1.2224131263792515E-002	1.2862289324402809E-002	8.8292022581981655E-009	6.3815806061029434E-004	8.8292022581981655E-009	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.2255383655428886E-002	1.2224183417856693E-002	1.2224131263792515E-002	1.2862344272434711E-002	8.8292404498702126E-009	6.3821300864219666E-004	8.8292404498702126E-009	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	4	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3211716413497925E+000	-1.7328715324401855E+000	-1.3274583816528320E+000	2.1253246814012527E-003	4.0541315078735352E-001	2.1253246814012527E-003	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3211730718612671E+000	-1.7328739166259766E+000	-1.7328715324401855E+000	-1.3274596929550171E+000	2.1253267768770456E-003	4.0541183948516846E-001	2.1253267768770456E-003	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	4	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-8.5336789488792419E-002	-8.7773293256759644E-002	-1.0160548239946365E-001	-7.4662252700363752E-006	-1.3832189142704010E-002	-7.4662252700363752E-006	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-8.5337035357952118E-002	-8.7773554027080536E-002	-8.7773293256759644E-002	-1.0160575807094574E-001	-7.4662452789198142E-006	-1.3832464814186096E-002	-7.4662452789198142E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	4	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-9.2114554718136787E-003	-9.2321690171957016E-003	-5.8780191466212273E-003	8.9739982112035932E-010	3.3541498705744743E-003	8.9739982112035932E-010	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-9.2114936560392380E-003	-9.2322081327438354E-003	-9.2321690171957016E-003	-5.8780573308467865E-003	8.9740559428008737E-010	3.3541116863489151E-003	8.9740559428008737E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
66	1	1	5	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2063614130020142E+000	-1.1923750638961792E+000	-1.2881222963333130E+000	-4.2826766730286181E-005	-9.5747232437133789E-002	-4.2826766730286181E-005	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2063643932342529E+000	-1.1923779249191284E+000	-1.1923750638961792E+000	-1.2881253957748413E+000	-4.2826872231671587E-005			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	5	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-7.7704019844532013E-002	-7.7622748911380768E-002	-8.0067150294780731E-002	-5.4933209980845277E-008	-2.4444013833999634E-003	-5.4933209980845277E-008	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-7.7704325318336487E-002	-7.7623046934604645E-002	-7.7622748911380768E-002	-8.0067470669746399E-002	-5.4933426696379684E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	5	2	1	135	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.9420312881469727E+001	-3.6187110900878906E+001	-2.1048128128051758E+001	-1.4454026222229004E+000	1.5138982772827148E+001	-1.4454026222229004E+000	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.9420318603515625E+001	-3.6187110900878906E+001	-3.6187110900878906E+001	-2.1048135757446289E+001	-1.4454030990600586E+000			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	5	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3127993345260620E+000	-1.3265953063964844E+000	-1.2656059265136719E+000	2.0262922625988722E-003	6.0989379882812500E-002	2.0262922625988722E-003	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3128005266189575E+000	-1.3265966176986694E+000	-1.3265953063964844E+000	-1.2656069993972778E+000	2.0262938924133778E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	5	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.6578705608844757E-001	-1.6589720547199249E-001	-1.8131490051746368E-001	-1.3323459825187456E-005	-1.5417695045471191E-002	-1.3323459825187456E-005	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.6578750312328339E-001	-1.6589765250682831E-001	-1.6589720547199249E-001	-1.8131539225578308E-001	-1.3323496204975527E-005			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	5	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-2.4768019095063210E-002	-2.4769078940153122E-002	-2.4604549631476402E-002	3.7563854249356154E-009	1.6452930867671967E-004	3.7563854249356154E-009	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-2.4768119677901268E-002	-2.4769179522991180E-002	-2.4769078940153122E-002	-2.4604650214314461E-002	3.7564005239687503E-009			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	1	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.7878942489624023E+000	-3.3549590110778809E+000	-1.5837887525558472E+000	5.6511764414608479E-003	1.7711702585220337E+000	5.6511764414608479E-003	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.7878966331481934E+000	-3.3549633026123047E+000	-3.3549590110778809E+000	-1.5837906599044800E+000	5.6511829607188702E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	1	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3796450197696686E-001	-1.3424812257289886E-001	-1.4752519130706787E-001	-4.8702499952923972E-006	-1.3277068734169006E-002	-4.8702499952923972E-006	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.3796494901180267E-001	-1.3424853980541229E-001	-1.3424812257289886E-001	-1.4752566814422607E-001	-4.8702654567023274E-006			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	1	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2281217612326145E-002	-1.2250018306076527E-002	-2.2344814613461494E-002	-1.5337276337845651E-008	-1.0094796307384968E-002	-1.5337276337845651E-008	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	-1.2281270697712898E-002	-1.2250070460140705E-002	-1.2250018306076527E-002	-2.2344866767525673E-002	-1.5337313641339279E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	2	2	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.9388571977615356E+000	2.3505570888519287E+000	1.8098518848419189E+000	-2.8976555913686752E-003	-5.4070520401000977E-001	-2.8976555913686752E-003	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	1.9388595819473267E+000	2.3505604267120361E+000	2.3505570888519287E+000	1.8098540306091309E+000	-2.8976590838283300E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	2	3	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.6405055820941925E-002	7.8841559588909149E-002	8.4756188094615936E-002	6.2280687416205183E-006	5.9146285057067871E-003	6.2280687416205183E-006	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	7.6405279338359833E-002	7.8841798007488251E-002	7.8841559588909149E-002	8.4756433963775635E-002	6.2280869315145537E-006			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
66	1	1	6	2	4	134	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	9.3946121633052826E-003	9.4153257086873055E-003	9.3326075002551079E-003	-1.4248126012361695E-009	-8.2718208432197571E-005	-1.4248126012361695E-009	1.6560000610351562E+002	1.0913637695312500E+003	1.6560009765625000E+002	9.3946512788534164E-003	9.4153657555580139E-003	9.4153257086873055E-003	9.3326466158032417E-003	-1.4248184854182000E-009			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	1	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7213323116302490E+000	-1.7636954784393311E+000	-1.8703644275665283E+000	-4.1239622078137472E-005	-1.0666894912719727E-001	-4.1239622078137472E-005	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7213376760482788E+000	-1.7637009620666504E+000	-1.7636954784393311E+000	-1.8703700304031372E+000	-4.1239745769416913E-005	-1.0667455196380615E-001	-4.1239745769416913E-005	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	1	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.1782582104206085E-001	-1.1807328462600708E-001	-1.1253092437982559E-001	-7.8868360731121356E-009	5.5423602461814880E-003	-7.8868360731121356E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.1782635748386383E-001	-1.1807382106781006E-001	-1.1807328462600708E-001	-1.1253146082162857E-001	-7.8868733766057630E-009	5.5418238043785095E-003	-7.8868733766057630E-009	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	1	2	1	135	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.6985174179077148E+001	-1.4286323547363281E+002	-2.5046649932861328E+001	9.7645598649978638E-001	1.1781658935546875E+002	9.7645598649978638E-001	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.6985181808471680E+001	-1.4286325073242188E+002	-1.4286323547363281E+002	-2.5046655654907227E+001	9.7645622491836548E-001	1.1781658172607422E+002	9.7645622491836548E-001	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	1	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5090581178665161E-001	-2.5057163834571838E-001	-2.7176323533058167E-001	8.8559636424179189E-006	-2.1191596984863281E-002	8.8559636424179189E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5090640783309937E-001	-2.5057223439216614E-001	-2.5057163834571838E-001	-2.7176380157470703E-001	8.8559818323119543E-006	-2.1192163228988647E-002	8.8559818323119543E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	1	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-3.7563461810350418E-002	-3.7560228258371353E-002	-3.8142886012792587E-002	-4.9127773849022560E-008	-5.8265775442123413E-004	-4.9127773849022560E-008	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-3.7563607096672058E-002	-3.7560373544692993E-002	-3.7560228258371353E-002	-3.8143038749694824E-002	-4.9127972800988573E-008	-5.8281049132347107E-004	-4.9127972800988573E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	2	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-4.4807214736938477E+000	-6.1102180480957031E+000	-4.4722657203674316E+000	1.2170805595815182E-002	1.6379523277282715E+000	1.2170805595815182E-002	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-4.4807276725769043E+000	-6.1102266311645508E+000	-6.1102180480957031E+000	-4.4722709655761719E+000	1.2170819565653801E-002	1.6379470825195312E+000	1.2170819565653801E-002	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	2	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8408718705177307E-001	-1.9535580277442932E-001	-1.5831145644187927E-001	-3.4906499877251917E-006	3.7044346332550049E-002	-3.4906499877251917E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8408766388893127E-001	-1.9535630941390991E-001	-1.9535580277442932E-001	-1.5831194818019867E-001	-3.4906609016616130E-006	3.7043854594230652E-002	-3.4906609016616130E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	2	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8599538132548332E-002	-1.8694641068577766E-002	-1.5120192430913448E-002	-1.0597351884911177E-009	3.5744486376643181E-003	-1.0597351884911177E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.8599618226289749E-002	-1.8694721162319183E-002	-1.8694641068577766E-002	-1.5120272524654865E-002	-1.0597407396062408E-009	3.5743685439229012E-003	-1.0597407396062408E-009	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	2	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	9.6297301352024078E-002	8.8910669088363647E-002	1.2341269850730896E-001	-4.0216532397607807E-006	3.4502029418945312E-002	-4.0216532397607807E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	9.6297532320022583E-002	8.8910877704620361E-002	8.8910669088363647E-002	1.2341292202472687E-001	-4.0216609704657458E-006	3.4502252936363220E-002	-4.0216609704657458E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	2	2	4	124	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.4971463009715080E-002	1.4908332377672195E-002	3.8105619605630636E-003	4.9084296627199819E-009	-1.1097770184278488E-002	4.9084296627199819E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	0.0000000000000000E+000	0.0000000000000000E+000	1.4908332377672195E-002	3.8105619605630636E-003	4.9084296627199819E-009	-1.1097770184278488E-002	4.9084296627199819E-009	yes	yes	yes	yes	no	no	not-used	yes	yes	yes	yes	yes
67	1	1	3	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.7856143712997437E-001	8.6444056034088135E-001	6.4369028806686401E-001	2.2011687178746797E-005	-2.2075027227401733E-001	2.2011687178746797E-005	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.7856400012969971E-001	8.6444306373596191E-001	8.6444056034088135E-001	6.4369297027587891E-001	2.2011779947206378E-005	-2.2074759006500244E-001	2.2011779947206378E-005	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	3	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.3425872027873993E-002	8.3343386650085449E-002	8.9946545660495758E-002	6.4273045552454278E-008	6.6031590104103088E-003	6.4273045552454278E-008	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	8.3426229655742645E-002	8.3343744277954102E-002	8.3343386650085449E-002	8.9946910738945007E-002	6.4273308453266509E-008	6.6035240888595581E-003	6.4273308453266509E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	3	2	1	135	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.5398602485656738E+001	9.3490152359008789E+000	1.6221973419189453E+001	1.1201925277709961E+000	6.8729581832885742E+000	1.1201925277709961E+000	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.5398602485656738E+001	9.3490123748779297E+000	9.3490152359008789E+000	1.6221973419189453E+001	1.1201925277709961E+000	6.8729581832885742E+000	1.1201925277709961E+000	yes	yes	yes	yes	no	no	yes	yes	yes	yes	yes	yes
67	1	1	3	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.3394120931625366E+000	1.3532897233963013E+000	1.2911045551300049E+000	-2.1014844533056021E-003	-6.2185168266296387E-002	-2.1014844533056021E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.3394134044647217E+000	1.3532910346984863E+000	1.3532897233963013E+000	1.2911056280136108E+000	-2.1014863159507513E-003	-6.2184095382690430E-002	-2.1014863159507513E-003	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	3	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.6651469469070435E-001	1.6662608087062836E-001	1.8100030720233917E-001	1.3673229659616482E-005	1.4374226331710815E-002	1.3673229659616482E-005	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.6651511192321777E-001	1.6662649810314178E-001	1.6662608087062836E-001	1.8100076913833618E-001	1.3673264220415149E-005	1.4374688267707825E-002	1.3673264220415149E-005	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	3	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	2.5048727169632912E-002	2.5049803778529167E-002	2.4883404374122620E-002	-3.9520537953308121E-009	-1.6639940440654755E-004	-3.9520537953308121E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	2.5048824027180672E-002	2.5049900636076927E-002	2.5049803778529167E-002	2.4883501231670380E-002	-3.9520688943639470E-009	-1.6630254685878754E-004	-3.9520688943639470E-009	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	7.0900905132293701E-001	3.0989060401916504E+000	6.7397797107696533E-001	-2.4414141662418842E-003	-2.4249281883239746E+000	-2.4414141662418842E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	7.0900928974151611E-001	3.0989103317260742E+000	3.0989060401916504E+000	6.7397814989089966E-001	-2.4414148647338152E-003	-2.4249279499053955E+000	-2.4414148647338152E-003	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.4096663892269135E-001	1.3721047341823578E-001	1.2795238196849823E-001	4.3832937990373466E-006	-9.2580914497375488E-003	4.3832937990373466E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.4096702635288239E-001	1.3721084594726562E-001	1.3721047341823578E-001	1.2795278429985046E-001	4.3833078962052241E-006	-9.2576891183853149E-003	4.3833078962052241E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.2399741448462009E-002	1.2368041090667248E-002	1.3016806915402412E-002	9.3116030441819930E-009	6.4876582473516464E-004	9.3116030441819930E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.2399794533848763E-002	1.2368093244731426E-002	1.2368041090667248E-002	1.3016860932111740E-002	9.3116421240324598E-009	6.4881984144449234E-004	9.3116421240324598E-009	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3257327079772949E+000	-1.7395802736282349E+000	-1.3326073884963989E+000	2.1690402645617723E-003	4.0697288513183594E-001	2.1690402645617723E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3257344961166382E+000	-1.7395827770233154E+000	-1.7395802736282349E+000	-1.3326089382171631E+000	2.1690430585294962E-003	4.0697133541107178E-001	2.1690430585294962E-003	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-8.5987642407417297E-002	-8.8449828326702118E-002	-1.0239208489656448E-001	-7.7349695857265033E-006	-1.3942256569862366E-002	-7.7349695857265033E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-8.5987880825996399E-002	-8.8450074195861816E-002	-8.8449828326702118E-002	-1.0239234566688538E-001	-7.7349895946099423E-006	-1.3942517340183258E-002	-7.7349895946099423E-006	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	4	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-9.3199145048856735E-003	-9.3409577384591103E-003	-5.9599704109132290E-003	9.4658014759829712E-010	3.3809873275458813E-003	9.4658014759829712E-010	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-9.3199536204338074E-003	-9.3409968540072441E-003	-9.3409577384591103E-003	-5.9600090608000755E-003	9.4658636484723502E-010	3.3809486776590347E-003	9.4658636484723502E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
67	1	1	5	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2151516675949097E+000	-1.2010307312011719E+000	-1.2980370521545410E+000	-4.4505060941446573E-005	-9.7006320953369141E-002	-4.4505060941446573E-005	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2151554822921753E+000	-1.2010345458984375E+000	-1.2010307312011719E+000	-1.2980411052703857E+000	-4.4505199184641242E-005			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	5	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-7.8557223081588745E-002	-7.8474737703800201E-002	-8.0949425697326660E-002	-5.7876309966786721E-008	-2.4746879935264587E-003	-5.7876309966786721E-008	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-7.8557565808296204E-002	-7.8475080430507660E-002	-7.8474737703800201E-002	-8.0949783325195312E-002	-5.7876562209457916E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	5	2	1	135	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.9407892227172852E+001	-3.6172363281250000E+001	-2.1023799896240234E+001	-1.4517834186553955E+000	1.5148563385009766E+001	-1.4517834186553955E+000	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.9407890319824219E+001	-3.6172359466552734E+001	-3.6172363281250000E+001	-2.1023797988891602E+001	-1.4517831802368164E+000			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	5	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3167488574981689E+000	-1.3306264877319336E+000	-1.2697458267211914E+000	2.0667188800871372E-003	6.0880661010742188E-002	2.0667188800871372E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3167504072189331E+000	-1.3306280374526978E+000	-1.3306264877319336E+000	-1.2697472572326660E+000	2.0667212083935738E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	5	2	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.6694131493568420E-001	-1.6705270111560822E-001	-1.8257828056812286E-001	-1.3792433492199052E-005	-1.5525579452514648E-002	-1.3792433492199052E-005	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.6694171726703644E-001	-1.6705310344696045E-001	-1.6705270111560822E-001	-1.8257872760295868E-001	-1.3792467143503018E-005			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	5	2	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5038989260792732E-002	-2.5040065869688988E-002	-2.4873731657862663E-002	3.9505172466647309E-009	1.6633421182632446E-004	3.9505172466647309E-009	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-2.5039087980985641E-002	-2.5040164589881897E-002	-2.5040065869688988E-002	-2.4873828515410423E-002	3.9505327897870757E-009			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	6	1	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7944250106811523E+000	-3.3678443431854248E+000	-1.5906155109405518E+000	5.7618264108896255E-003	1.7772288322448730E+000	5.7618264108896255E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.7944270372390747E+000	-3.3678493499755859E+000	-3.3678443431854248E+000	-1.5906169414520264E+000	5.7618319988250732E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	6	1	3	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3904239237308502E-001	-1.3528622686862946E-001	-1.4876770973205566E-001	-5.0660987653827760E-006	-1.3481482863426208E-002	-5.0660987653827760E-006	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.3904276490211487E-001	-1.3528658449649811E-001	-1.3528622686862946E-001	-1.4876809716224670E-001	-5.0661119530559517E-006			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	6	1	4	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2425969354808331E-002	-1.2394268997013569E-002	-2.2579846903681755E-002	-1.6151322057567086E-008	-1.0185577906668186E-002	-1.6151322057567086E-008	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	-1.2426024302840233E-002	-1.2394323945045471E-002	-1.2394268997013569E-002	-2.2579900920391083E-002	-1.6151361137417553E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
67	1	1	6	2	2	134	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.9461032152175903E+000	2.3599507808685303E+000	1.8167850971221924E+000	-2.9571156483143568E-003	-5.4316568374633789E-001	-2.9571156483143568E-003	1.6577999877929688E+002	1.0915184326171875E+003	1.6578001403808594E+002	1.9461060762405396E+000	2.3599543571472168E+000	2.3599507808685303E+000	1.8167877197265625E+000	-2.9571198392659426E-003			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
