boundary	row	category	field	typed	forced_legacy
final	143	value	a2_real	-2.6752812862396240E+000	-2.6752564907073975E+000
final	143	value	a2_imag	-4.4057580828666687E-001	-4.4057574868202209E-001
final	143	value	a4_real	7.8657197952270508E-001	7.8656512498855591E-001
final	143	value	a4_imag	1.2544596195220947E-001	1.2544594705104828E-001
final	143	value	dsg	1.4496283605694771E-002	1.4496112242341042E-002
final	144	value	a1_real	2.3833608627319336E+000	2.3833611011505127E+000
final	144	value	a2_real	-2.2797935009002686E+000	-2.2797689437866211E+000
final	144	value	a2_imag	-4.2846229672431946E-001	-4.2846223711967468E-001
final	144	value	a4_real	8.7176847457885742E-001	8.7176108360290527E-001
final	144	value	a4_imag	1.6192716360092163E-001	1.6192714869976044E-001
final	144	value	dsg	1.5351790003478527E-002	1.5351640991866589E-002
final	145	value	a2_real	-1.9001674652099609E+000	-1.9001438617706299E+000
final	145	value	a3_real	-1.4058569669723511E+000	-1.4058570861816406E+000
final	145	value	a4_real	8.6083781719207764E-001	8.6082923412322998E-001
final	145	value	a4_imag	1.9158008694648743E-001	1.9158005714416504E-001
final	145	value	dsg	1.6190599650144577E-002	1.6190474852919579E-002
final	146	value	a2_real	-1.5376030206680298E+000	-1.5375783443450928E+000
final	146	value	a2_imag	-4.0316376090049744E-001	-4.0316370129585266E-001
final	146	value	a4_real	7.8192353248596191E-001	7.8191459178924561E-001
final	146	value	a4_imag	2.1719294786453247E-001	2.1719291806221008E-001
final	146	value	dsg	1.7014348879456520E-002	1.7014240846037865E-002
final	147	value	a1_real	2.9344713687896729E+000	2.9344716072082520E+000
final	147	value	a2_real	-1.1920046806335449E+000	-1.1919801235198975E+000
final	147	value	a2_imag	-3.8989055156707764E-001	-3.8989049196243286E-001
final	147	value	a4_real	6.4879900217056274E-001	6.4878541231155396E-001
final	147	value	a4_imag	2.4011635780334473E-001	2.4011634290218353E-001
final	147	value	dsg	1.7826883122324944E-002	1.7826793715357780E-002
final	148	value	a1_real	2.9715054035186768E+000	2.9715056419372559E+000
final	148	value	a2_real	-8.6563408374786377E-001	-8.6561048030853271E-001
final	148	value	a3_real	-2.3783082962036133E+000	-2.3783078193664551E+000
final	148	value	a4_real	4.7041481733322144E-001	4.7040092945098877E-001
final	148	value	a4_imag	2.6098605990409851E-001	2.6098603010177612E-001
final	148	value	dsg	1.8627069890499115E-002	1.8627006560564041E-002
final	149	value	a2_real	-5.5851441621780396E-001	-5.5849069356918335E-001
final	149	value	a3_real	-2.6466341018676758E+000	-2.6466338634490967E+000
final	149	value	a4_real	2.5195455551147461E-001	2.5193309783935547E-001
final	149	value	a4_imag	2.8031805157661438E-001	2.8031802177429199E-001
final	149	value	dsg	1.9418485462665558E-002	1.9418440759181976E-002
final	150	value	a2_real	-2.7222743630409241E-001	-2.7220562100410461E-001
final	150	value	a2_imag	-3.4713649749755859E-001	-3.4713643789291382E-001
final	150	value	a4_real	-2.3338897153735161E-003	-2.3492677137255669E-003
final	150	value	a4_imag	2.9839131236076355E-001	2.9839128255844116E-001
final	150	value	dsg	2.0200891420245171E-002	2.0200880244374275E-002
final	151	value	a1_real	2.7972195148468018E+000	2.7972197532653809E+000
final	151	value	a2_real	-8.1435339525341988E-003	-8.1283943727612495E-003
final	151	value	a2_imag	-3.3167189359664917E-001	-3.3167186379432678E-001
final	151	value	a4_real	-2.8934022784233093E-001	-2.8935655951499939E-001
final	151	value	a4_imag	3.1542328000068665E-001	3.1542325019836426E-001
final	151	value	dsg	2.0974669605493546E-002	2.0974684506654739E-002
final	152	value	a1_real	2.6611490249633789E+000	2.6611492633819580E+000
final	152	value	a2_real	2.3245726525783539E-001	2.3247240483760834E-001
final	152	value	a2_imag	-3.1543040275573730E-001	-3.1543034315109253E-001
final	152	value	a3_real	-3.2513771057128906E+000	-3.2513773441314697E+000
final	152	value	a4_real	-6.0719788074493408E-001	-6.0721373558044434E-001
final	152	value	a4_imag	3.3160006999969482E-001	3.3160004019737244E-001
final	152	value	dsg	2.1740904077887535E-002	2.1740939468145370E-002
final	153	value	a2_real	4.4687300920486450E-001	4.4688671827316284E-001
final	153	value	a2_imag	-2.9834046959877014E-001	-2.9834043979644775E-001
final	153	value	a4_real	-9.5289963483810425E-001	-9.5291548967361450E-001
final	153	value	a4_imag	3.4699425101280212E-001	3.4699422121047974E-001
final	153	value	dsg	2.2496543824672699E-002	2.2496592253446579E-002
final	154	value	a1_real	2.2929806709289551E+000	2.2929811477661133E+000
final	154	value	a2_real	6.3309544324874878E-001	6.3311678171157837E-001
final	154	value	a2_imag	-2.8021615743637085E-001	-2.8021612763404846E-001
final	154	value	a4_real	-1.3253355026245117E+000	-1.3253595829010010E+000
final	154	value	a4_imag	3.6172914505004883E-001	3.6172908544540405E-001
final	154	value	dsg	2.3241858929395676E-002	2.3241970688104630E-002
final	155	value	a2_real	7.8805303573608398E-001	7.8806674480438232E-001
final	155	value	a2_imag	-2.6084080338478088E-001	-2.6084077358245850E-001
final	155	value	a4_real	-1.7231233119964600E+000	-1.7231414318084717E+000
final	155	value	a4_imag	3.7588334083557129E-001	3.7588328123092651E-001
final	155	value	dsg	2.3975323885679245E-002	2.3975424468517303E-002
final	156	value	a2_real	9.0756684541702271E-001	9.0757912397384644E-001
final	156	value	a2_imag	-2.3993659019470215E-001	-2.3993654549121857E-001
final	156	value	a3_real	-3.4432346820831299E+000	-3.4432342052459717E+000
final	156	value	a4_real	-2.1445817947387695E+000	-2.1446065902709961E+000
final	156	value	a4_imag	3.8950461149215698E-001	3.8950458168983459E-001
final	156	value	dsg	2.4694168940186501E-002	2.4694314226508141E-002
final	157	value	a1_real	1.5319604873657227E+000	1.5319606065750122E+000
final	157	value	a2_real	9.8632168769836426E-001	9.8633396625518799E-001
final	157	value	a2_imag	-2.1698853373527527E-001	-2.1698850393295288E-001
final	157	value	a3_real	-3.3353085517883301E+000	-3.3353083133697510E+000
final	157	value	a4_real	-2.5899884700775146E+000	-2.5900132656097412E+000
final	157	value	a4_imag	4.0268668532371521E-001	4.0268662571907043E-001
final	157	value	dsg	2.5398150086402893E-002	2.5398328900337219E-002
final	158	value	a2_real	1.0155957937240601E+000	1.0156075954437256E+000
final	158	value	a2_imag	-1.9136318564414978E-001	-1.9136317074298859E-001
final	158	value	a4_real	-3.0568141937255859E+000	-3.0568325519561768E+000
final	158	value	a4_imag	4.1542512178421021E-001	4.1542506217956543E-001
final	158	value	dsg	2.6081942021846771E-002	2.6082100346684456E-002
final	159	value	a1_real	9.0416228771209717E-001	9.0416234731674194E-001
final	159	value	a2_real	9.8149782419204712E-001	9.8150497674942017E-001
final	159	value	a2_imag	-1.6171310842037201E-001	-1.6171309351921082E-001
final	159	value	a3_real	-2.8166830539703369E+000	-2.8166832923889160E+000
final	159	value	a4_real	-3.5453169345855713E+000	-3.5453355312347412E+000
final	159	value	a4_imag	4.2778968811035156E-001	4.2778962850570679E-001
final	159	value	dsg	2.6743693277239799E-002	2.6743870228528976E-002
final	160	value	a1_real	5.5770111083984375E-001	5.5770117044448853E-001
final	160	value	a2_real	8.5563850402832031E-001	8.5564535856246948E-001
final	160	value	a2_imag	-1.2525665760040283E-001	-1.2525662779808044E-001
final	160	value	a4_real	-4.0542564392089844E+000	-4.0542836189270020E+000
final	160	value	a4_imag	4.3979915976524353E-001	4.3979910016059875E-001
final	160	value	dsg	2.7378985658288002E-002	2.7379259467124939E-002
final	161	value	a2_real	5.4887056350708008E-001	5.4887431859970093E-001
final	161	value	a2_imag	-7.2288841009140015E-002	-7.2288833558559418E-002
final	161	value	a3_real	-1.4079200029373169E+000	-1.4079201221466064E+000
final	161	value	a4_real	-4.5833745002746582E+000	-4.5834021568298340E+000
final	161	value	a4_imag	4.5149108767509460E-001	4.5149105787277222E-001
final	161	value	dsg	2.7984125539660454E-002	2.7984432876110077E-002
final	171	value	a2_real	-3.4555165767669678E+000	-3.4555060863494873E+000
final	171	value	a4_real	3.2385161519050598E-001	3.2385042309761047E-001
final	171	value	dsg	1.6042381525039673E-002	1.6042290255427361E-002
final	172	value	a1_real	1.9723067283630371E+000	1.9723066091537476E+000
final	172	value	a2_real	-2.9314308166503906E+000	-2.9314203262329102E+000
final	172	value	a4_real	8.2905542850494385E-001	8.2905292510986328E-001
final	172	value	dsg	1.7277622595429420E-002	1.7277538776397705E-002
final	173	value	a2_real	-2.0083985328674316E+000	-2.0083889961242676E+000
final	173	value	a2_imag	-5.0264322757720947E-001	-5.0264328718185425E-001
final	173	value	a3_real	-1.5263838768005371E+000	-1.5263837575912476E+000
final	173	value	a4_real	9.4340848922729492E-001	9.4340753555297852E-001
final	173	value	a4_imag	2.3441471159458160E-001	2.3441472649574280E-001
final	173	value	dsg	1.9500836730003357E-002	1.9500786438584328E-002
final	174	value	a1_real	3.1545352935791016E+000	3.1545355319976807E+000
final	174	value	a2_real	-9.0698051452636719E-001	-9.0697097778320312E-001
final	174	value	a4_real	5.2188324928283691E-001	5.2187800407409668E-001
final	174	value	dsg	2.2348325699567795E-002	2.2348299622535706E-002
final	175	value	a1_real	2.9013144969940186E+000	2.9013147354125977E+000
final	175	value	a2_real	1.1243780702352524E-001	1.1244734376668930E-001
final	175	value	a4_real	-4.3239381909370422E-001	-4.3240335583686829E-001
final	175	value	dsg	2.5440486147999763E-002	2.5440504774451256E-002
final	176	value	a2_real	8.1905847787857056E-001	8.1906372308731079E-001
final	176	value	a3_real	-3.7119998931884766E+000	-3.7119996547698975E+000
final	176	value	a4_real	-1.7600880861282349E+000	-1.7600976228713989E+000
final	176	value	a4_imag	4.5397034287452698E-001	4.5397037267684937E-001
final	176	value	dsg	2.8387017548084259E-002	2.8387069702148438E-002
final	177	value	a1_real	1.3283396959304810E+000	1.3283398151397705E+000
final	177	value	a2_real	1.0750197172164917E+000	1.0750244855880737E+000
final	177	value	a4_real	-3.1821799278259277E+000	-3.1821894645690918E+000
final	177	value	dsg	3.0808635056018829E-002	3.0808720737695694E-002
final	178	value	a2_real	8.7234628200531006E-001	8.7234890460968018E-001
final	178	value	a4_real	-4.3733477592468262E+000	-4.3733572959899902E+000
final	178	value	dsg	3.2448079437017441E-002	3.2448187470436096E-002
final	179	value	a1_real	6.2031283974647522E-002	6.2031287699937820E-002
final	179	value	a2_real	3.3204966783523560E-001	3.3205085992813110E-001
final	179	value	a4_real	-5.0506916046142578E+000	-5.0507020950317383E+000
final	179	value	dsg	3.3245172351598740E-002	3.3245310187339783E-002
final	180	value	a1_real	3.5761514306068420E-001	3.5761341452598572E-001
final	180	value	a1_imag	1.7010292503982782E-004	1.7010282317642123E-004
final	180	value	a2_real	-3.5339775085449219E+000	-3.5339808464050293E+000
final	180	value	a2_imag	-5.6590384244918823E-001	-5.6590366363525391E-001
final	180	value	a3_real	-1.7882298678159714E-002	-1.7882229760289192E-002
final	180	value	a3_imag	-7.4210961429344025E-006	-7.4210925049555954E-006
final	180	value	a4_real	1.6579821705818176E-001	1.6579815745353699E-001
final	180	value	a4_imag	2.4711620062589645E-002	2.4711612612009048E-002
final	180	value	dsg	1.6269212588667870E-002	1.6269238665699959E-002
final	181	value	a1_real	1.0542029142379761E+000	1.0541977882385254E+000
final	181	value	a1_imag	5.0132046453654766E-004	5.0132023170590401E-004
final	181	value	a2_real	-3.3968613147735596E+000	-3.3968493938446045E+000
final	181	value	a2_imag	-5.6158214807510376E-001	-5.6158190965652466E-001
final	181	value	a3_real	-1.5904480218887329E-001	-1.5904417634010315E-001
final	181	value	a3_imag	-6.5948952396865934E-005	-6.5948916017077863E-005
final	181	value	a4_real	4.7903102636337280E-001	4.7902941703796387E-001
final	181	value	a4_imag	7.3944829404354095E-002	7.3944807052612305E-002
final	181	value	dsg	1.6595544293522835E-002	1.6595425084233284E-002
final	182	value	a1_real	1.6960132122039795E+000	1.6960047483444214E+000
final	182	value	a1_imag	8.0616277409717441E-004	8.0616230843588710E-004
final	182	value	a2_real	-3.1308791637420654E+000	-3.1308846473693848E+000
final	182	value	a2_imag	-5.5297279357910156E-001	-5.5297261476516724E-001
final	182	value	a3_real	-4.3136793375015259E-001	-4.3136629462242126E-001
final	182	value	a3_imag	-1.7858349019661546E-004	-1.7858340288512409E-004
final	182	value	a4_real	7.3826259374618530E-001	7.3826366662979126E-001
final	182	value	a4_imag	1.2260953336954117E-001	1.2260949611663818E-001
final	182	value	dsg	1.7229430377483368E-002	1.7229437828063965E-002
final	183	value	a1_real	2.2502985000610352E+000	2.2502872943878174E+000
final	183	value	a1_imag	1.0689698392525315E-003	1.0689693735912442E-003
final	183	value	a2_real	-2.7521805763244629E+000	-2.7521800994873047E+000
final	183	value	a2_imag	-5.4014325141906738E-001	-5.4014307260513306E-001
final	183	value	a3_real	-8.1536847352981567E-001	-8.1536543369293213E-001
final	183	value	a3_imag	-3.3678385079838336E-004	-3.3678367617540061E-004
final	183	value	a4_real	9.1139346361160278E-001	9.1139340400695801E-001
final	183	value	a4_imag	1.7033196985721588E-001	1.7033191025257111E-001
final	183	value	dsg	1.8137639388442039E-002	1.8137564882636070E-002
final	184	value	a1_real	2.6897816658020020E+000	2.6897690296173096E+000
final	184	value	a1_imag	1.2768341694027185E-003	1.2768337037414312E-003
final	184	value	a2_real	-2.2836928367614746E+000	-2.2836894989013672E+000
final	184	value	a2_imag	-5.2319389581680298E-001	-5.2319371700286865E-001
final	184	value	a3_real	-1.2831306457519531E+000	-1.2831258773803711E+000
final	184	value	a3_imag	-5.2847270853817463E-004	-5.2847247570753098E-004
final	184	value	a4_real	9.7199922800064087E-001	9.7199428081512451E-001
final	184	value	a4_imag	2.1674621105194092E-001	2.1674615144729614E-001
final	184	value	dsg	1.9276402890682220E-002	1.9276268780231476E-002
final	185	value	a1_real	2.9944577217102051E+000	2.9944436550140381E+000
final	185	value	a1_imag	1.4204387553036213E-003	1.4204378239810467E-003
final	185	value	a2_real	-1.7539004087448120E+000	-1.7538936138153076E+000
final	185	value	a2_imag	-5.0225710868835449E-001	-5.0225692987442017E-001
final	185	value	a3_real	-1.7998888492584229E+000	-1.7998824119567871E+000
final	185	value	a3_imag	-7.3886179598048329E-004	-7.3886144673451781E-004
final	185	value	a4_real	9.0123075246810913E-001	9.0122437477111816E-001
final	185	value	a4_imag	2.6149713993072510E-001	2.6149708032608032E-001
final	185	value	dsg	2.0598098635673523E-002	2.0597917959094048E-002
final	186	value	a1_real	3.1529786586761475E+000	3.1529648303985596E+000
final	186	value	a1_imag	1.4946564333513379E-003	1.4946557348594069E-003
final	186	value	a2_real	-1.1948778629302979E+000	-1.1948674917221069E+000
final	186	value	a2_imag	-4.7749602794647217E-001	-4.7749587893486023E-001
final	186	value	a3_real	-2.3261177539825439E+000	-2.3261096477508545E+000
final	186	value	a3_imag	-9.5146551029756665E-004	-9.5146492822095752E-004
final	186	value	a4_real	6.8931406736373901E-001	6.8930315971374512E-001
final	186	value	a4_imag	3.0424314737319946E-001	3.0424308776855469E-001
final	186	value	dsg	2.2053852677345276E-002	2.2053649649024010E-002
final	187	value	a1_real	3.1634993553161621E+000	3.1634852886199951E+000
final	187	value	a1_imag	1.4988698530942202E-003	1.4988691546022892E-003
final	187	value	a2_real	-6.4024853706359863E-001	-6.4024966955184937E-001
final	187	value	a2_imag	-4.4910314679145813E-001	-4.4910299777984619E-001
final	187	value	a3_real	-2.8200628757476807E+000	-2.8200533390045166E+000
final	187	value	a3_imag	-1.1492352932691574E-003	-1.1492348276078701E-003
final	187	value	a4_real	3.3655637502670288E-001	3.3653932809829712E-001
final	187	value	a4_imag	3.4465900063514709E-001	3.4465888142585754E-001
final	187	value	dsg	2.3595510050654411E-002	2.3595316335558891E-002
final	188	value	a1_real	3.0338726043701172E+000	3.0338590145111084E+000
final	188	value	a1_imag	1.4369825366884470E-003	1.4369819546118379E-003
final	188	value	a2_real	-1.2294769287109375E-001	-1.2292998284101486E-001
final	188	value	a2_imag	-4.1729801893234253E-001	-4.1729786992073059E-001
final	188	value	a3_real	-3.2405731678009033E+000	-3.2405629158020020E+000
final	188	value	a3_imag	-1.3157357461750507E-003	-1.3157350476831198E-003
final	188	value	a4_real	-1.4649638533592224E-001	-1.4650802314281464E-001
final	188	value	a4_imag	3.8243809342384338E-001	3.8243797421455383E-001
final	188	value	dsg	2.5174701586365700E-002	2.5174515321850777E-002
final	189	value	a1_real	2.7811350822448730E+000	2.7811224460601807E+000
final	189	value	a1_imag	1.3171316822990775E-003	1.3171309838071465E-003
final	189	value	a2_real	3.2717710733413696E-001	3.2719358801841736E-001
final	189	value	a2_imag	-3.8232630491256714E-001	-3.8232621550559998E-001
final	189	value	a3_real	-3.5500538349151611E+000	-3.5500428676605225E+000
final	189	value	a3_imag	-1.4362883521243930E-003	-1.4362876536324620E-003
final	189	value	a4_real	-7.3929095268249512E-001	-7.3930549621582031E-001
final	189	value	a4_imag	4.1729506850242615E-001	4.1729494929313660E-001
final	189	value	dsg	2.6741733774542809E-002	2.6741586625576019E-002
final	190	value	a1_real	2.4303011894226074E+000	2.4302914142608643E+000
final	190	value	a1_imag	1.1511089978739619E-003	1.1511082993820310E-003
final	190	value	a2_real	6.8542957305908203E-001	6.8544942140579224E-001
final	190	value	a2_imag	-3.4445655345916748E-001	-3.4445646405220032E-001
final	190	value	a3_real	-3.7172822952270508E+000	-3.7172708511352539E+000
final	190	value	a3_imag	-1.4989967457950115E-003	-1.4989960473030806E-003
final	190	value	a4_real	-1.4126282930374146E+000	-1.4126433134078979E+000
final	190	value	a4_imag	4.4896727800369263E-001	4.4896712899208069E-001
final	190	value	dsg	2.8245747089385986E-002	2.8245670720934868E-002
final	191	value	a1_real	2.0125455856323242E+000	2.0125372409820557E+000
final	191	value	a1_imag	9.5353502547368407E-004	9.5353455981239676E-004
final	191	value	a2_real	9.3396878242492676E-001	9.3398386240005493E-001
final	191	value	a2_imag	-3.0397912859916687E-001	-3.0397903919219971E-001
final	191	value	a3_real	-3.7198596000671387E+000	-3.7198483943939209E+000
final	191	value	a3_imag	-1.4955943915992975E-003	-1.4955936931073666E-003
final	191	value	a4_real	-2.1304125785827637E+000	-2.1304383277893066E+000
final	191	value	a4_imag	4.7721713781356812E-001	4.7721698880195618E-001
final	191	value	dsg	2.9636928811669350E-002	2.9636953026056290E-002
final	192	value	a1_real	1.5629116296768188E+000	1.5629047155380249E+000
final	192	value	a1_imag	7.4084120569750667E-004	7.4084074003621936E-004
final	192	value	a2_real	1.0631138086318970E+000	1.0631251335144043E+000
final	192	value	a2_imag	-2.6120290160179138E-001	-2.6120281219482422E-001
final	192	value	a3_real	-3.5460550785064697E+000	-3.5460450649261475E+000
final	192	value	a3_imag	-1.4220419107005000E-003	-1.4220412122085690E-003
final	192	value	a4_real	-2.8521592617034912E+000	-2.8521804809570312E+000
final	192	value	a4_imag	5.0183331966400146E-001	5.0183320045471191E-001
final	192	value	dsg	3.0871022492647171E-002	3.0871085822582245E-002
final	193	value	a1_real	1.1177667379379272E+000	1.1177619695663452E+000
final	193	value	a1_imag	5.3012580610811710E-004	5.3012557327747345E-004
final	193	value	a2_real	1.0718830823898315E+000	1.0718930959701538E+000
final	193	value	a2_imag	-2.1645331382751465E-001	-2.1645325422286987E-001
final	193	value	a3_real	-3.1958692073822021E+000	-3.1958601474761963E+000
final	193	value	a3_imag	-1.2788439635187387E-003	-1.2788432650268078E-003
final	193	value	a4_real	-3.5357847213745117E+000	-3.5358169078826904E+000
final	193	value	a4_imag	5.2263230085372925E-001	5.2263212203979492E-001
final	193	value	dsg	3.1914263963699341E-002	3.1914487481117249E-002
final	194	value	a1_real	7.1220123767852783E-001	7.1219837665557861E-001
final	194	value	a1_imag	3.3796636853367090E-004	3.3796622301451862E-004
final	194	value	a2_real	9.6794402599334717E-001	9.6794861555099487E-001
final	194	value	a2_imag	-1.7006996273994446E-001	-1.7006991803646088E-001
final	194	value	a3_real	-2.6812236309051514E+000	-2.6812160015106201E+000
final	194	value	a3_imag	-1.0710549540817738E-003	-1.0710544884204865E-003
final	194	value	a4_real	-4.1405515670776367E+000	-4.1405887603759766E+000
final	194	value	a4_imag	5.3945946693420410E-001	5.3945928812026978E-001
final	194	value	dsg	3.2746855169534683E-002	3.2747197896242142E-002
final	195	value	a1_real	3.7758126854896545E-001	3.7757965922355652E-001
final	195	value	a1_imag	1.7926588770933449E-004	1.7926580039784312E-004
final	195	value	a2_real	7.6697558164596558E-001	7.6697975397109985E-001
final	195	value	a2_imag	-1.2240385264158249E-001	-1.2240380793809891E-001
final	195	value	a3_real	-2.0252540111541748E+000	-2.0252485275268555E+000
final	195	value	a3_imag	-8.0797681584954262E-004	-8.0797640839591622E-004
final	195	value	a4_real	-4.6298274993896484E+000	-4.6298699378967285E+000
final	195	value	a4_imag	5.5219024419784546E-001	5.5219012498855591E-001
final	195	value	dsg	3.3362284302711487E-002	3.3362757414579391E-002
final	196	value	a1_real	1.3941927254199982E-001	1.3941867649555206E-001
final	196	value	a1_imag	6.6217413404956460E-005	6.6217391577083617E-005
final	196	value	a2_real	4.9150535464286804E-001	4.9150994420051575E-001
final	196	value	a2_imag	-7.3815099895000458E-002	-7.3815077543258667E-002
final	196	value	a3_real	-1.2607824802398682E+000	-1.2607790231704712E+000
final	196	value	a3_imag	-5.0256086979061365E-004	-5.0256057875230908E-004
final	196	value	a4_real	-4.9737682342529297E+000	-4.9738054275512695E+000
final	196	value	a4_imag	5.6072992086410522E-001	5.6072980165481567E-001
final	196	value	dsg	3.3765271306037903E-002	3.3765729516744614E-002
final	197	value	a1_real	1.5691021457314491E-002	1.5690958127379417E-002
final	197	value	a1_imag	7.4539730121614411E-006	7.4539693741826341E-006
final	197	value	a2_real	1.6917607188224792E-001	1.6917784512042999E-001
final	197	value	a2_imag	-2.4670153856277466E-002	-2.4670146405696869E-002
final	197	value	a3_real	-4.2807561159133911E-001	-4.2807447910308838E-001
final	197	value	a3_imag	-1.7056295473594218E-004	-1.7056286742445081E-004
final	197	value	a4_real	-5.1512069702148438E+000	-5.1512527465820312E+000
final	197	value	a4_imag	5.6501597166061401E-001	5.6501579284667969E-001
final	197	value	dsg	3.3963624387979507E-002	3.3964212983846664E-002
final	198	value	a1_real	7.8187036514282227E-001	7.8186702728271484E-001
final	198	value	a2_real	-3.8707106113433838E+000	-3.8707389831542969E+000
final	198	value	a2_imag	-7.3422336578369141E-001	-7.3422300815582275E-001
final	198	value	a3_real	-7.8878775238990784E-002	-7.8878521919250488E-002
final	198	value	a3_imag	-5.6856333685573190E-005	-5.6856330047594383E-005
final	198	value	a4_real	3.7360677123069763E-001	3.7360766530036926E-001
final	198	value	a4_imag	6.4272224903106689E-002	6.4272195100784302E-002
final	198	value	dsg	2.2051436826586723E-002	2.2051727399230003E-002
final	199	value	a1_real	2.1856262683868408E+000	2.1856164932250977E+000
final	199	value	a2_real	-3.2871019840240479E+000	-3.2871210575103760E+000
final	199	value	a2_imag	-7.1184086799621582E-001	-7.1184056997299194E-001
final	199	value	a3_real	-6.7696774005889893E-001	-6.7696577310562134E-001
final	199	value	a3_imag	-4.8619019798934460E-004	-4.8619016888551414E-004
final	199	value	a4_real	9.6094501018524170E-001	9.6095138788223267E-001
final	199	value	a4_imag	1.9084407389163971E-001	1.9084399938583374E-001
final	199	value	dsg	2.3709218949079514E-002	2.3709341883659363E-002
final	200	value	a1_real	3.1481585502624512E+000	3.1481459140777588E+000
final	200	value	a1_imag	2.6092994958162308E-003	2.6092997286468744E-003
final	200	value	a2_real	-2.2581655979156494E+000	-2.2581698894500732E+000
final	200	value	a2_imag	-6.6777628660202026E-001	-6.6777598857879639E-001
final	200	value	a3_real	-1.7048357725143433E+000	-1.7048306465148926E+000
final	200	value	a3_imag	-1.2164488434791565E-003	-1.2164487270638347E-003
final	200	value	a4_real	1.1090135574340820E+000	1.1090193986892700E+000
final	200	value	a4_imag	3.1156334280967712E-001	3.1156322360038757E-001
final	200	value	dsg	2.6665281504392624E-002	2.6665192097425461E-002
final	201	value	a1_real	3.4972631931304932E+000	3.4972498416900635E+000
final	201	value	a2_real	-1.0286401510238647E+000	-1.0286624431610107E+000
final	201	value	a2_imag	-6.0340225696563721E-001	-6.0340201854705811E-001
final	201	value	a3_real	-2.8618388175964355E+000	-2.8618302345275879E+000
final	201	value	a4_real	6.5303361415863037E-001	6.5303283929824829E-001
final	201	value	a4_imag	4.2274260520935059E-001	4.2274242639541626E-001
final	201	value	dsg	3.0401406809687614E-002	3.0401272699236870E-002
final	202	value	a1_real	3.2165985107421875E+000	3.2165863513946533E+000
final	202	value	a2_real	1.1081065982580185E-001	1.1080174148082733E-001
final	202	value	a2_imag	-5.2071452140808105E-001	-5.2071434259414673E-001
final	202	value	a3_real	-3.7865085601806641E+000	-3.7864987850189209E+000
final	202	value	a3_imag	-2.6578265242278576E-003	-2.6578262913972139E-003
final	202	value	a4_real	-4.0555599331855774E-001	-4.0555289387702942E-001
final	202	value	a4_imag	5.2100384235382080E-001	5.2100360393524170E-001
final	202	value	dsg	3.4403540194034576E-002	3.4403320401906967E-002
final	203	value	a1_real	2.4522547721862793E+000	2.4522454738616943E+000
final	203	value	a1_imag	2.0267670042812824E-003	2.0267667714506388E-003
final	203	value	a2_real	9.0171957015991211E-001	9.0171587467193604E-001
final	203	value	a2_imag	-4.2225900292396545E-001	-4.2225882411003113E-001
final	203	value	a3_real	-4.1532058715820312E+000	-4.1531949043273926E+000
final	203	value	a4_real	-1.8883030414581299E+000	-1.8883196115493774E+000
final	203	value	a4_imag	6.0338151454925537E-001	6.0338127613067627E-001
final	203	value	dsg	3.8168895989656448E-002	3.8168780505657196E-002
final	204	value	a1_real	1.4719196557998657E+000	1.4719142913818359E+000
final	204	value	a2_real	1.1898218393325806E+000	1.1898226737976074E+000
final	204	value	a2_imag	-3.1104674935340881E-001	-3.1104660034179688E-001
final	204	value	a3_real	-3.7680811882019043E+000	-3.7680726051330566E+000
final	204	value	a4_real	-3.4806663990020752E+000	-3.4806797504425049E+000
final	204	value	a4_imag	6.6740667819976807E-001	6.6740638017654419E-001
final	204	value	dsg	4.1221510618925095E-002	4.1221529245376587E-002
final	205	value	a1_real	5.8776158094406128E-001	5.8775955438613892E-001
final	205	value	a1_imag	4.8677861923351884E-004	4.8677859012968838E-004
final	205	value	a2_real	9.6678048372268677E-001	9.6677887439727783E-001
final	205	value	a2_imag	-1.9045646488666534E-001	-1.9045637547969818E-001
final	205	value	a3_real	-2.6315584182739258E+000	-2.6315529346466064E+000
final	205	value	a4_real	-4.8157606124877930E+000	-4.8157691955566406E+000
final	205	value	a4_imag	7.1117305755615234E-001	7.1117275953292847E-001
final	205	value	dsg	4.3254200369119644E-002	4.3254259973764420E-002
final	206	value	a1_real	6.8696588277816772E-002	6.8696349859237671E-002
final	206	value	a1_imag	5.6939788919407874E-005	5.6939785281429067E-005
final	206	value	a2_real	3.6811676621437073E-001	3.6811691522598267E-001
final	206	value	a2_imag	-6.4132645726203918E-002	-6.4132615923881531E-002
final	206	value	a3_real	-9.4445759057998657E-001	-9.4445532560348511E-001
final	206	value	a4_real	-5.5751180648803711E+000	-5.5751285552978516E+000
final	206	value	a4_imag	7.3338454961776733E-001	7.3338425159454346E-001
final	206	value	dsg	4.4225648045539856E-002	4.4225797057151794E-002
final	207	value	a1_real	7.8728586435317993E-001	7.8728270530700684E-001
final	207	value	a2_real	-3.9000680446624756E+000	-3.9000957012176514E+000
final	207	value	a2_imag	-7.4710655212402344E-001	-7.4710607528686523E-001
final	207	value	a3_real	-7.9462260007858276E-002	-7.9461984336376190E-002
final	207	value	a4_real	3.7718436121940613E-001	3.7718629837036133E-001
final	207	value	a4_imag	6.5402157604694366E-002	6.5402120351791382E-002
final	207	value	dsg	2.2523516789078712E-002	2.2523809224367142E-002
final	208	value	a1_real	2.2007868289947510E+000	2.2007775306701660E+000
