call_id	energy_index	angle_index	reaction	energy_mev	angle_cm_deg	a1_real	a1_imag	a2_real	a2_imag	a3_real	a3_imag	a4_real	a4_imag	dsg
67	1	6	1	1.6577999877929688E+002	6.3259998321533203E+001	7.7851305007934570E+000	2.0860415697097778E-001	-3.1850626468658447E+000	-2.1335854530334473E+000	-5.8169422149658203E+000	-1.2843099236488342E-001	2.9990146160125732E+000	1.3498587608337402E+000	2.8316792845726013E-001
67	1	7	1	1.6577999877929688E+002	6.9510002136230469E+001	7.8855772018432617E+000	2.1115851402282715E-001	-2.2908668518066406E+000	-2.0523684024810791E+000	-6.6598157882690430E+000	-1.4645187556743622E-001	2.5799736976623535E+000	1.4628641605377197E+000	2.9458713531494141E-001
67	1	8	1	1.6577999877929688E+002	7.5519996643066406E+001	7.8473963737487793E+000	2.1004505455493927E-001	-1.4471411705017090E+000	-1.9687290191650391E+000	-7.4236431121826172E+000	-1.6262480616569519E-001	2.0334107875823975E+000	1.5665836334228516E+000	3.0511868000030518E-001
67	1	9	1	1.6577999877929688E+002	8.1370002746582031E+001	7.6884970664978027E+000	2.0574715733528137E-001	-6.5917176008224487E-001	-1.8824428319931030E+000	-8.1003284454345703E+000	-1.7680273950099945E-001	1.3727548122406006E+000	1.6626521348953247E+000	3.1480899453163147E-001
67	1	10	1	1.6577999877929688E+002	8.7129997253417969E+001	7.4223895072937012E+000	1.9862547516822815E-001	6.8360805511474609E-002	-1.7931145429611206E+000	-8.6817646026611328E+000	-1.8883810937404633E-001	6.0786837339401245E-001	1.7523409128189087E+000	3.2370686531066895E-001
67	1	11	1	1.6577999877929688E+002	9.2870002746582031E+001	7.0589399337768555E+000	1.8893943727016449E-001	7.3118698596954346E-001	-1.7001041173934937E+000	-9.1590747833251953E+000	-1.9856554269790649E-001	-2.5489133596420288E-001	1.8367252349853516E+000	3.3186036348342896E-001
67	1	12	1	1.6577999877929688E+002	9.8629997253417969E+001	6.6077928543090820E+000	1.7693914473056793E-001	1.3210986852645874E+000	-1.6030808687210083E+000	-9.5192642211914062E+000	-2.0573328435420990E-001	-1.2062339782714844E+000	1.9162634611129761E+000	3.3926704525947571E-001
67	1	13	1	1.6577999877929688E+002	1.0448000335693359E+002	6.0754652023315430E+000	1.6278840601444244E-001	1.8320026397705078E+000	-1.5010820627212524E+000	-9.7489967346191406E+000	-2.1008005738258362E-001	-2.2420058250427246E+000	1.9916664361953735E+000	3.4594988822937012E-001
67	1	14	1	1.6577999877929688E+002	1.1048999786376953E+002	5.4679064750671387E+000	1.4663366973400116E-001	2.2549479007720947E+000	-1.3929996490478516E+000	-9.8301506042480469E+000	-2.1124324202537537E-001	-3.3574473857879639E+000	2.0633981227874756E+000	3.5190409421920776E-001
67	1	15	1	1.6577999877929688E+002	1.1673999786376953E+002	4.7911329269409180E+000	1.2862071394920349E-001	2.5781080722808838E+000	-1.2774219512939453E+000	-9.7387781143188477E+000	-2.0873686671257019E-001	-4.5468311309814453E+000	2.1317565441131592E+000	3.5710439085960388E-001
67	1	16	1	1.6577999877929688E+002	1.2337000274658203E+002	4.0475912094116211E+000	1.0879830271005630E-001	2.7865977287292480E+000	-1.1516777276992798E+000	-9.4403686523437500E+000	-2.0184834301471710E-001	-5.8099551200866699E+000	2.1972594261169434E+000	3.6153000593185425E-001
67	1	17	1	1.6577999877929688E+002	1.3053999328613281E+002	3.2441213130950928E+000	8.7330564856529236E-002	2.8564274311065674E+000	-1.0125297307968140E+000	-8.8842906951904297E+000	-1.8952807784080505E-001	-7.1386656761169434E+000	2.2599294185638428E+000	3.6511525511741638E-001
67	1	18	1	1.6577999877929688E+002	1.3858999633789062E+002	2.3825831413269043E+000	6.4247012138366699E-002	2.7493994235992432E+000	-8.5299247503280640E-001	-7.9813609123229980E+000	-1.6990707814693451E-001	-8.5327358245849609E+000	2.3201510906219482E+000	3.6780157685279846E-001
67	1	19	1	1.6577999877929688E+002	1.4821000671386719E+002	1.4673409461975098E+000	3.9642706513404846E-002	2.3877503871917725E+000	-6.5864044427871704E-001	-6.5494241714477539E+000	-1.3915240764617920E-001	-9.9875974655151367E+000	2.3780512809753418E+000	3.6950522661209106E-001
67	1	20	1	1.6577999877929688E+002	1.6180999755859375E+002	5.0086700916290283E-001	1.3560457155108452E-002	1.5259802341461182E+000	-3.7893298268318176E-001	-3.9922502040863037E+000	-8.4669411182403564E-002	-1.1501358032226562E+001	2.4338445663452148E+000	3.7012329697608948E-001
68	1	1	1	1.6600000000000000E+002	6.2000000000000000E+001	7.7999129295349121E+000	2.1342281997203827E-001	-3.3852238655090332E+000	-2.1630854606628418E+000	-5.6825699806213379E+000	-1.2818270921707153E-001	3.0910944938659668E+000	1.3359140157699585E+000	2.8592178225517273E-001
68	1	2	1	1.6600000000000000E+002	7.8500000000000000E+001	7.8338747024536133E+000	2.1405875682830811E-001	-1.0448223352432251E+000	-1.9373431205749512E+000	-7.8322048187255859E+000	-1.7481873929500580E-001	1.7303179502487183E+000	1.6272945404052734E+000	3.1579104065895081E-001
68	1	3	1	1.6600000000000000E+002	9.0000000000000000E+001	7.3014488220214844E+000	1.9951097667217255E-001	4.1379168629646301E-001	-1.7576698064804077E+000	-8.9967346191406250E+000	-1.9942581653594971E-001	1.9619826972484589E-001	1.8072670698165894E+000	3.3384817838668823E-001
68	1	4	1	1.6600000000000000E+002	1.0150000000000000E+002	6.3980741500854492E+000	1.7497636377811432E-001	1.5966931581497192E+000	-1.5625981092453003E+000	-9.7175655364990234E+000	-2.1406881511211395E-001	-1.7117072343826294E+000	1.9667917490005493E+000	3.4885841608047485E-001
68	1	5	1	1.6600000000000000E+002	1.1359999847412109E+002	5.1702733039855957E+000	1.4164195954799652E-001	2.4496686458587646E+000	-1.3434985876083374E+000	-9.8764190673828125E+000	-2.1635870635509491E-001	-3.9675648212432861E+000	2.1116638183593750E+000	3.6098191142082214E-001
68	1	6	1	1.6600000000000000E+002	1.2690000152587891E+002	3.6745815277099609E+000	1.0092566162347794E-001	2.8621046543121338E+000	-1.0895476341247559E+000	-9.2613048553466797E+000	-2.0189678668975830E-001	-6.5094351768493652E+000	2.2430934906005859E+000	3.6988964676856995E-001
68	1	7	1	1.6600000000000000E+002	1.4610000610351562E+002	1.6654225587844849E+000	4.5925397425889969E-002	2.5050911903381348E+000	-7.0530283451080322E-001	-6.9423027038574219E+000	-1.5061904489994049E-001	-9.7527551651000977E+000	2.3809759616851807E+000	3.7568050622940063E-001
69	1	1	1	1.6632000732421875E+002	1.0000000000000000E+001	1.7863961458206177E+000	5.0714563578367233E-002	-8.8219690322875977E+000	-2.5805897712707520E+000	-1.8633423745632172E-001	-4.4350069947540760E-003	1.0548131465911865E+000	2.3219276964664459E-001	2.1188853681087494E-001
69	1	2	1	1.6632000732421875E+002	3.0000000000000000E+001	4.9989914894104004E+000	1.4160992205142975E-001	-7.4895620346069336E+000	-2.4924423694610596E+000	-1.6031768321990967E+000	-3.7927664816379547E-002	2.7823288440704346E+000	6.8690407276153564E-001	2.3386591672897339E-001
69	1	3	1	1.6632000732421875E+002	5.0000000000000000E+001	7.2112631797790527E+000	2.0362254977226257E-001	-5.1170244216918945E+000	-2.3214573860168457E+000	-4.0544342994689941E+000	-9.4909198582172394E-002	3.4429388046264648E+000	1.1135990619659424E+000	2.6976248621940613E-001
69	1	4	1	1.6632000732421875E+002	7.0000000000000000E+001	8.0187253952026367E+000	2.2584149241447449E-001	-2.2508962154388428E+000	-2.0773751735687256E+000	-6.8387713432312012E+000	-1.5806668996810913E-001	2.5978941917419434E+000	1.4967263936996460E+000	3.0875837802886963E-001
69	1	5	1	1.6632000732421875E+002	9.0000000000000000E+001	7.3729248046875000E+000	2.0754778385162354E-001	4.2169478535652161E-001	-1.7728258371353149E+000	-9.0873622894287109E+000	-2.0745685696601868E-001	2.0800334215164185E-001	1.8246868848800659E+000	3.4261929988861084E-001
69	1	6	1	1.6632000732421875E+002	1.1000000000000000E+002	5.6109075546264648E+000	1.5826743841171265E-001	2.2672157287597656E+000	-1.4215422868728638E+000	-9.9987649917602539E+000	-2.2593003511428833E-001	-3.3031392097473145E+000	2.0901560783386230E+000	3.6706519126892090E-001
69	1	7	1	1.6632000732421875E+002	1.3000000000000000E+002	3.3584990501403809E+000	9.5099762082099915E-002	2.9085388183593750E+000	-1.0367486476898193E+000	-9.0885334014892578E+000	-2.0385155081748962E-001	-7.1433691978454590E+000	2.2895793914794922E+000	3.8080078363418579E-001
69	1	8	1	1.6632000732421875E+002	1.5000000000000000E+002	1.3373674154281616E+000	3.8025259971618652E-002	2.3361711502075195E+000	-6.3009309768676758E-001	-6.3528056144714355E+000	-1.4184759557247162E-001	-1.0383665084838867E+001	2.4220647811889648E+000	3.8550660014152527E-001
69	1	9	1	1.6632000732421875E+002	1.7000000000000000E+002	1.5603783726692200E-001	4.4482704252004623E-003	8.8488280773162842E-001	-2.1132791042327881E-001	-2.2806684970855713E+000	-5.0817623734474182E-002	-1.2229099273681641E+001	2.4880321025848389E+000	3.8571491837501526E-001
70	1	1	1	1.6669999694824219E+002	5.0000000000000000E+000	9.0923225879669189E-001	2.6727065443992615E-002	-9.0457410812377930E+000	-2.6185743808746338E+000	-4.7317370772361755E-002	-1.1664023622870445E-003	5.4034215211868286E-001	1.1771452426910400E-001	2.1564696729183197E-001
70	1	2	1	1.6669999694824219E+002	1.5000000000000000E+001	2.6812171936035156E+000	7.8767962753772736E-002	-8.6973791122436523E+000	-2.5959541797637939E+000	-4.2115613818168640E-001	-1.0365319438278675E-002	1.5718554258346558E+000	3.5189196467399597E-001	2.2172783315181732E-001
70	1	3	1	1.6669999694824219E+002	2.5000000000000000E+001	4.3162999153137207E+000	1.2666200101375580E-001	-8.0194044113159180E+000	-2.5510704517364502E+000	-1.1439262628555298E+000	-2.8067620471119881E-002	2.4581768512725830E+000	5.8234888315200806E-001	2.3326641321182251E-001
70	1	4	1	1.6669999694824219E+002	3.5000000000000000E+001	5.7316670417785645E+000	1.6794759035110474E-001	-7.0490655899047852E+000	-2.4846234321594238E+000	-2.1666126251220703E+000	-5.2929785102605820E-002	3.1107211112976074E+000	8.0671674013137817E-001	2.4913869798183441E-001
70	1	5	1	1.6669999694824219E+002	4.5000000000000000E+001	6.8571629524230957E+000	2.0059631764888763E-001	-5.8410558700561523E+000	-2.3976230621337891E+000	-3.4179100990295410E+000	-8.3052262663841248E-002	3.4536349773406982E+000	1.0227880477905273E+000	2.6792091131210327E-001
70	1	6	1	1.6669999694824219E+002	5.5000000000000000E+001	7.6400880813598633E+000	2.2314511239528656E-001	-4.4657554626464844E+000	-2.2913489341735840E+000	-4.8073711395263672E+000	-1.1610960960388184E-001	3.4293854236602783E+000	1.2285670042037964E+000	2.8813248872756958E-001
70	1	7	1	1.6669999694824219E+002	6.5000000000000000E+001	8.0493326187133789E+000	2.3478999733924866E-001	-3.0055418014526367E+000	-2.1672954559326172E+000	-6.2301626205444336E+000	-1.4951027929782867E-001	3.0040793418884277E+000	1.4223099946975708E+000	3.0842933058738708E-001
70	1	8	1	1.6669999694824219E+002	7.5000000000000000E+001	8.0783309936523438E+000	2.3543611168861389E-001	-1.5497355461120605E+000	-2.0271162986755371E+000	-7.5734858512878418E+000	-1.8057498335838318E-001	2.1717755794525146E+000	1.6025477647781372E+000	3.2772982120513916E-001
70	1	9	1	1.6669999694824219E+002	8.5000000000000000E+001	7.7461915016174316E+000	2.2569923102855682E-001	-1.8800574541091919E-001	-1.8725582361221313E+000	-8.7243776321411133E+000	-2.0672187209129333E-001	9.5691639184951782E-001	1.7680978775024414E+000	3.4524416923522949E-001
70	1	10	1	1.6669999694824219E+002	9.5000000000000000E+001	7.0967426300048828E+000	2.0686008036136627E-001	9.9688088893890381E-001	-1.7054058313369751E+000	-9.5782880783081055E+000	-2.2564621269702911E-001	-5.8580923080444336E-001	1.9180598258972168E+000	3.6044156551361084E-001
70	1	11	1	1.6669999694824219E+002	1.0500000000000000E+002	6.1952815055847168E+000	1.8077287077903748E-001	1.9360824823379517E+000	-1.5274245738983154E+000	-1.0047541618347168E+001	-2.3548118770122528E-001	-2.3745791912078857E+000	2.0517947673797607E+000	3.7299194931983948E-001
