call_id	energy_index	family	branch	legacy_l	form_selector	energy_mev	multipole_real	multipole_imag
39	1	1	1	4	134	1.5650000000000000E+002	3.1912475824356079E-003	-1.3668260967492074E-010
39	1	1	1	5	25	1.5650000000000000E+002	5.5972486734390259E-007	-6.3468148922204981E-013
39	1	1	1	6	25	1.5650000000000000E+002	3.9581209421157837E-009	-5.4622693078926871E-016
39	1	1	2	1	135	1.5650000000000000E+002	1.1811975097656250E+002	5.9294652938842773E-001
39	1	1	2	2	21	1.5650000000000000E+002	-5.6041479110717773E-003	-5.5330260656774044E-003
39	1	1	2	3	134	1.5650000000000000E+002	-1.1788889765739441E-002	5.8792210211322526E-007
39	1	1	2	4	134	1.5650000000000000E+002	-1.1022388935089111E-004	-6.3762994884086766E-010
39	1	1	2	5	25	1.5650000000000000E+002	-8.3819031715393066E-009	1.0750331424754303E-013
39	1	1	2	6	25	1.5650000000000000E+002	1.1932570487260818E-009	-5.1619119541919042E-016
39	1	2	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	2	1	2	134	1.5650000000000000E+002	1.2925882339477539E+000	2.5270148180425167E-003
39	1	2	1	3	134	1.5650000000000000E+002	2.1342866122722626E-002	-2.2535238031196059E-007
39	1	2	1	4	134	1.5650000000000000E+002	2.1078949794173241E-003	-1.6427949278696730E-011
39	1	2	1	5	25	1.5650000000000000E+002	9.9057797342538834E-007	-8.4876394378530923E-014
39	1	2	1	6	25	1.5650000000000000E+002	1.9645085558295250E-009	-6.6471949474630586E-017
39	1	2	2	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	2	2	2	21	1.5650000000000000E+002	2.6341924667358398E+000	2.3832181468605995E-002
39	1	2	2	3	134	1.5650000000000000E+002	1.9424550235271454E-002	-2.6089523430528061E-007
39	1	2	2	4	124	1.5650000000000000E+002	-5.5894432589411736E-003	3.6237644829295590E-011
39	1	2	2	5	25	1.5650000000000000E+002	1.6012927517294884E-007	-2.8238948519506736E-014
39	1	2	2	6	25	1.5650000000000000E+002	1.1132215149700642E-009	1.1017159021589672E-016
39	1	3	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	3	1	2	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	3	1	3	134	1.5650000000000000E+002	-1.4749738574028015E-001	1.0916438668573392E-006
